tid,species,local_language,name,genus
226432,id-98,4,大鉗,清水n蟹寶可夢
238145,rec-800-dup-0,4,奈克洛茲a瑪,稜鏡寶可
229316,id-360,6,Iss0,Strahlelcind-Pokémon
233357,id-751,,,水泡寶可夢
232494,id-664,,粉蝶虫j,喷粉宝可梦
229188,id-348,,アーマルドc,かっちゅうポケモン
227493,id-194,9,Wooper,Water Fish Pokémon
227492,id-194,8,Wooper,Pokémon Acquapesce
227490,id-194,6,Felino,Fisch-Pokémon
227494,id-194,11,ウパー,みずうおポケモン
238007,rec-438-dup-0,12,盆才,盆栽可梦s
230338,id-453,5,,Pokémom Toxique
233205,id-736,,アゴムシ,ようちゅうポケモン
238443,rec-866-dup-1,8,Mr. Rlme,Pokém0n Comico
230007,id-423,4,海兔k獸,海兔寶可
229966,id-419,,,Pokémon Nutria Mar.
226120,id-69,12,喇叭,花宝可f梦
229319,id-360,,Wynavyt,Bright Pokémon
230715,id-487,8,Giratina,Pokémon Ribelle
230716,id-487,9,Giratina,Renegade Pokémon
230710,id-487,3,기라티나,반골포켓몬
229442,id-371,,宝贝龙,坚硬e脑袋宝可梦
231463,id-561,11,シンボー,とりもどきポvケモン
229460,id-373,7,,Pokémon Drgón
232389,id-654,6,Rutemrna,Fucbs
234028,id-818,5,Lélzargus,Pokémon Agnt Secret
233997,id-815,,閃焰王牌,前鋒寶可
234668,id-882,5,Hydragini,Pokémon Fossiie
233177,id-733,,銃嘴大鳥,銃炮寶可夢w
234137,id-829,4,幼,花飾可夢
232132,id-628,,Bravsry,Valiant Pokémon
232346,id-650,,도치lp마론,밤송이포켓몬
231183,id-533,,,きんこつポケモン
237124,rec-395-dup-1,5,,Pokémon Ernpereur
236912,rec-443-dup-0,8,Gbl4,Pokémon Squal0terra
237713,rec-829-dup-0,12,幼棉,花饰宝可i梦
233379,id-753,6,Imantis,Grassichel-Pokémon
233376,id-753,3,짜랑랑,풀사마귀포켓몬
226509,id-105,4,嘎啦嘎啦,愛骨寶可夢
227956,id-236,11,バルキhー,けんかポケモンl
226500,id-104,6,Tragosso,Einsam-Pokémon
226501,id-104,7,Cubone,Pokémon Solitario
226505,id-104,12,卡拉卡拉,孤独宝可梦
229681,id-393,,Piplup,Pokém9n Pinguino
232561,id-671,8,Florges,Pokémon Giardino
232562,id-671,9,Florges,Garden Pokémon
238680,rec-196-dup-0,9,Espeon,Sun Pokémon
228640,id-299,1,ノズパ,
226308,id-87,1,ジュゴン,あしかポケモン
230087,id-430,,Hondh1<row,Pokémon Gran Jefe
