idDBLP,idScholar
conf/sigmod/AbiteboulBCMM03,AxpQwgyRyLgJ
conf/sigmod/AcharyaFZ97,QCAu6wPhnAAJ
conf/sigmod/AcharyaFZ97,umGxlKvzLoUJ
conf/sigmod/AdaliSS99,bhWLVCoDuNQJ
conf/sigmod/AdaliSS99,c2dH5RxNj6kJ
conf/sigmod/AdelbergGW97,XytbGy--8LMJ
conf/sigmod/AdelbergGW97,zZo47Z-jVX4J
conf/sigmod/Aggarwal03,qbubaA6mQawJ
conf/sigmod/AgrawalASY97,3nxl8d4c0t4J
conf/sigmod/AgrawalASY97,7Of1HyK-VnkJ
conf/sigmod/AgrawalASY97,C85vtVHZmjUJ
conf/sigmod/AltinelLKMPLWB02,zzg3KI_fyyIJ
conf/sigmod/Amer-YahiaCLS01,WsCqveNDjjUJ
conf/sigmod/ArefBV95,ht_8Iq3SZ80J
conf/sigmod/AshleyFHLNP95,ZkK-ilu3tY0J
conf/sigmod/BabcockCD03,mbhZ3gSR3NMJ
conf/sigmod/BabyCY01,rNoNn5hWsroJ
conf/sigmod/BarclaySG00,6uaAB7bg6C8J
conf/sigmod/BarclaySG00,7br3WXwZRQ4J
conf/sigmod/BaruFGHJPW95,C60KJG_xVm0J
conf/sigmod/Bayardo98,O05yYxasf6UJ
conf/sigmod/Bayardo98,t7cKx4raSM0J
conf/sigmod/Bayardo98,wHaeR7DBDTUJ
conf/sigmod/BerchtoldK97,DNVHTz7tMywJ
conf/sigmod/Bernstein96,EvuLCpyVqWgJ
conf/sigmod/BettiniWBJ95,c57d3rgd3IcJ
conf/sigmod/BohrerBBCFHKKMNRRSUUW97a,NiBdZXS0TCMJ
conf/sigmod/BouguettayaBH99,ER8571wXl6EJ
conf/sigmod/BouguettayaBH99,siO8kr7vvLEJ
conf/sigmod/BouguettayaBH99,U-Kd4GQ_vCMJ
conf/sigmod/BrinDG95,7mNCkZ7D-R8J
conf/sigmod/BrinDG95,QmhdqC_PIWsJ
conf/sigmod/BrodskyK95,SFmnhrhoQzgJ
conf/sigmod/BrunoKS02,4pZ4Shr2bMwJ
conf/sigmod/BuchmannDZH95,MoNBLfTlYg0J
conf/sigmod/BuchmannDZH95,QzpePwRoku8J
conf/sigmod/CandanLLHA01,E1oiXxVyfXwJ
conf/sigmod/CareyK97,yuAO6FZOXmQJ
conf/sigmod/Chakrabarti99,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D304231%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
conf/sigmod/ChandrasekaranCDFHHKMRS03,eOhZfLS25AsJ
conf/sigmod/ChangC01,XbmULzOYzZUJ
conf/sigmod/ChaudhuriD97,4zZ7Lxt4PPIJ
conf/sigmod/ChaudhuriMN98,niAPzsMp2igJ
conf/sigmod/ChaudhuriMN98,TqXFdQBTW6kJ
conf/sigmod/ChenCPPSTM00,Ab6MIDVDzhAJ
conf/sigmod/ChenGMV02,IqV3EploPP4J
conf/sigmod/ChenR94,7Edh53sUX7kJ
conf/sigmod/ChenR94,WJDiW8pl0OcJ
conf/sigmod/ChenZCKR01,RHoy5iOHsJwJ
conf/sigmod/CherniackZ96,ZsHfcZJwFQQJ
conf/sigmod/ChungMS02,mEfTTKdu6soJ
conf/sigmod/CluetDSS98,63Y-t4R2RycJ
conf/sigmod/CluetDSS98,q9yRMEgjLOAJ
conf/sigmod/CluetDSS98,VZreOrzvcYEJ
conf/sigmod/CranorGJSS02,89Avc7qz9YoJ
conf/sigmod/CruzALRZ97,YWWvQnGCpDEJ
conf/sigmod/DanS95,qYsoOX4e1noJ
conf/sigmod/DasuJMS02,zTF5z0v_nh0J
conf/sigmod/DeolaseeKPRS01,5OTQGZ1gb18J
conf/sigmod/DobraGGR02,v7A9Otp7OjsJ
conf/sigmod/DobraGGR02,wuIyUXOQP7AJ
conf/sigmod/DoRD99,Q4N41koenF8J
conf/sigmod/DreyerDS95,i1qU2OFSeloJ
conf/sigmod/FranklinJK96,2KXhx32GEzIJ
conf/sigmod/FranklinJK96,40cq9ovvXn8J
conf/sigmod/FukudaMMT96,lmXiI4fB9vgJ
