id1,id2
1828,2110
2139,3296
2139,4271
2187,2418
2252,4733
2406,7291
2427,8640
2427,10314
2571,9019
2619,6174
2771,5458
2813,3155
2819,10064
2823,4684
2950,8135
2957,3106
3086,3215
3096,3123
3125,4140
3134,6210
3222,4451
3296,4271
3356,6955
3383,6969
3395,4563
3395,5122
3475,8592
3517,10061
3539,4190
3678,4266
3678,6690
3722,6719
3722,8453
3793,4895
3793,9209
3851,6855
3976,6776
3990,9601
4124,6737
4124,7722
4178,7199
4179,4732
4184,6950
4266,6690
4291,4905
4292,8795
4297,4306
4297,8636
4306,8636
4358,6398
4384,5657
4384,5681
4395,8725
4441,7515
4441,7769
4441,8151
4508,9662
4563,5122
4586,7633
4588,4774
4613,6116
4851,7708
4876,6762
4895,9209
4975,5889
5025,9863
5052,7347
5099,11530
5185,7072
5238,8297
5289,11455
5324,7847
5392,9486
5394,5418
5426,7869
5426,10361
5477,8368
5549,10133
5574,7562
5577,8990
5657,5681
5664,8717
5776,9008
5780,5782
5830,8888
5835,9278
5988,8859
6102,9115
6246,10301
6272,7460
6272,8578
6314,8464
6339,7517
6354,8424
6358,9694
6374,9777
6382,7920
6382,8494
6423,7428
6506,6952
6547,6741
6562,8870
6568,9557
6620,7622
6663,6665
6719,8453
6737,7722
6798,9068
6802,8890
6802,9063
6858,7653
6858,7852
6858,8029
6858,10230
6858,10383
6919,8060
6922,9161
6925,6926
6992,7802
7008,8831
7037,7237
7061,7469
7087,10986
7094,9189
7123,9038
7161,8131
7192,7778
7201,8536
7211,7614
7288,7483
7341,10107
7344,8291
7346,7719
7361,7750
7367,10240
7404,7405
7460,8578
7515,7769
7515,8151
7525,8995
7542,8823
7581,10320
7604,7980
7604,9790
7653,7852
7653,8029
7653,10230
7653,10383
7731,9868
7769,8151
7852,8029
7852,10230
7852,10383
7859,9798
7869,10361
7918,9172
7920,8494
7980,9790
8029,10230
8029,10383
8260,8445
8265,9149
8274,8630
8274,8805
8306,8663
8311,8312
8344,9229
8364,8526
8559,8917
8609,9130
8630,8805
8640,10314
8664,10000
8668,8843
8778,9060
8890,9063
9327,9412
9333,9450
9348,9485
9421,9489
9614,9678
9640,10652
9713,9738
9807,10312
9838,11388
10230,10383
10578,10628
10714,10715
10785,10833
10983,11174
11006,11008
