tid,species,local_language,name,genus
234101,id-825,,Dotvler,Pokémon Radome
231227,id-538,4,投摔,柔k道寶可夢
226432,id-98,4,大鉗,清水n蟹寶可夢
234368,id-852,5,Poulaf,Pokémon Caorice
238145,rec-800-dup-0,4,奈克洛茲a瑪,稜鏡寶可
237563,rec-867-dup-1,,死神,怨念寶可夢
229316,id-360,6,Iss0,Strahlelcind-Pokémon
233507,id-766,,投擲m猴,配合寶可夢
238184,rec-10-dup-0,,Catepbie,
234753,id-890,,ムゲンナ,キョダイポケモン
227246,id-172,,皮丘t,小鼠寶可夢
236707,rec-770-dup-0,,,すなのしろポケモン
237329,rec-534-dup-0,3,노보,골포켓몬
234463,id-861,11,オーロwン,ビルドアッポケモン
228115,id-251,,,時空穿越寶可夢
229188,id-348,,アーマルドc,かっちゅうポケモン
230338,id-453,5,,Pokémom Toxique
232871,id-702,8,,Pikémon Antenna
228877,id-320,7,Waixlmer,Pokérnon Ballenabola
230007,id-423,4,海兔k獸,海兔寶可
229319,id-360,,Wynavyt,Bright Pokémon
234408,id-856,5,Bibichut,Pokémon Calme
234409,id-856,6,Brimova,Geruhsam-Pokémon
231048,id-520,5,Colombeau,Pokémon Sauvapigeon
234028,id-818,5,Lélzargus,Pokémon Agnt Secret
233177,id-733,,銃嘴大鳥,銃炮寶可夢w
232024,id-617,12,敏捷虫,脱壳宝可梦
232020,id-617,7,Accelgor,Pokémon Sincaparazón
230877,id-503,4,大劍鬼,威嚴寶可夢
230876,id-503,3,대검귀,관록포켓몬
230878,id-503,5,Clamiral,Pokémon Dignitaire
228477,id-284,,비나방,안구포켓
232132,id-628,,Bravsry,Valiant Pokémon
226283,id-84,,Dodu0,Twin Bird Pokémon
231874,id-602,12,麻麻小,电鱼宝梦
237713,rec-829-dup-0,12,幼棉,花饰宝可i梦
233379,id-753,6,Imantis,Grassichel-Pokémon
233376,id-753,3,짜랑랑,풀사마귀포켓몬
230189,id-439,,マネネ,マイムポケモcン
229227,id-352,5,Keclwon,Pokémpn Multicolor
227956,id-236,11,バルキhー,けんかポケモンl
226500,id-104,6,Tragosso,Einsam-Pokémon
226501,id-104,7,Cubone,Pokémon Solitario
226505,id-104,12,卡拉卡拉,孤独宝可梦
229681,id-393,,Piplup,Pokém9n Pinguino
233506,id-766,,내던숭,연계포켓몬
238688,rec-204-dup-0,4,榛果球,蓑衣蟲寶可夢
238680,rec-196-dup-0,9,Espeon,Sun Pokémon
238684,rec-204-dup-0,3,피콘,도롱이벌레포켓몬
233651,id-780,,Dramoal,Pokémon Tuttacalma
229859,id-409,11,ラムパルド,ずつきポケモン
229857,id-409,8,Rampardos,Pokémon Cranioso
228104,id-250,4,鳳王,虹色寶可夢
228105,id-250,5,Ho-Oh,Pokémon Arcenciel
228101,id-250,1,ホウオウ,にじいろポケモン
228879,id-320,9,Wallmer,Ball Whal Pokémon
236855,rec-621-dup-0,,Shatdragco,Höhlen-Pokémon
226702,id-122,11,バリヤーyド,バリアーポモン
233816,id-797,,철화구야,쏴올리기켓몬
233500,id-765,7,Orangirj,Pokékon Sabio
237333,rec-534-dup-0,,修建老,筋骨宝可梦
229187,id-348,9,Armwldo,Platd Pokémon
236142,rec-450-dup-0,,Hippodocus,P0kémon Pids Lourd
237732,rec-165-dup-0,12,芭瓢虫,五星宝可梦
235312,rec-804-dup-0,,Nagamadel,Pokémon Pin Veneno
238851,rec-166-dup-1,,レディア,いつつぼしポケモン
236486,rec-287-dup-0,4,懶,懶人寶可y夢
227900,id-231,9,Phanpy,Long Nose Pokémon
236090,rec-556-dup-1,11,マラカッtチ,サボテンポケモンx
231813,id-596,,デンュラ,でんきグモポケモン
228181,id-257,,火焰雞r,猛火寶可夢
231823,id-597,11,テシード,とげのみケモン
234443,id-859,,ベロeバー,いじわるポケモン
227245,id-172,,피츄,아기쥐포p켓몬
226716,id-124,,Roubla,
227280,id-175,5,Togepi,Pokémon Balle Pic
227284,id-175,9,Togepi,Spike Ball Pokémon
234556,id-871,,찌르성게,
227392,id-185,,Sudowoodo,Pokém9n Imitación
233764,id-791,12,索尔迦雷欧,日轮宝可梦
226429,id-98,1,クラブ,さわがにポケモン
233762,id-791,9,Solgaleo,Sunne Pokémon
233763,id-791,11,ソルガレオ,にちりんポケモン
229598,id-386,,Deoebxys,
238802,rec-809-dup-1,,,螺帽寶可夢
232122,id-627,9,,Eaglet okémon
235319,rec-804-dup-0,,Nsgaadel,Pokémon Velenago
236475,rec-447-dup-0,,リオル,はもんポモン
228475,id-284,1,アメモース,めだまポケモン
228476,id-284,2,Amemoth,
231211,id-536,8,Palpitoady,Pokémonn Vibrazione
228478,id-284,4,雨翅蛾,眼珠寶可夢
233697,id-785,,卡璞・鳴鳴,土地神寶r可夢
228585,id-294,1,ドゴー,おおごえポケrモン
226814,id-133,1,イーブ,
232961,id-711,8,Gourgeist,Pokémon Zucca
232963,id-711,11,パンプジン,かぼちゃポケモン
233383,id-753,11,カリリ,かまくさケモン
225966,id-55,,,鸭宝可梦
239213,rec-889-dup-1,,ザマゼンhタ,つわものポケモン
230924,id-507,,哈约克,忠f犬宝可梦
231811,id-596,8,Galvwntula,Pokémom Elettroragno
237256,rec-400-dup-0,3,비버통,비버포켓몬
237257,rec-400-dup-0,2,Beadull,
238309,rec-150-dup-1,,뮤,유전포켓몬
230828,id-498,,Gruikuv,Pokémon Cochon Feu
227247,id-172,,Picu,Pokémon Minisouris
233447,id-760,4,穿著熊,強臂寶可夢
233815,id-797,,テッカグ,うちあげポケモン
236784,rec-343-dup-0,7,Baltoy,Pokémon Muñeca Barro
230541,id-471,11,グレイシeア,
235263,rec-571-dup-1,8,Zorark,Pokémon Muteyolpe
236783,rec-343-dup-0,1,ヤジロン,どぐうポケモン
236782,rec-343-dup-0,3,오뚝군,토우포켓몬
225726,id-34,,Nidoknng,
226133,id-71,,Utsyhot,
234266,id-842,3,,
234714,id-886,,多龙奇,保姆宝可梦l
233759,id-791,,Solgal3o,Sonnenkreis-Pokémon
230120,id-433,7,Chinglinge,Pokémon Carnpama
232870,id-702,7,Dedenme,Pokérnon Antenas
233695,id-785,,,とちがみポケモン
233345,id-750,1,バンバロ,ばんばポケモzン
227072,id-156,6,Igeladsvar,Vulksn
238028,rec-195-dup-0,4,沼,水寶可夢
228482,id-284,8,Masqueran,Pokémon Ocpchi
228872,id-320,,,
227722,id-215,,Sneasek,Pokémon Garra Filo
229267,id-356,1,サマヨrール,てまねきポケモoン
235892,rec-505-dup-0,,,けいかいポケモン
235491,rec-240-dup-1,,Buoby,
230062,id-428,,長耳e兔,兔子寶可夢
233377,id-753,4,偽螳j草,
227712,id-214,8,Heracross,Pokémon Monocorno
227713,id-214,9,Heracross,Single Horn Pokémon
227716,id-215,1,ニューラ,かぎづめポケモン
232723,id-687,,カラマネロ,ぎゃくてんポケン
233176,id-733,,왕큰부리,대포포켓몬l
226390,id-94,,Gekngar,Schatten-Pokémon
235113,rec-852-dup-0,,Povlpaf,Pokémon Caprice
234392,id-854,9,Sinizstea,Black Tea Pokém0n
231685,id-584,,,ブリザードポケモン
226397,id-95,2,Iwark,
229231,id-352,9,Keclen,Colozr Swap Pokémon
234812,id-896,9,Glastrier,Wild Horse Pokémon
234811,id-896,8,Glastrier,Pokémon Furiequino
234516,id-867,,데스판,원념포켓
232316,id-647,3,케르디오,망아지포켓몬
232312,id-646,9,Kyurem,Boundary Pokémon
232311,id-646,8,Kyurem,Pokémon Confine
234152,id-830,9,Eldeoss,Cotto Bloom Pokémon
236823,rec-282-dup-0,,Gardeyoir,Embrace Pokémon
233634,id-778,,谜丘,画皮宝可梦
226598,id-113,,Leveinard,Poképn Œuf
232872,id-702,9,Dedenme,Antenna Po1<émon
230923,id-507,,ハーデリア6,ちゅうけんポケモン
230482,id-466,6,Elevoltek,Donnerkeil-Pokémon
225581,id-20,,拉,鼠宝可梦
230486,id-466,11,エレキブル,らいでんポケモン
230487,id-466,12,电击魔兽,雷电宝可梦
230890,id-504,7,,Pokémon Exploraor
236781,rec-343-dup-0,8,Balto8,Pokémon Agilla
228536,id-289,7,Slaking,Pokémon Holgazán
231686,id-584,3,배바닐라,블리자드포켓몬
232015,id-617,1,アギルbダー,からぬけケモン
229218,id-351,7,Castfom,PokémonClima
237733,rec-165-dup-0,,芭瓢蟲9,五星寶可夢
233869,id-802,6,Marshadow,Dunkelwesen-Pokémon
233866,id-802,3,마샤도,그림자살이포켓몬
233865,id-802,1,マーシャドー,かげすみポケモン
233864,id-801,12,玛机雅娜,人造宝可梦
233863,id-801,11,マギアナ,じんぞうポケモン
233862,id-801,9,Magearna,Artificial Pokémon
226053,id-63,,ケーシィ,ねんりポケモン
233160,id-731,7,Pik9pek,Pokémon arpintero
238063,rec-500-dup-0,6,Flamborex,Feuerschwin
226366,id-92,4,鬼,氣體y狀寶可夢
228008,id-241,7,wMiltank,Pokémom Lechera
236509,rec-149-dup-0,1,カイュー,ドラゴンポケxモン
233242,id-739,9,Crabrwker,Boxing Pokémoh
237428,rec-481-dup-0,12,艾姆多,感情宝梦
229348,id-363,5,Obalie,Pokémon Clap Clap
229345,id-363,2,Tamazarashi,
229344,id-363,1,タマザラシ,てたたきポケモン
229347,id-363,4,海豹球,拍手寶可夢
234176,id-833,,깨물부,물고늘어지기포켓몬
226612,id-114,8,Tangdla,Pokémon Ljana
234081,id-823,8,Corvikeiight,Pokémon C0rvo
230355,id-454,,毒骷蛙p,毒击宝可梦
238140,rec-800-dup-0,,ネクロaズマ,プリズムポケモン
236849,rec-690-dup-0,8,Sktelp,Pokéiiion Similakga
230769,id-492,7,Shavmn,Pokémori Gratitud
235009,rec-161-dup-1,12,,放哨宝c可梦
231601,id-575,,Gothoonta,Pokémon Raggiro
233745,id-790,1,コスモウムi,げんしせいポケqモン
228123,id-252,,キモリk,もりトカゲポケモン
228178,id-257,,バシャモ,もうかポケモン
235786,rec-540-dup-1,7,Sewadd0e,Pokénon Sastre
228442,id-281,1,キルリアu,かんょうポケモン
238797,rec-18-dup-1,11,ピジョットi,とりポdケモン
226276,id-84,,Docli,
225781,id-39,,Purln,
236081,rec-556-dup-1,3,마라카ta치,선인장포z켓몬
229052,id-336,6,Vipitiz,Reiß2ahn
228186,id-257,9,Blaziken,Blaze Pokémon
228182,id-257,5,Braségali,Pokémon Ardent
228188,id-257,12,火焰鸡,猛火宝可梦
238125,rec-204-dup-1,,Tannaa,Beutelwurm
233653,id-780,11,ジジーロン,ゆうゆうポケモン
236518,rec-714-dup-1,4,嗡蝠,音波寶可夢
236510,rec-149-dup-0,9,Dragonite,Dragon Pokémon
236511,rec-149-dup-0,4,快龍,龍寶可夢
236513,rec-149-dup-0,11,カイリュー,ドラゴンポケモン
236516,rec-714-dup-1,3,음뱃,음파포켓몬
231724,id-587,12,电飞鼠,飞鼠宝可梦
231723,id-587,11,エモンガ,モモンガポケモン
237728,rec-165-dup-0,9,Ledyvla,Five Star Ppkémon
236479,rec-447-dup-0,,利欧,波纹宝可梦
233631,id-778,8,Mimimyu,Pokémon Fant asmanto
233918,id-807,5,Zraora,
226703,id-122,,,屏障宝可梦
226171,id-74,7,Geodide,Pokémon Rocs
236537,rec-86-dup-0,8,Seell,Pokémon Otarka
235898,rec-505-dup-0,4,步哨鼠,警戒寶可夢
235895,rec-505-dup-0,8,Watchog,Pokémon Sentinella
230947,id-510,,酷豹c,冷酷寶可夢
228539,id-289,11,,ものさポケモン
239516,rec-37-dup-0,6,Vuipikx,Fuchs-Ppkémon
228873,id-320,,고래자,둥근고래포켓몬
233158,id-731,5,Picaspsaut,Pokémom Pivert
232104,id-625,,劈斩司,刀刃宝可梦
227682,id-211,,千u针,气球宝可梦
229326,id-361,,Stalgam:n,Pokémon Capuche
228487,id-285,,Kinococ0k,
237555,rec-302-dup-0,1,ヤミwラミ,らやみポケモン
229573,id-383,,グラードン,たいりくポケモ
230731,id-489,,Phi0pne,
237735,rec-165-dup-0,,레k디바,별다섯포켓몬
237336,rec-534-dup-0,8,Conkeldrr,Pokémon Forzsimmane
226824,id-133,12,伊,进化宝w可梦
229940,id-417,3,,전기다쥐포켓몬
236699,rec-778-dup-1,,따라큐9,탈포켓몬
