tid,titleId,ordering,title,region,isOriginalTitle
6900,tt12544519,9,Vingança Nua,BR,0
6903,tt12538541,4,Vera,PL,0
6905,tt0285073,1,Eunice,US,0
6912,tt0043072,7,Tripolis,XWG,0
6914,tt1334247,2,Johnny Cash ja Folsom Prison,FI,0
6918,tt0055719,4,300 Spartanere,NO,0
6923,tt0457121,3,Соловей,RU,0
6931,tt12541706,10,El médico alemán,MX,0
6936,tt0087190,9,No Topo do Mundo,BR,0
6937,tt0055719,13,Der Löwe von Sparta,XWG,0
6939,tt12545484,4,The Prodigals Mother,US,0
6941,tt0043677,7,Inside the Walls of Folsom Prison,US,0
6950,tt0158117,14,Scrisoarea,RO,0
6954,tt1663660,5,On the Ice,FR,0
6957,tt0202181,9,Koara bôi kokkî,JP,0
6960,tt0457495,16,Alex Rider Stormbreaker,FR,0
6962,tt0085273,2,Brandende liefde,NL,0
6963,tt12531412,2,Пятница вечер,RU,1
6974,tt12535121,3,Tainted in Red,XWW,1
6975,tt0387937,3,Cipriano,DE,0
6976,tt12544519,1,Naga zemsta,PL,0
6978,tt1145500,11,Puissance planète,FR,0
6980,tt0047434,5,The Runaway Bus,GB,0
6982,tt0075922,25,The House by the Lake,US,0
6985,tt12533616,6,The Story of Kerry Josie and Diana,AU,0
6987,tt0043677,13,Inside the Walls of Folsom Prison,CA,0
6989,tt12539289,2,Létang tragique,FR,0
6990,tt1684914,6,Po nakljucju zaljubljena,SI,0
6992,tt12544519,3,Naked Vengeance,GB,1
6995,tt0457495,19,Алекс Райдър Операция Стормбрейкър,BG,0
6998,tt12541100,7,Yojimbo,NZ,1
7002,tt5014322,3,1000 oczu dr Maddina,PL,0
7003,tt12538662,2,6 sullautobus,IT,1
7007,tt0090825,3,Melody of Passion,CH,0
7012,tt7773250,1,Khotat Alshaitan,EG,0
7014,tt0075922,11,Fin de semana sangriento,AR,0
7020,tt12542250,5,Psykos i Stockholm,SE,1
7022,tt12534503,6,Mahkumlar,AZ,0
7025,tt0024542,1,Self Defense,US,0
7026,tt1684914,2,Mulligan,PL,0
7029,tt0110818,5,Bichinhos de Estimação,BR,0
7031,tt12535644,1,Részletkérdések,HU,0
7032,tt1366332,1,Distortion,CA,0
7036,tt0107964,3,Rio Diablo  Djävulens flod,SE,0
7037,tt7272242,4,Killing Jesus,XEU,0
7049,tt0457495,17,Alex Rider Operation Stormbreaker,CA,0
7052,tt6224632,2,Isolation,XWW,0
7058,tt12538283,1,Tromos stous lofous,GR,0
7059,tt12538864,5,Impulsion,CA,1
7060,tt12544581,1,Californication Marcys Cougar Party,US,0
7063,tt0195054,5,Härligt syndiga Miss Aggies memoarer,SE,0
7066,tt0055719,11,De tappra 300,SE,0
7068,tt0202181,1,Las aventuras del pequeño koala,MX,0
7074,tt2277728,3,Dream Defenders,SG,0
7083,tt12541995,1,Sanya and the Sparrow,XWW,0
7087,tt12533429,8,Medan vi dansar,SE,0
7096,tt12538614,8,Kwelling,BE,0
7100,tt12533587,3,Χάριετ η Κατάσκοπος Ο Πόλεμος των Μπλογκ,GR,0
7102,tt0158117,11,クレーヴの奥方,JP,0
7103,tt0076210,22,Острів доктора Моро,UA,0
7104,tt12532254,9,GOLDFIEBER Der Ritt ins Todestal,DE,1
7106,tt0181449,1,Death A Love Story,US,0
7109,tt12544388,4,Тхэквондо,RU,0
7113,tt3425302,1,Cannibals and Carpet Fitters,GB,0
7125,tt12536597,1,Race 2 Race,US,0
7129,tt12544846,8,Directors Commentary Terror of Frankenstein,US,1
7133,tt12541706,17,Den tyske læge,DK,0
7136,tt12538541,8,Vera,US,1
7140,tt12541068,1,Napjainkban,HU,0
7141,tt7089878,6,Liz und der Blaue Vogel,DE,0
7142,tt1078899,6,Impuls,CZ,0
7144,tt12542568,10,The Devil,HK,1
7145,tt12537416,4,Obca krew,PL,0
7150,tt12538614,19,Mennesker i trapez,DK,0
7161,tt1693592,10,Вера,RU,0
7162,tt12537590,6,Self Defense,US,1
7163,tt12537199,7,MasterChef Turkey,TR,0
7164,tt0494712,4,Хиллсайдские каннибалы,RU,0
7172,tt2390480,1,Wings,ES,0
7174,tt0076210,30,La isla infernal del Dr Moreau,MX,0
7177,tt0342492,11,Jeongyukjeomui bimil,KR,0
7184,tt12540412,5,Überfall in der Teufelsschlucht,XWG,0
7189,tt7089878,7,Liz and the Blue Bird,XWW,0
7190,tt12533065,7,Les rebelles du foot,FR,1
7191,tt12532138,8,Der Skandal,AT,0
7196,tt12537876,1,Na Linha de Fogo,BR,1
7197,tt1078899,9,Desejo,PT,0
7198,tt12537273,10,Eebenpuutorni,FI,1
7199,tt12539504,9,Hot Rods to Hell,GB,1
7209,tt12541277,1,Bedrooms,US,0
7217,tt0435050,1,In a Garden,US,0
7223,tt12537590,5,SelfDefense,US,0
7229,tt12538176,1,Agua y aceite,MX,0
7231,tt12540412,10,Texas Trail,US,1
7242,tt12536103,6,Keine Angst vor Liebe,DE,0
7243,tt12535245,8,Waco II the Big Lie Continues,US,1
