tid,tconst,averageRating,numVotes
2,tt12532752,9.5,16
9,tt12541408,8.6,53
10,tt12534669,7.0,5
13,tt0040146,5.6,14
16,tt12543213,4.9,5
22,tt12540390,6.6,60
24,tt12531412,6.5,1811
26,tt1456970,5.3,13
29,tt12539879,5.5,85
31,tt12541831,4.4,9
32,tt12539977,6.4,23
34,tt12532783,6.5,39
42,tt12534268,6.8,42
43,tt12533076,9.3,6
44,tt12535785,9.1,28006
48,tt12540917,5.8,432
50,tt12535723,5.8,121
51,tt12541653,6.5,24
52,tt12543032,5.6,6
58,tt12541427,8.3,12
59,tt12542918,7.0,14
61,tt0311234,6.8,11
63,tt12538434,8.6,21
64,tt12541634,5.3,15
65,tt12538062,7.4,52
66,tt12536025,6.3,149
72,tt12545396,5.7,16
73,tt12531999,5.9,13
75,tt12539123,4.0,-1
78,tt12532254,7.4,61
82,tt6548410,4.0,10
84,tt12535617,6.9,23538
86,tt0499179,8.6,16
93,tt12532992,5.3,17
94,tt12542350,6.7,20
96,tt12542144,5.7,1172
98,tt12543138,6.5,5
101,tt1337354,7.2,847
104,tt12542862,7.3,15
107,tt0471839,5.2,31
108,tt12535644,4.9,8
113,tt12540297,6.1,10
115,tt12535190,7.8,8
122,tt12535718,7.7,25
126,tt12533194,7.3,7
127,tt12541504,4.9,243
135,tt0494712,2.3,805
136,tt12535808,6.2,28
139,tt7388830,7.7,16
141,tt12534020,1.5,11
142,tt12541380,4.4,1189
144,tt12539473,5.4,10
148,tt12531194,7.5,17
150,tt1124107,7.3,21
154,tt12535270,8.0,12
159,tt0828149,8.6,12
161,tt12536038,6.0,-4
165,tt12533850,6.9,10
170,tt12544580,7.2,-4
173,tt8667604,8.3,12
177,tt12539622,6.0,-4
179,tt12536033,7.1,9
180,tt12539386,6.2,6
181,tt12544812,6.4,114
183,tt12534312,7.9,18
189,tt3073216,6.4,5
192,tt12537971,5.9,5
193,tt12536124,6.5,177
195,tt12536221,7.0,13
196,tt0350037,6.3,149
202,tt12545683,5.4,188
207,tt12536731,6.2,-1
208,tt1024156,9.0,111
214,tt12536429,7.6,83
216,tt12536445,7.0,256
217,tt12537273,6.7,149
226,tt12532053,7.4,7
230,tt12545128,5.8,96
231,tt12532919,7.7,176
244,tt12537182,8.3,-4
246,tt12532013,6.4,7
249,tt12543415,5.0,6
250,tt12542735,7.0,66
252,tt12534589,7.1,7
256,tt12532279,5.4,13
257,tt12541697,8.8,18
258,tt0457121,7.4,43
261,tt0189439,6.9,29
263,tt12541068,6.0,231
264,tt12544636,7.9,981
267,tt0493322,3.6,552
269,tt12539069,5.9,14
273,tt0030861,6.8,24
282,tt12542127,5.5,21
286,tt1155541,6.6,9
288,tt12532319,8.0,13
295,tt12538176,8.0,4
296,tt12534252,5.9,10
298,tt12536597,6.1,5
300,tt12541993,6.1,19
302,tt12544459,8.0,131
306,tt12541213,6.4,-4
308,tt12544079,6.0,1551
311,tt1672376,6.4,5
313,tt12532006,6.3,25
316,tt12536045,6.5,332
323,tt12535434,7.2,24
325,tt12536682,6.7,31
326,tt12542380,6.8,11
329,tt3364888,6.1,11
331,tt12541325,7.2,5
333,tt12532520,7.0,218
335,tt12535716,7.2,9
338,tt12540974,6.8,11
340,tt12531232,4.7,5
341,tt12539456,7.1,30
343,tt12544532,4.0,2
345,tt12532225,6.2,940
353,tt7773250,4.0,5
354,tt12543216,8.7,7
359,tt12545773,7.3,10
363,tt12534492,5.5,25
364,tt12533973,6.8,-5
368,tt12539290,7.5,1483
369,tt12534401,4.8,448
373,tt12535110,5.4,87
376,tt12535108,5.2,85
378,tt12533587,4.7,1710
379,tt1351264,8.6,20
381,tt1107906,5.0,6
395,tt12539967,6.9,219
396,tt12535557,7.9,350
398,tt0956193,7.1,30
403,tt12531574,7.9,8
406,tt12543236,5.8,6
407,tt12535725,5.5,131
411,tt12543380,7.3,450
412,tt12545226,7.0,17
413,tt12539448,6.0,330
415,tt12531828,7.6,1143
419,tt12540322,4.9,18
426,tt0366371,6.1,191
429,tt0052919,6.1,11
430,tt12538548,7.3,109
439,tt1807409,3.6,16
443,tt2953038,8.0,9
449,tt0403877,7.7,7
451,tt0804223,5.1,17
455,tt12537206,7.7,8
456,tt12538013,8.4,5
459,tt0387616,8.1,516
461,tt5533118,7.7,6
464,tt12538167,6.9,573
466,tt0017883,5.9,10
471,tt6662506,7.3,22
479,tt12531573,7.9,8
482,tt12535161,7.0,76
487,tt8305258,7.5,167
489,tt12542309,6.9,15
490,tt12535121,8.0,7
493,tt1773466,5.6,8
497,tt12539963,6.1,206
502,tt12533476,6.6,13
507,tt12534800,5.3,358
509,tt12531853,8.7,9
512,tt12542147,7.7,735
513,tt12531324,7.5,27
515,tt12535341,7.4,8
516,tt0181449,6.8,20
518,tt12539678,4.3,18
521,tt12540773,7.5,11
526,tt12543431,6.1,23
527,tt12533525,8.8,10
530,tt12533085,4.0,27
531,tt12542683,5.8,39
536,tt12531998,5.9,13
538,tt12533122,7.5,504
541,tt12543062,7.9,32
545,tt12539676,4.1,85
548,tt12531827,7.5,1153
550,tt12531251,7.4,4
551,tt12544409,8.1,516
552,tt2390480,6.0,31
553,tt12542568,5.8,127
554,tt12531131,6.8,53
557,tt1113723,8.1,54
561,tt1078899,4.8,1597
564,tt0477575,7.5,8
565,tt0391140,5.2,5
566,tt12533089,5.4,138
573,tt1961844,8.2,12
574,tt12536184,3.6,9
575,tt12533404,7.2,37
576,tt12541182,9.3,17
579,tt12533821,7.7,13
583,tt12543342,7.7,68
584,tt7272242,7.0,867
586,tt12538451,6.2,13
587,tt12538662,8.0,5
589,tt12536910,7.1,13
593,tt12535810,5.2,253
594,tt1145500,8.7,1892
596,tt12541834,3.7,40
597,tt12535538,6.9,3
601,tt12542280,6.2,128
603,tt0052547,5.1,56
606,tt5120734,6.7,91
