tid,titleId,ordering,title,region,isOriginalTitle
6901,tt12540984,1,Back to OZ,US,0
6902,tt12537455,10,Anthropos stis rages,GR,0
6903,tt12538541,4,Vera,PL,0
6905,tt0285073,1,Eunice,US,0
6908,tt0059205,8,Frankenstein vs Baragon,XWW,0
6909,tt3089896,1,Ali AlZibaq,EG,0
6910,tt12545337,9,Recuerdos de la guerra,AR,1
6911,tt12537037,8,I kravgi tou thanatou,GR,1
6912,tt0043072,7,Tripolis,XWG,0
6913,tt3142914,3,Ask aglatir,TR,0
6914,tt1334247,2,Johnny Cash ja Folsom Prison,FI,0
6920,tt0271887,1,Zivi mrtvaci,YUCS,0
6921,tt0055630,30,Yojimbo el mercenario,MX,0
6922,tt2907394,3,Sameer Abu Alneel,SE,0
6924,tt12538519,8,Frankenstein vs Baragon,XWW,0
6925,tt12537166,4,Un Amore Per Due,IT,1
6926,tt12532330,14,Deliciosa Mentira,BR,0
6927,tt12533289,7,Tempo de Espera,BR,0
6929,tt0220626,1,Hölmölän kylän veijarit,FI,0
6930,tt12537650,6,El diablo blanco,ES,0
6933,tt0247196,18,Πριν πέσει η νύχτα,GR,0
6935,tt3314940,1,Roar,AU,0
6936,tt0087190,9,No Topo do Mundo,BR,0
6938,tt0247196,6,Antes que anochezca,PE,0
6939,tt12545484,4,The Prodigals Mother,US,0
6940,tt12538616,6,Kwelling,BE,1
6942,tt0019035,10,Paixão Sem Freio,BR,0
6945,tt12534801,2,Les clichés de la haine,CM,0
6948,tt12538381,2,Killing Jesus,XEU,1
6949,tt12533220,8,Khodahafez Dokhtar Shirazi,IR,1
6950,tt0158117,14,Scrisoarea,RO,0
6954,tt1663660,5,On the Ice,FR,0
6958,tt12535879,2,Upptäcka kon,SE,0
6959,tt4134678,1,Tutti insieme allimprovviso,IT,0
6962,tt0085273,2,Brandende liefde,NL,0
6964,tt12533379,24,Smiertelny weekend,PL,0
6966,tt5742374,4,Você Nunca Esteve Realmente Aqui,BR,0
6968,tt0055630,17,大鏢客,TW,0
6970,tt12533446,6,Double Bang,US,1
6971,tt1268161,3,21 and a WakeUp,GB,0
6974,tt12535121,3,Tainted in Red,XWW,1
6975,tt0387937,3,Cipriano,DE,0
6978,tt1145500,11,Puissance planète,FR,0
6981,tt1620956,4,Sania i Wróbel,PL,0
6983,tt12538616,1,Domanda di grazia,IT,0
6989,tt12539289,2,Létang tragique,FR,0
6997,tt1010415,4,Любовните песни на клуб Лолита,BG,0
6998,tt12541100,7,Yojimbo,NZ,1
7000,tt12532330,1,Een lied in de wind,BE,0
7001,tt0047400,7,Jarretières rouges,BE,0
7002,tt5014322,3,1000 oczu dr Maddina,PL,0
7007,tt0090825,3,Melody of Passion,CH,0
7008,tt0047291,12,Du sollst nicht töten,AT,0
7009,tt12544495,3,MTVs Club Dead,XWW,0
7011,tt12539619,9,The Big Swell,US,1
7012,tt7773250,1,Khotat Alshaitan,EG,0
7016,tt12541592,31,Невероятният Хълк,BG,0
7018,tt12536237,9,Dianomi kat oikon,GR,1
7021,tt12538282,8,Dealuri canibale,RO,0
7022,tt12534503,6,Mahkumlar,AZ,0
7024,tt12538381,9,Matar a Jesús,IT,0
7027,tt0108622,7,Blade of Fury,FR,0
7028,tt0328285,3,Sarah Youngs Private Affairs Vol 7,US,0
7030,tt12542145,6,Varg Veum  El mensaje en la pared,ES,1
7031,tt12535644,1,Részletkérdések,HU,0
7033,tt12537037,4,Вой Банши,RU,0
7036,tt0107964,3,Rio Diablo  Djävulens flod,SE,0
7038,tt12532475,3,Vánocní príbeh,CZ,0
7041,tt0063241,11,Die Wölfin,XWG,0
7042,tt12537415,9,A Föld ostroma,HU,0
7046,tt1545097,5,Harriet a Espiã Guerra de Blogs,PT,0
7050,tt12538878,1,The Forest Legends Reflection of the New Awakening,FI,0
7051,tt12544460,10,El Zebaq,EG,0
7052,tt6224632,2,Isolation,XWW,0
7054,tt12536309,1,68 Kill,US,0
7056,tt12531863,6,The Wiccan,US,0
7062,tt0351716,4,Sheng Baoluo yi yuan zhi mi,CN,0
7065,tt12532444,1,Pluto som vallhund,SE,0
7067,tt12534575,7,A háromszáz spártai,HU,0
7069,tt8881102,1,Sweethearts,US,0
7072,tt0055630,2,Yojimbo  Der Leibwächter,XWG,0
7076,tt12537070,13,バッフィ ザ・バンパイア・キラー,JP,0
7078,tt1754567,1,Ta mig,SE,0
7079,tt0395804,2,Verborgen gebreken,NL,0
7082,tt12545536,3,Tormimurdja,EE,1
7083,tt12541995,1,Sanya and the Sparrow,XWW,0
7085,tt12545807,5,21 and a WakeUp,US,1
7088,tt12544326,3,Ein oraio n agapas,GR,0
7089,tt12533044,8,Street Fighter The New Challengers,GB,1
7091,tt12544866,1,La chica que cayó del cielo,ES,0
7092,tt12545092,9,Il pane,IT,0
7094,tt1871373,1,Somewhere to Disappear,FR,0
7095,tt12541932,2,Roofied A Double Dose,GB,0
7096,tt12538614,8,Kwelling,BE,0
7098,tt12532295,7,Ghost Story for Christmas The Ash Tree,GB,1
7102,tt0158117,11,クレーヴの奥方,JP,0
7103,tt0076210,22,Острів доктора Моро,UA,0
7105,tt0264066,3,WWF Survivor Series,US,0
7108,tt0168007,2,Испытательный срок,SUHH,0
7109,tt12544388,4,Тхэквондо,RU,0
7111,tt12535784,12,Ana com A,PT,0
7112,tt12542026,7,Simbad E Il Califfo Di Bagdad,IN,0
7113,tt3425302,1,Cannibals and Carpet Fitters,GB,0
7114,tt0052538,6,El diablo blanco,ES,0
7115,tt2040565,2,To Epos tou Biorn,GR,0
7116,tt0247196,15,Mielőtt leszáll az éj,HU,0
7117,tt12533381,9,Death weekend,SE,1
7118,tt12544518,7,Naga zemsta,PL,1
7122,tt12533379,5,Fin de semaine infernale,CA,0
7123,tt12538281,4,Хиллсайдские каннибалы,RU,0
7124,tt12541916,5,Samir Abu elNil,EG,0
7127,tt12541356,4,WWE Vengeance,US,0
