tid,titleId,ordering,title,region,isOriginalTitle
6900,tt12544519,9,Vingança Nua,BR,0
6902,tt12537455,10,Anthropos stis rages,GR,0
6904,tt12541101,2,Garda personală,RO,1
6909,tt3089896,1,Ali AlZibaq,EG,0
6913,tt3142914,3,Ask aglatir,TR,0
6914,tt1334247,2,Johnny Cash ja Folsom Prison,FI,0
6916,tt12543129,7,Supa Modo,IT,0
6926,tt12532330,14,Deliciosa Mentira,BR,0
6927,tt12533289,7,Tempo de Espera,BR,0
6931,tt12541706,10,El médico alemán,MX,0
6932,tt12541101,3,Yojimbo Livvakten,SE,0
6933,tt0247196,18,Πριν πέσει η νύχτα,GR,0
6934,tt5078214,17,В легло с Виктория,BG,0
6935,tt3314940,1,Roar,AU,0
6936,tt0087190,9,No Topo do Mundo,BR,0
6938,tt0247196,6,Antes que anochezca,PE,0
6939,tt12545484,4,The Prodigals Mother,US,0
6940,tt12538616,6,Kwelling,BE,1
6941,tt0043677,7,Inside the Walls of Folsom Prison,US,0
6942,tt0019035,10,Paixão Sem Freio,BR,0
6945,tt12534801,2,Les clichés de la haine,CM,0
6948,tt12538381,2,Killing Jesus,XEU,1
6950,tt0158117,14,Scrisoarea,RO,0
6951,tt5078214,5,Na Cama Com Victoria,PT,0
6955,tt0068972,12,Smrt se osmehuje ubici,XYU,0
6957,tt0202181,9,Koara bôi kokkî,JP,0
6958,tt12535879,2,Upptäcka kon,SE,0
6959,tt4134678,1,Tutti insieme allimprovviso,IT,0
6960,tt0457495,16,Alex Rider Stormbreaker,FR,0
6961,tt3399368,7,Убийствен финал,BG,0
6962,tt0085273,2,Brandende liefde,NL,0
6967,tt12532884,5,Motín,AR,0
6970,tt12533446,6,Double Bang,US,1
6971,tt1268161,3,21 and a WakeUp,GB,0
6972,tt0203189,1,Radar,US,0
6973,tt12545482,3,La madre pródiga,MX,0
6975,tt0387937,3,Cipriano,DE,0
6976,tt12544519,1,Naga zemsta,PL,0
6979,tt12541067,9,Oni dani,RS,0
6980,tt0047434,5,The Runaway Bus,GB,0
6981,tt1620956,4,Sania i Wróbel,PL,0
6982,tt0075922,25,The House by the Lake,US,0
6983,tt12538616,1,Domanda di grazia,IT,0
6986,tt12538247,2,Последний вздох,RU,0
6987,tt0043677,13,Inside the Walls of Folsom Prison,CA,0
6990,tt1684914,6,Po nakljucju zaljubljena,SI,0
6991,tt12539476,3,Ensam Tillsammans,SE,0
6992,tt12544519,3,Naked Vengeance,GB,1
6995,tt0457495,19,Алекс Райдър Операция Стормбрейкър,BG,0
6997,tt1010415,4,Любовните песни на клуб Лолита,BG,0
6999,tt3212614,1,Dominican,US,0
7000,tt12532330,1,Een lied in de wind,BE,0
7003,tt12538662,2,6 sullautobus,IT,1
7004,tt7203520,3,Werewolf,IN,0
7005,tt12532052,1,Sal Santen rebel,NL,0
7006,tt12544263,1,Inside Out,GB,0
7008,tt0047291,12,Du sollst nicht töten,AT,0
7011,tt12539619,9,The Big Swell,US,1
7012,tt7773250,1,Khotat Alshaitan,EG,0
7014,tt0075922,11,Fin de semana sangriento,AR,0
7015,tt12542324,1,The Demonology of Desire,CA,0
7016,tt12541592,31,Невероятният Хълк,BG,0
7018,tt12536237,9,Dianomi kat oikon,GR,1
7020,tt12542250,5,Psykos i Stockholm,SE,1
7021,tt12538282,8,Dealuri canibale,RO,0
7022,tt12534503,6,Mahkumlar,AZ,0
7024,tt12538381,9,Matar a Jesús,IT,0
7025,tt0024542,1,Self Defense,US,0
7026,tt1684914,2,Mulligan,PL,0
7028,tt0328285,3,Sarah Youngs Private Affairs Vol 7,US,0
7030,tt12542145,6,Varg Veum  El mensaje en la pared,ES,1
7035,tt0045540,2,Aventuras no Oeste,BR,0
7036,tt0107964,3,Rio Diablo  Djävulens flod,SE,0
7041,tt0063241,11,Die Wölfin,XWG,0
7043,tt5078214,6,Victoria  Männer und andere Missgeschicke,AT,0
7046,tt1545097,5,Harriet a Espiã Guerra de Blogs,PT,0
7047,tt12544455,3,Living Legacy,DE,0
7049,tt0457495,17,Alex Rider Operation Stormbreaker,CA,0
7053,tt0800080,24,Неймовірний Халк,UA,0
7054,tt12536309,1,68 Kill,US,0
7055,tt1300851,21,Boondock Saints 2,FI,0
7056,tt12531863,6,The Wiccan,US,0
7057,tt12542310,5,I Am Tiger Woods,GB,1
7060,tt12544581,1,Californication Marcys Cougar Party,US,0
7061,tt0437803,7,Alien Siege  Tod aus dem All,DE,0
7062,tt0351716,4,Sheng Baoluo yi yuan zhi mi,CN,0
7063,tt0195054,5,Härligt syndiga Miss Aggies memoarer,SE,0
7065,tt12532444,1,Pluto som vallhund,SE,0
7068,tt0202181,1,Las aventuras del pequeño koala,MX,0
7071,tt12539959,11,Crvene podvezice,XYU,0
7076,tt12537070,13,バッフィ ザ・バンパイア・キラー,JP,0
7077,tt12541358,17,Tu nas jamais été vraiment là,CA,0
7078,tt1754567,1,Ta mig,SE,0
7079,tt0395804,2,Verborgen gebreken,NL,0
7081,tt12545834,1,Chrysalis,US,0
7082,tt12545536,3,Tormimurdja,EE,1
7083,tt12541995,1,Sanya and the Sparrow,XWW,0
7084,tt12535856,5,Ladies Who Do,US,0
7085,tt12545807,5,21 and a WakeUp,US,1
7087,tt12533429,8,Medan vi dansar,SE,0
7088,tt12544326,3,Ein oraio n agapas,GR,0
7092,tt12545092,9,Il pane,IT,0
7093,tt12534504,5,Mahkumlar,AZ,0
7094,tt1871373,1,Somewhere to Disappear,FR,0
7095,tt12541932,2,Roofied A Double Dose,GB,0
7097,tt6355698,1,The Last Astronaut,US,0
7100,tt12533587,3,Χάριετ η Κατάσκοπος Ο Πόλεμος των Μπλογκ,GR,0
7102,tt0158117,11,クレーヴの奥方,JP,0
7103,tt0076210,22,Острів доктора Моро,UA,0
7104,tt12532254,9,GOLDFIEBER Der Ritt ins Todestal,DE,1
7107,tt0035040,3,Um Marido a Preço Fixo,PT,0
7108,tt0168007,2,Испытательный срок,SUHH,0
7110,tt1992126,6,Unestate in montagna,IT,0
