id1,id2
1818,7075
1884,9542
2004,3710
2139,4271
2187,2418
2252,4733
2317,4988
2366,2367
2406,7291
2427,8640
2427,10314
2440,5443
2571,9019
2577,2581
2619,4520
2619,6174
2707,10414
2771,5458
2781,9669
2813,3155
2819,10064
2890,2891
2950,8135
2957,3106
3096,3123
3125,4140
3134,11531
3159,9969
3185,4631
3222,4451
3383,6969
3395,4563
3395,5122
3517,10061
3529,4114
3670,7515
3670,7769
3670,8151
3678,4266
3678,6690
3757,6377
3792,8891
3793,9209
3931,5754
3976,6776
3990,9601
4108,7977
4178,7199
4178,8683
4179,4732
4179,4911
4184,6950
4266,6690
4282,7549
4291,4905
4292,8795
4297,4306
4297,8636
4306,8636
4384,5681
4395,8725
4419,7644
4508,9662
4520,6174
4563,5122
4676,5746
4676,8097
4732,4911
4804,10231
4843,8794
4876,6762
4959,10085
5010,5205
5025,9863
5052,7347
5099,11530
5204,7514
5289,11455
5324,7847
5371,5959
5392,9486
5426,6761
5426,7869
5477,8368
5477,9076
5542,6695
5664,8717
5731,8779
5746,8097
5780,5782
5835,9278
5912,8949
6162,10449
6246,10301
6272,8578
6314,8464
6316,7311
6339,7517
6354,8424
6358,9694
6374,9777
6382,7920
6382,8494
6413,7975
6423,7428
6562,8870
6620,7622
6620,8349
6719,8453
6740,9193
6756,8537
6761,7869
6771,8507
6798,9068
6811,7429
6858,7653
6858,7852
6858,10383
6922,9161
6944,7731
7061,7469
7134,9695
7192,7778
7199,8683
7201,8536
7211,7614
7223,9793
7288,7483
7341,10107
7346,7719
7361,7750
7363,8118
7404,7405
7515,7769
7515,8151
7525,8995
7540,8823
7599,10293
7604,9790
7606,8538
7622,8349
7653,7852
7653,10383
7664,10119
7671,8759
7769,8151
7794,8890
7852,10383
7898,8422
7918,9172
7920,8494
8043,8120
8043,8234
8120,8234
8140,10102
8224,8754
8260,8445
8274,8630
8274,8805
8306,8663
8344,9229
8364,8526
8368,9076
8370,9876
8559,8917
8630,8805
8640,10314
8664,10000
8778,9060
8901,11150
8919,9083
9327,9412
9333,9450
9614,9678
9640,10652
9838,11388
10253,10368
10578,10628
10714,10715
10785,10833
10938,11125
11423,11538
