id1,id2
3,6
3,8
6,8
43,46
47,48
69,72
69,75
69,80
69,82
69,83
69,86
72,75
72,80
72,82
72,83
72,86
75,80
75,82
75,83
75,86
80,82
80,83
80,86
82,83
82,86
83,86
107,111
107,115
111,115
149,157
149,158
149,163
149,185
149,190
157,158
157,163
157,185
157,190
158,163
158,185
158,190
163,185
163,190
185,190
205,210
205,226
205,228
205,233
205,241
210,226
210,228
210,233
210,241
226,228
226,233
226,241
228,233
228,241
233,241
276,280
276,281
276,289
276,307
276,310
276,328
276,332
276,338
276,357
276,358
276,376
276,380
276,388
280,281
280,289
280,307
280,310
280,328
280,332
280,338
280,357
280,358
280,376
280,380
280,388
281,289
281,307
281,310
281,328
281,332
281,338
281,357
281,358
281,376
281,380
281,388
289,307
289,310
289,328
289,332
289,338
289,357
289,358
289,376
289,380
289,388
307,310
307,328
307,332
307,338
307,357
307,358
307,376
307,380
307,388
310,328
310,332
310,338
310,357
310,358
310,376
310,380
310,388
328,332
328,338
328,357
328,358
328,376
328,380
328,388
332,338
332,357
332,358
332,376
332,380
332,388
338,357
338,358
338,376
338,380
338,388
357,358
357,376
357,380
357,388
358,376
358,380
358,388
376,380
376,388
380,388
396,402
396,405
396,413
402,405
402,413
405,413
488,491
488,493
488,498
488,516
488,517
488,519
491,493
491,498
491,516
491,517
491,519
493,498
493,516
493,517
493,519
498,516
498,517
498,519
516,517
516,519
517,519
546,1018
559,567
559,577
559,579
567,577
567,579
577,579
590,596
590,597
590,605
590,622
590,625
590,637
590,639
590,656
590,657
590,658
590,665
590,674
590,675
590,684
590,685
590,691
590,695
590,893
590,894
590,916
590,919
590,938
590,940
590,945
590,946
590,949
590,953
590,955
590,956
590,958
590,978
590,979
590,991
590,993
590,999
596,597
596,605
596,622
596,625
596,637
596,639
596,656
596,657
596,658
596,665
596,674
596,675
596,684
596,685
596,691
596,695
596,893
596,894
596,916
596,919
596,938
596,940
596,945
596,946
596,949
596,953
596,955
596,956
596,958
596,978
596,979
596,991
596,993
596,999
597,605
597,622
597,625
597,637
597,639
597,656
597,657
597,658
597,665
597,674
597,675
597,684
597,685
597,691
597,695
597,893
597,894
597,916
597,919
597,938
597,940
597,945
597,946
597,949
597,953
597,955
597,956
597,958
