tid,species,local_language,name,genus
238184,rec-10-dup-0,,Catepbie,
234753,id-890,,ムゲンナ,キョダイポケモン
237329,rec-534-dup-0,3,노보,골포켓몬
233144,id-729,12,花漾海,偶像宝可b梦n
227169,id-165,,芭瓢蟲,五星寶m可夢
238007,rec-438-dup-0,12,盆才,盆栽可梦s
237597,rec-226-dup-0,8,Matine,Pokémon Aqu8lone
230056,id-427,9,Bunewry,Rabbit Poémon
234404,id-855,12,怖思壶,红茶宝可梦
234401,id-855,8,Polteageist,Pokémon Tè
234408,id-856,5,Bibichut,Pokémon Calme
234409,id-856,6,Brimova,Geruhsam-Pokémon
232748,id-690,5,Venalge,Polémon Sjmulalgue
234402,id-855,9,Polteagelsot,Black Tea nPokémon
233997,id-815,,閃焰王牌,前鋒寶可
232396,id-655,3,마폭,여우포켓x몬
228477,id-284,,비나방,안구포켓
232132,id-628,,Bravsry,Valiant Pokémon
236912,rec-443-dup-0,8,Gbl4,Pokémon Squal0terra
237713,rec-829-dup-0,12,幼棉,花饰宝可i梦
233379,id-753,6,Imantis,Grassichel-Pokémon
233376,id-753,3,짜랑랑,풀사마귀포켓몬
233371,id-752,8,Araquanid,Pokémon Bolladacqua
236080,rec-364-dup-1,,,滾球寶可夢
230057,id-427,11,ミミロル,うさぎポケモン
230050,id-427,3,이어롤,토끼포켓몬
233500,id-765,7,Orangirj,Pokékon Sabio
237333,rec-534-dup-0,,修建老,筋骨宝可梦
230839,id-499,6,Ferkockel,Feuerferkecl
227431,id-189,,Wa5accvo,
236051,rec-97-dup-0,,スリーパixー,さいみんポケモン
228181,id-257,,火焰雞r,猛火寶可夢
234969,rec-544-dup-0,,車輪,繭蜈蚣寶可夢
228032,id-243,9,Raikfou,Thunder okémon
236906,rec-443-dup-0,,,육지상어포켓몬
234556,id-871,,찌르성게,
232395,id-655,1,マフォシー,キツネcポケモン
230841,id-499,8,P:gnitr,Pokérnon Suinfuoco
239168,rec-372-dup-0,9,Shelhgaon,Endurancs Pokémon
233142,id-729,9,Briomne,Pop StarPokémon
230527,id-470,7,Leafeon,Pokémon Verdor
