tid,titleId,ordering,title,region,isOriginalTitle
6902,tt12537455,10,Anthropos stis rages,GR,0
6904,tt12541101,2,Garda personală,RO,1
6905,tt0285073,1,Eunice,US,0
6907,tt12535593,3,La princesse de Clèves,FR,0
6910,tt12545337,9,Recuerdos de la guerra,AR,1
6913,tt3142914,3,Ask aglatir,TR,0
6920,tt0271887,1,Zivi mrtvaci,YUCS,0
6921,tt0055630,30,Yojimbo el mercenario,MX,0
6922,tt2907394,3,Sameer Abu Alneel,SE,0
6925,tt12537166,4,Un Amore Per Due,IT,1
6926,tt12532330,14,Deliciosa Mentira,BR,0
6929,tt0220626,1,Hölmölän kylän veijarit,FI,0
6932,tt12541101,3,Yojimbo Livvakten,SE,0
6933,tt0247196,18,Πριν πέσει η νύχτα,GR,0
6934,tt5078214,17,В легло с Виктория,BG,0
6938,tt0247196,6,Antes que anochezca,PE,0
6941,tt0043677,7,Inside the Walls of Folsom Prison,US,0
6943,tt2080042,1,Peter Punk,AR,0
6950,tt0158117,14,Scrisoarea,RO,0
6951,tt5078214,5,Na Cama Com Victoria,PT,0
6952,tt12535616,5,在夜幕降臨前,TW,1
6957,tt0202181,9,Koara bôi kokkî,JP,0
6958,tt12535879,2,Upptäcka kon,SE,0
6962,tt0085273,2,Brandende liefde,NL,0
6968,tt0055630,17,大鏢客,TW,0
6971,tt1268161,3,21 and a WakeUp,GB,0
6974,tt12535121,3,Tainted in Red,XWW,1
6975,tt0387937,3,Cipriano,DE,0
6978,tt1145500,11,Puissance planète,FR,0
6987,tt0043677,13,Inside the Walls of Folsom Prison,CA,0
6988,tt12537617,13,De fordømtes øy,NO,0
6990,tt1684914,6,Po nakljucju zaljubljena,SI,0
6993,tt12534909,2,Les bouchers verts,FR,0
6996,tt12534013,10,See Plum Run,CA,1
7000,tt12532330,1,Een lied in de wind,BE,0
7003,tt12538662,2,6 sullautobus,IT,1
7010,tt0105597,5,Timebomb,CA,0
7011,tt12539619,9,The Big Swell,US,1
7012,tt7773250,1,Khotat Alshaitan,EG,0
7013,tt0105597,22,Időzített bomba,HU,0
7016,tt12541592,31,Невероятният Хълк,BG,0
7017,tt12540494,1,Wicked Conclusions,US,0
7021,tt12538282,8,Dealuri canibale,RO,0
7022,tt12534503,6,Mahkumlar,AZ,0
7026,tt1684914,2,Mulligan,PL,0
7027,tt0108622,7,Blade of Fury,FR,0
7029,tt0110818,5,Bichinhos de Estimação,BR,0
7030,tt12542145,6,Varg Veum  El mensaje en la pared,ES,1
7034,tt1613875,1,The Boy Who Saw Through,US,0
7036,tt0107964,3,Rio Diablo  Djävulens flod,SE,0
7040,tt12534909,9,Oi prasinoi hasapides,GR,0
7041,tt0063241,11,Die Wölfin,XWG,0
7043,tt5078214,6,Victoria  Männer und andere Missgeschicke,AT,0
7045,tt12532331,10,Der er noget i luften,DK,1
7048,tt12534909,8,De grønne slagtere,IN,0
7050,tt12538878,1,The Forest Legends Reflection of the New Awakening,FI,0
7052,tt6224632,2,Isolation,XWW,0
7056,tt12531863,6,The Wiccan,US,0
7058,tt12538283,1,Tromos stous lofous,GR,0
7060,tt12544581,1,Californication Marcys Cougar Party,US,0
7067,tt12534575,7,A háromszáz spártai,HU,0
7068,tt0202181,1,Las aventuras del pequeño koala,MX,0
7070,tt12537406,1,The Land Where the Blues Began,US,0
7072,tt0055630,2,Yojimbo  Der Leibwächter,XWG,0
7073,tt0077946,3,Montreal Main,GB,0
7075,tt8181336,2,Tim,IN,0
7076,tt12537070,13,バッフィ ザ・バンパイア・キラー,JP,0
7078,tt1754567,1,Ta mig,SE,0
7079,tt0395804,2,Verborgen gebreken,NL,0
7080,tt8485166,3,Un Entretien,FR,0
7082,tt12545536,3,Tormimurdja,EE,1
7083,tt12541995,1,Sanya and the Sparrow,XWW,0
7091,tt12544866,1,La chica que cayó del cielo,ES,0
7093,tt12534504,5,Mahkumlar,AZ,0
7096,tt12538614,8,Kwelling,BE,0
7097,tt6355698,1,The Last Astronaut,US,0
7098,tt12532295,7,Ghost Story for Christmas The Ash Tree,GB,1
7102,tt0158117,11,クレーヴの奥方,JP,0
7105,tt0264066,3,WWF Survivor Series,US,0
7110,tt1992126,6,Unestate in montagna,IT,0
7116,tt0247196,15,Mielőtt leszáll az éj,HU,0
7119,tt12541101,23,Yojimbo,CA,0
7121,tt12533534,5,ステイト・オブ・ドッグス,JP,0
7124,tt12541916,5,Samir Abu elNil,EG,0
7125,tt12536597,1,Race 2 Race,US,0
7141,tt7089878,6,Liz und der Blaue Vogel,DE,0
7143,tt12541101,5,Le garde du corps,FR,1
7145,tt12537416,4,Obca krew,PL,0
7146,tt5421602,13,Anna zo Zeleného domu,SK,0
7147,tt12543668,5,Ingrop viii,RO,0
7148,tt12537070,6,Buffy la caza vampiros,AR,0
7150,tt12538614,19,Mennesker i trapez,DK,0
7153,tt0055630,36,The Bodyguard,XWW,0
7154,tt7410352,5,Американска принцеса,BG,0
7156,tt12544632,8,TiM,TR,1
7160,tt12545536,10,Alex Rider Stormbreaker,IT,1
7161,tt1693592,10,Вера,RU,0
7166,tt12538585,1,O Sonho dos Cavalos Selvagens,PT,0
7171,tt0055630,5,Yojimbo o GuardaCostas,BR,0
7175,tt12535593,13,La lettera,IT,0
7176,tt0038635,8,In Dutch,US,0
7179,tt12538018,9,Going Vertical,SE,0
7182,tt0045066,15,Tre piger fra Rom,DK,0
7183,tt12538282,5,Tromos stous lofous,GR,0
7186,tt0074235,11,Woody Guthrie  lyckans land,SE,0
7188,tt12532136,14,Tre Draaber Gift,DK,0
7189,tt7089878,7,Liz and the Blue Bird,XWW,0
7200,tt0074294,6,Ketjujengi,FI,0
7201,tt0816629,2,Rock podvraťáků,CZ,0
7207,tt12541101,29,Yojimbo  O Invencível,PT,0
7208,tt12544585,4,Winterstoke House,GB,1
7214,tt0247196,17,Bevor es Nacht wird,DE,0
7215,tt10097954,1,Quest for Real Immunity,US,0
7216,tt12540108,4,Victoria,FR,0
7219,tt12537678,12,The Boondock Saints II All Saints Day,US,0
7225,tt3526322,1,American Made,US,0
7227,tt0074235,9,Dicsőségre ítélve,HU,0
7229,tt12538176,1,Agua y aceite,MX,0
7233,tt7510284,1,National Theatre Live Cat on a Hot Tin Roof,AU,0
7240,tt0045066,8,Die Drei vom Spanischen Platz,XWG,0
7241,tt0023398,7,Rytteren fra Dødsdalen,DK,0
7244,tt0063241,3,La gatta dagli artigli doro,IT,0
7254,tt12533122,8,Το Έπος του Biorn,GR,0
7256,tt12540281,9,Shanks Mare,GB,1
7258,tt0247196,28,Antes que anochezca,US,0
7264,tt12536338,10,Római lányok,HU,1
7266,tt5421602,4,Anne with an E,AR,0
7272,tt12540397,2,南の島のデラちゃん,JP,0
7273,tt5120734,3,Spy Myeongwol,XWW,0
7275,tt12537040,3,Молодежка,RU,1
7276,tt12531473,10,Father of Four  On the Sunny Side,XWW,1
7277,tt12545394,2,Пекло у піднебессі,UA,1
7278,tt12538792,7,Good Luck,US,1
7279,tt12537070,5,Buffy Caçadora de Vampiros,PT,0
7286,tt12540527,12,Código do Crime,PT,0
7287,tt12537678,1,Святые из Бундока II День всех святых,RU,1
7288,tt0158117,3,La princesse de Clèves,FR,0
7296,tt0030944,22,Intrigues femenines,ES,0
7299,tt12538614,12,Du sollst nicht töten,AT,0
7300,tt12538129,1,What Happened on the Moon  An Investigation Into Apollo,US,0
7307,tt0431579,1,Új Gálvölgyishow,HU,0
7309,tt0220626,5,Hölmölän kylän veijarit 1,FI,0
7311,tt12540918,8,Sweethearts,US,1
7312,tt0045066,4,Raparigas de Roma,PT,0
7315,tt12537070,9,Buffy der Vampir Killer,DE,1
7317,tt0395804,3,Hidden Flaws,XWW,0
7318,tt12543076,7,Juno Helps Out,GB,1
7319,tt0055630,18,Yojimbo the Bodyguard,US,0
7322,tt0161506,1,Dirty Movies,US,0
7323,tt12543668,4,Entierro a los vivos,ES,0
7333,tt12537068,1,Buffy zabíjecka upíru,CZ,0
7334,tt12537457,6,Anthropos stis rages,GR,1
7335,tt12532331,8,For the Love of Mary,US,0
7337,tt12539365,1,Stale Mate,US,0
7344,tt7712392,1,The Romantics Talking in Your Sleep,US,0
7345,tt12545536,2,Pērkondārds,LV,0
7348,tt0110246,2,Kaspar Hauser  Verbrechen am Seelenleben eines Menschen,DE,0
7351,tt0247196,29,Preden se znoci,SI,0
7352,tt0053195,2,O Pão,PT,0
7354,tt0072308,18,Flammendes Inferno,DE,0
7357,tt12534241,16,Ameaça Total,PT,0
7359,tt12534242,3,Treinta minutos para morir,ES,0
7360,tt12541994,1,Sanya and the Sparrow,XWW,0
7361,tt0105761,5,Virdzina,RS,0
7363,tt12540527,5,The Bletchley Circle,DE,0
7366,tt7507362,2,Upside Down,XWW,0
7368,tt1847746,32,The German Doctor,US,0
7372,tt12541101,50,Straż przyboczna,PL,0
7373,tt12544325,5,Peter spiller op,DK,0
7376,tt0374594,3,Cycle,GB,0
7380,tt12533122,2,To Epos tou Biorn,GR,0
7381,tt0202181,6,コアラボーイ コッキィ,JP,0
7383,tt12539278,3,Enzeva,IR,1
7384,tt12542011,10,Myungwol the Spy,XWW,1
7389,tt12536620,5,Good Favour,IE,0
7390,tt12538237,9,Ricordami ancora,IT,0
7391,tt0288289,3,宇能鴻一郎の女体育教師,JP,0
7394,tt12532727,9,Brothers in Arms The Making of a Modern Western,US,1
7397,tt12537070,9,Buffy la cazavampiros,ES,0
7399,tt12541731,9,El día después,ES,1
7401,tt12535558,5,2002 FIFA World Cup,JP,1
7402,tt12538729,7,Ta mig,SE,0
7404,tt12538619,1,Connection,JP,0
7408,tt5421602,17,Anne With an E,CA,0
7409,tt5078214,7,Egy ágyban Victoriával,HU,0
7413,tt12532924,5,Un marido a precio fijo,ES,0
