tid,tconst,averageRating,numVotes
4,tt12537087,7.3,9
6,tt12538154,7.9,92
12,tt12541355,6.1,124
15,tt12534907,7.3,18812
18,tt12540399,6.0,6
23,tt12531237,7.7,7
24,tt12531412,6.5,1811
32,tt12539977,6.4,23
44,tt12535785,9.1,28006
48,tt12540917,5.8,432
50,tt12535723,5.8,121
58,tt12541427,8.3,12
63,tt12538434,8.6,21
64,tt12541634,5.3,15
78,tt12532254,7.4,61
87,tt12535533,7.3,754
93,tt12532992,5.3,17
113,tt12540297,6.1,10
116,tt12536172,7.0,5
118,tt0234528,8.6,9
126,tt12533194,7.3,7
127,tt12541504,4.9,243
140,tt12543980,5.1,17
142,tt12541380,4.4,1189
149,tt12531668,10.0,15
153,tt0865634,8.4,52
156,tt12541379,4.4,1186
167,tt12540137,5.6,1057
180,tt12539386,6.2,6
188,tt12536369,8.0,79
198,tt12532677,8.1,91
201,tt12538572,6.9,30
207,tt12536731,6.2,-1
212,tt12535451,8.7,6
213,tt12536970,9.3,2105
216,tt12536445,7.0,256
224,tt12540343,7.5,56
239,tt2302511,6.8,20
241,tt2513610,8.0,5
250,tt12542735,7.0,66
256,tt12532279,5.4,13
258,tt0457121,7.4,43
259,tt0835031,7.0,8
261,tt0189439,6.9,29
263,tt12541068,6.0,231
266,tt12531325,7.3,29
267,tt0493322,3.6,552
278,tt12543861,4.7,28
284,tt12543389,7.1,19
286,tt1155541,6.6,9
289,tt12537970,6.2,6
295,tt12538176,8.0,4
296,tt12534252,5.9,10
297,tt12533508,1.7,22
307,tt12536125,6.9,163
314,tt12539242,7.0,6
315,tt12536433,8.5,13
320,tt12541065,5.7,10
329,tt3364888,6.1,11
331,tt12541325,7.2,5
340,tt12531232,4.7,5
351,tt12544011,5.6,5
352,tt12543390,7.1,13
358,tt12536026,5.8,149
360,tt12542737,6.5,5
371,tt3314940,7.6,5
375,tt0003158,6.0,12
378,tt12533587,4.7,1710
379,tt1351264,8.6,20
391,tt12536511,6.1,32
392,tt12543975,7.1,8
399,tt12545793,6.1,8
401,tt4288938,9.2,9
411,tt12543380,7.3,450
417,tt12541324,6.7,5
435,tt0175904,6.8,41
445,tt12545092,7.2,44
446,tt3542816,9.3,14
451,tt0804223,5.1,17
455,tt12537206,7.7,8
457,tt12541436,5.5,12
460,tt12534972,6.4,14
461,tt5533118,7.7,6
469,tt12540074,9.1,2
471,tt6662506,7.3,22
474,tt12542966,6.3,24
484,tt12545749,7.3,7
499,tt12537392,6.0,231
500,tt12540764,3.6,15
