tid,titleId,ordering,title,region,isOriginalTitle
6900,tt12544519,9,Vingança Nua,BR,0
6907,tt12535593,3,La princesse de Clèves,FR,0
6913,tt3142914,3,Ask aglatir,TR,0
6918,tt0055719,4,300 Spartanere,NO,0
6921,tt0055630,30,Yojimbo el mercenario,MX,0
6923,tt0457121,3,Соловей,RU,0
6935,tt3314940,1,Roar,AU,0
6936,tt0087190,9,No Topo do Mundo,BR,0
6937,tt0055719,13,Der Löwe von Sparta,XWG,0
6943,tt2080042,1,Peter Punk,AR,0
6954,tt1663660,5,On the Ice,FR,0
6956,tt12541654,8,The Mystery of St Pauls Hospital,XWW,0
6963,tt12531412,2,Пятница вечер,RU,1
6968,tt0055630,17,大鏢客,TW,0
6976,tt12544519,1,Naga zemsta,PL,0
6981,tt1620956,4,Sania i Wróbel,PL,0
6984,tt12532883,7,Meuterei im Morgengrauen,AT,0
6992,tt12544519,3,Naked Vengeance,GB,1
7030,tt12542145,6,Varg Veum  El mensaje en la pared,ES,1
7032,tt1366332,1,Distortion,CA,0
7034,tt1613875,1,The Boy Who Saw Through,US,0
7036,tt0107964,3,Rio Diablo  Djävulens flod,SE,0
7063,tt0195054,5,Härligt syndiga Miss Aggies memoarer,SE,0
7066,tt0055719,11,De tappra 300,SE,0
7072,tt0055630,2,Yojimbo  Der Leibwächter,XWG,0
7078,tt1754567,1,Ta mig,SE,0
7081,tt12545834,1,Chrysalis,US,0
7085,tt12545807,5,21 and a WakeUp,US,1
7086,tt12532111,3,The Fourth Reich,GB,1
7087,tt12533429,8,Medan vi dansar,SE,0
7092,tt12545092,9,Il pane,IT,0
7096,tt12538614,8,Kwelling,BE,0
7100,tt12533587,3,Χάριετ η Κατάσκοπος Ο Πόλεμος των Μπλογκ,GR,0
7104,tt12532254,9,GOLDFIEBER Der Ritt ins Todestal,DE,1
7108,tt0168007,2,Испытательный срок,SUHH,0
7118,tt12544518,7,Naga zemsta,PL,1
7140,tt12541068,1,Napjainkban,HU,0
7142,tt1078899,6,Impuls,CZ,0
7145,tt12537416,4,Obca krew,PL,0
7150,tt12538614,19,Mennesker i trapez,DK,0
7153,tt0055630,36,The Bodyguard,XWW,0
7155,tt12545862,1,The Strange Calls,US,0
7161,tt1693592,10,Вера,RU,0
7171,tt0055630,5,Yojimbo o GuardaCostas,BR,0
7175,tt12535593,13,La lettera,IT,0
7190,tt12533065,7,Les rebelles du foot,FR,1
7197,tt1078899,9,Desejo,PT,0
7206,tt12541065,1,Beyond Black Mesa,GB,0
7211,tt0169268,5,ステイト・オブ・ドッグス,JP,0
7221,tt12532137,9,Intromisión,AR,0
7229,tt12538176,1,Agua y aceite,MX,0
7233,tt7510284,1,National Theatre Live Cat on a Hot Tin Roof,AU,0
7235,tt12540873,10,Juana Azurduy Guerrillera de la Patria Grande,BO,1
7238,tt0034251,9,Farligt område,SE,0
7249,tt0055719,19,Los 300 héroes,AR,0
7251,tt12537392,3,Puszkin Ostatni pojedynek,PL,0
7254,tt12533122,8,Το Έπος του Biorn,GR,0
7268,tt12544635,4,Bröderna Dal och de mystiska spektralstenarna,SE,0
7275,tt12537040,3,Молодежка,RU,1
7276,tt12531473,10,Father of Four  On the Sunny Side,XWW,1
7286,tt12540527,12,Código do Crime,PT,0
7295,tt12531237,1,Transit,GB,0
7297,tt0303418,1,Agua y aceite,MX,0
7298,tt0055719,26,300 spartaner,FI,0
7299,tt12538614,12,Du sollst nicht töten,AT,0
7300,tt12538129,1,What Happened on the Moon  An Investigation Into Apollo,US,0
7302,tt0055719,10,300 spartalaista,FI,0
7306,tt12535785,26,Eni iz Grin Gejblsa,RS,0
7307,tt0431579,1,Új Gálvölgyishow,HU,0
7308,tt12534907,3,Zieloni rzeznicy,PL,0
7310,tt0055719,3,I mahi ton Thermopylon,GR,0
7318,tt12543076,7,Juno Helps Out,GB,1
7319,tt0055630,18,Yojimbo the Bodyguard,US,0
7344,tt7712392,1,The Romantics Talking in Your Sleep,US,0
7353,tt0034251,25,Mocvara,XYU,0
7355,tt12534240,12,Timebomb,GB,0
7357,tt12534241,16,Ameaça Total,PT,0
7359,tt12534242,3,Treinta minutos para morir,ES,0
7363,tt12540527,5,The Bletchley Circle,DE,0
7364,tt0034251,5,O Segredo do Pântano,BR,0
7369,tt1078899,5,Desejo e Obsessão,BR,0
7377,tt1078899,4,Импулс,BG,0
7380,tt12533122,2,To Epos tou Biorn,GR,0
7385,tt12541953,5,Ché Guevara  Aufstieg und Fall eines großen Revolutionärs,DE,0
7421,tt12533429,4,Long Distance,XWW,1
7422,tt0055630,43,Охоронець,UA,0
7423,tt12542145,4,Varg Veum  Zeichen an der Wand,DE,0
7426,tt12542936,4,Cipriano,BR,0
7430,tt12534605,1,Soror,GB,0
7433,tt4037876,1,Rafaël,NL,0
7439,tt12537416,7,Осада пришельцев,RU,0
7463,tt1693592,1,Vera,US,0
7469,tt12535774,1,Botch,US,1
7488,tt0055630,3,A testőr,HU,0
7498,tt12541068,2,Questi giorni,IT,1
7504,tt12534241,19,Timebomb,AU,0
7505,tt0195054,4,Miss Aggies syndige laster,DK,0
7529,tt3811966,2,Genesis History or Myth,US,0
7537,tt1155541,3,Nanking 1937 eine Stadt wird vergewaltigt,DE,0
7540,tt7090140,3,Coda,US,0
7541,tt12541380,2,LEmployeur,FR,0
7550,tt12532883,6,Inside the Walls of Folsom Prison,US,0
7553,tt12541033,4,Всё наоборот,SUHH,1
7559,tt12532111,7,The Fourth Reich,US,0
7565,tt12534925,6,Gerard Damianos Memories Within Miss Aggie,US,0
7573,tt2907124,4,Soft Rain,XWW,0
7575,tt12539675,5,The Socialite,US,0
7578,tt0034251,17,スワンプ・ウォーター,JP,0
7585,tt11428420,3,Psykos i Stockholm,SE,0
7592,tt12538540,6,Vera,GB,0
7595,tt1343104,1,Red Dwarf Its Cold Outside  Series II,GB,0
7605,tt2035595,1,Paul Krüger,ZA,0
7608,tt12538665,1,The Baroness,US,0
7610,tt12537416,3,Alien Siege,GR,0
7617,tt12535533,12,Дюпон Лажуа,SUHH,0
7618,tt0055719,25,The 300 Spartans,US,0
7623,tt0173787,1,Días de tormenta,ES,0
7628,tt12533587,8,Harriet a Espiã Guerra de Blogs,BR,0
7631,tt0070695,8,Simbad y el califa de Bagdad,ES,0
7634,tt0257384,1,Allari Premikudu,IN,0
7636,tt0055719,28,Os 300 de Esparta,BR,0
7643,tt1693592,6,Vera,GB,0
7651,tt12535533,5,Monsieur Dupont  Zwischenfall an der Côte DAzur,DDDE,0
7653,tt12537416,9,A Föld ostroma,HU,0
7658,tt12533615,6,14s Good 18s Better,AU,0
7664,tt12532254,11,Goldfieber,AT,0
7666,tt0169268,7,Kulkukoirana Mongoliassa,FI,0
7667,tt2234551,1,Villain Auditions,US,0
7669,tt12534241,9,Nameless  Total Terminator,DE,1
7671,tt0055719,14,A háromszáz spártai,HU,0
7675,tt12542882,4,Walter,US,0
7678,tt0034251,24,Sumpen,DK,0
7680,tt12534758,2,Villa Captive,FR,0
7686,tt0087190,5,Pecados Campestres,PT,0
7692,tt1213609,1,Squeegees,US,0
7699,tt4288938,1,Your Little Boy,US,0
7705,tt12535189,1,InSight,US,0
7713,tt12535785,6,Anne with an E,FR,0
7714,tt0055630,14,Yojimbo Telesna straža,XYU,0
7719,tt3811966,1,Genesis History or Myth,US,0
7728,tt0055630,29,Yojimbo  O Invencível,PT,0
7737,tt12538433,1,Pavle,SI,0
7743,tt12534240,2,Total Terminator,DE,1
7748,tt0493322,10,O Veterano,PT,0
7749,tt12533226,11,Werewolf,PT,0
7752,tt1693592,11,Vera,BR,0
7756,tt12534800,14,Squilli di sangue,IT,0
7760,tt12534252,1,Vaterjagd,CH,0
7765,tt0493322,5,アメリカン・ソルジャーズ2,JP,0
7766,tt12533429,3,10 000 km,PL,1
7774,tt12541725,9,Whitney Houston Where Do Broken Hearts Go,US,0
7780,tt12538540,6,Vera,AU,0
7783,tt0055719,20,Os 300 Espartanos,PT,0
7785,tt12533427,6,10000 km,ES,0
7788,tt0055630,47,Yojimbo  livvakten,NO,0
7791,tt12535785,23,Anne,AU,0
7794,tt0055630,20,Yojimbo,RO,0
7798,tt0169268,3,State of Dogs,GB,0
7806,tt3811966,3,Kent Hovind and Mike Schultz vs Terry Prewitt and Nick Powers,US,0
7807,tt0028584,6,Arizona Thunderbolt,US,0
7813,tt12543380,8,Virdzina,XYU,1
7814,tt12542145,7,Varg Veum  Skriften på väggen,SE,0
7825,tt12535785,4,Chiamatemi Anna,IT,0
7831,tt12535747,8,Kôchi 40sai no figyua sukêtâ,JP,1
7836,tt0195054,1,Psychose et phantasmes sexuels de Miss Aggie,FR,0
7850,tt0320558,3,El séptimo arcángel,AR,0
7855,tt0055630,44,Onnensoturi,FI,0
7898,tt7510284,5,National Theatre Live Kotka na goracym blaszanym dachu,PL,0
7901,tt12538614,7,Gewissensnot,DDDE,0
7905,tt12540527,6,Bletchley Circle,SE,0
7922,tt0229335,1,The Devil,XWW,0
7924,tt12543667,7,I Bury the Living,AU,0
7927,tt12535580,3,Babasının Kızı,TR,1
7930,tt12533317,7,Fen shou zhi du,HK,0
7940,tt0034251,16,La palude della morte,IT,0
7955,tt0055630,7,Yojimbo,GB,0
7956,tt12541124,17,Tripoli,PT,0
7957,tt12531412,9,Friday Night,US,1
7962,tt7379228,2,Oh My God,XWW,0
7968,tt12543717,7,Кто поёт  дурно не думает,SUHH,0
7976,tt12544943,5,Knight School with Coach Bobby Knight,US,0
7987,tt12534045,9,Moonam Naal Njayarazhcha,IN,1
7990,tt12532883,8,Inside the Walls of Folsom Prison,GB,1
7992,tt12542710,4,Cover Girl Culture Awakening the Media Generation,US,0
7995,tt12540106,10,Victoria  Männer und andere Missgeschicke,AT,0
7996,tt0107964,5,Río Diablo,ES,0
7998,tt12543380,6,Virgina,BR,1
7999,tt12541124,1,Aihmalotoi ton Vedouinon,GR,1
8010,tt1188681,3,Behçet Cezayirde Vuruşalım,TR,0
8014,tt12540919,7,Подруги поневоле,RU,0
8024,tt6000488,1,Californication Marcys Cougar Party,US,0
8033,tt0374806,2,The Nympho Nurses,XWW,0
8037,tt12535556,2,World Cup KoreaJapan,XWW,0
8054,tt12541124,8,Tripolis,AT,1
8063,tt0055630,11,Yojimbo  lyckoriddare,FI,0
8068,tt7090140,7,Coda,GB,0
8071,tt12534907,5,The Green Butchers,DE,1
8078,tt12541380,4,The Employer,US,1
8081,tt12534240,4,Programado Para Esquecer,BR,0
8085,tt12531541,2,Sisters of Wellber,XWW,0
8098,tt12542734,3,Dois Irmãos,BR,0
