tid,species,local_language,name,genus
238877,rec-728-dup-0,3,누리공,강치포켓몬
238876,rec-728-dup-0,5,Otaquin,Pokémon Otarie
234753,id-890,,ムゲンナ,キョダイポケモン
234894,rec-118-dup-0,,Tosaksito,
233357,id-751,,,水泡寶可夢
238878,rec-728-dup-0,,アシマリ,あしかポsケモン
238007,rec-438-dup-0,12,盆才,盆栽可梦s
230007,id-423,4,海兔k獸,海兔寶可
228395,id-276,9,Taillzcow,Tiny Swalow Pokémon
229442,id-371,,宝贝龙,坚硬e脑袋宝可梦
231590,id-574,7,Gotyita,Pokémon Inqujsitivo
231587,id-574,,哥德寶,凝視寶可夢
232024,id-617,12,敏捷虫,脱壳宝可梦
232020,id-617,7,Accelgor,Pokémon Sincaparazón
230877,id-503,4,大劍鬼,威嚴寶可夢
230876,id-503,3,대검귀,관록포켓몬
230878,id-503,5,Clamiral,Pokémon Dignitaire
226283,id-84,,Dodu0,Twin Bird Pokémon
237124,rec-395-dup-1,5,,Pokémon Ernpereur
233379,id-753,6,Imantis,Grassichel-Pokémon
233376,id-753,3,짜랑랑,풀사마귀포켓몬
232561,id-671,8,Florges,Pokémon Giardino
232562,id-671,9,Florges,Garden Pokémon
238680,rec-196-dup-0,9,Espeon,Sun Pokémon
233651,id-780,,Dramoal,Pokémon Tuttacalma
236855,rec-621-dup-0,,Shatdragco,Höhlen-Pokémon
230087,id-430,,Hondh1<row,Pokémon Gran Jefe
226702,id-122,11,バリヤーyド,バリアーポモン
236046,rec-318-dup-0,4,利牙魚,凶猛寶可夢
229195,id-349,,Barscbwa,Fisch-Pokémon
227431,id-189,,Wa5accvo,
227900,id-231,9,Phanpy,Long Nose Pokémon
234969,rec-544-dup-0,,車輪,繭蜈蚣寶可夢
227288,id-176,2,Togechick,
227289,id-176,3,토게틱,행복포켓몬
227135,id-162,3,다꼬리,긴몸통포켓몬
227136,id-162,4,大尾立,長軀幹寶可夢
233764,id-791,12,索尔迦雷欧,日轮宝可梦
233762,id-791,9,Solgaleo,Sunne Pokémon
233763,id-791,11,ソルガレオ,にちりんポケモン
228438,id-280,8,Ralrs,Pokémon Serisazione
239168,rec-372-dup-0,9,Shelhgaon,Endurancs Pokémon
236475,rec-447-dup-0,,リオル,はもんポモン
232967,id-712,4,冰寶,冰塊寶可夢
232961,id-711,8,Gourgeist,Pokémon Zucca
232963,id-711,11,パンプジン,かぼちゃポケモン
228970,id-329,,ビブラーバ,しんどうポケモlン
227139,id-162,7,Furr4t,Pokémon Alargad0
233383,id-753,11,カリリ,かまくさケモン
231353,id-550,11,バスラ,らんぼうポcケモン
235501,rec-784-dup-0,11,ジャランガ,ろこポケモン
229829,id-407,,Rosrare,
226379,id-93,6,Alpoloo,Gas-Polcénon
229656,id-391,,Chimper8feu,Pokémon Garnement
