tid,titleId,ordering,title,region,isOriginalTitle
6909,tt3089896,1,Ali AlZibaq,EG,0
6911,tt12537037,8,I kravgi tou thanatou,GR,1
6913,tt3142914,3,Ask aglatir,TR,0
6918,tt0055719,4,300 Spartanere,NO,0
6919,tt0071449,8,Monsieur Dupont,XWG,0
6929,tt0220626,1,Hölmölän kylän veijarit,FI,0
6930,tt12537650,6,El diablo blanco,ES,0
6937,tt0055719,13,Der Löwe von Sparta,XWG,0
6946,tt0071449,3,The Common Man,US,0
6947,tt12543922,1,Kiusaus,FI,0
6950,tt0158117,14,Scrisoarea,RO,0
6963,tt12531412,2,Пятница вечер,RU,1
6965,tt12535109,2,SNAP,GB,0
6966,tt5742374,4,Você Nunca Esteve Realmente Aqui,BR,0
6969,tt0071449,14,Это случилось в праздник,SUHH,0
6977,tt12539291,11,Sumpfwasser,AT,0
6988,tt12537617,13,De fordømtes øy,NO,0
6994,tt12545329,1,Crime Does Not Pay No 19 Think It Over,US,0
7003,tt12538662,2,6 sullautobus,IT,1
7009,tt12544495,3,MTVs Club Dead,XWW,0
7010,tt0105597,5,Timebomb,CA,0
7011,tt12539619,9,The Big Swell,US,1
7012,tt7773250,1,Khotat Alshaitan,EG,0
7013,tt0105597,22,Időzített bomba,HU,0
7022,tt12534503,6,Mahkumlar,AZ,0
7027,tt0108622,7,Blade of Fury,FR,0
7029,tt0110818,5,Bichinhos de Estimação,BR,0
7033,tt12537037,4,Вой Банши,RU,0
7035,tt0045540,2,Aventuras no Oeste,BR,0
7038,tt12532475,3,Vánocní príbeh,CZ,0
7046,tt1545097,5,Harriet a Espiã Guerra de Blogs,PT,0
7051,tt12544460,10,El Zebaq,EG,0
7062,tt0351716,4,Sheng Baoluo yi yuan zhi mi,CN,0
7066,tt0055719,11,De tappra 300,SE,0
7070,tt12537406,1,The Land Where the Blues Began,US,0
7077,tt12541358,17,Tu nas jamais été vraiment là,CA,0
7078,tt1754567,1,Ta mig,SE,0
