tid,tconst,averageRating,numVotes
2,tt12532752,9.5,16
12,tt12541355,6.1,124
15,tt12534907,7.3,18812
22,tt12540390,6.6,60
25,tt12533523,8.5,10
31,tt12541831,4.4,9
48,tt12540917,5.8,432
61,tt0311234,6.8,11
63,tt12538434,8.6,21
64,tt12541634,5.3,15
66,tt12536025,6.3,149
77,tt12544362,7.8,89
80,tt0015156,5.2,5
84,tt12535617,6.9,23538
88,tt12542257,9.1,15
114,tt12541775,6.1,18
121,tt12534531,4.7,68
135,tt0494712,2.3,805
140,tt12543980,5.1,17
146,tt12533448,4.5,386
154,tt12535270,8.0,12
161,tt12536038,6.0,-4
163,tt12545536,5.1,22995
167,tt12540137,5.6,1057
182,tt12542856,8.0,22
184,tt12541915,4.4,299
190,tt12532745,6.6,7
211,tt12543923,5.6,15
216,tt12536445,7.0,256
224,tt12540343,7.5,56
230,tt12545128,5.8,96
236,tt12537252,6.5,6
249,tt12543415,5.0,6
251,tt12545321,7.4,5
260,tt12535614,6.8,13
264,tt12544636,7.9,981
267,tt0493322,3.6,552
271,tt12543140,5.4,-5
275,tt12531863,4.6,2149
290,tt4995922,6.0,5
301,tt12542555,6.6,29
303,tt12534406,5.2,36
307,tt12536125,6.9,163
309,tt12532389,7.1,17
320,tt12541065,5.7,10
323,tt12535434,7.2,24
334,tt12540918,5.6,426
343,tt12544532,4.0,2
346,tt12532388,7.0,14
348,tt12537456,7.9,504
359,tt12545773,7.3,10
368,tt12539290,7.5,1483
375,tt0003158,6.0,12
379,tt1351264,8.6,20
385,tt12539291,7.1,1475
386,tt2180561,7.6,68
398,tt0956193,7.1,30
399,tt12545793,6.1,8
406,tt12543236,5.8,6
407,tt12535725,5.5,131
413,tt12539448,6.0,330
416,tt12534909,7.2,18816
428,tt12534073,5.6,68
437,tt0364182,9.0,14
439,tt1807409,3.6,16
452,tt12537042,6.0,5
453,tt12541777,6.2,25
459,tt0387616,8.1,516
465,tt12544496,6.9,8
466,tt0017883,5.9,10
467,tt12536414,5.6,119
471,tt6662506,7.3,22
473,tt12541583,6.4,5
482,tt12535161,7.0,76
484,tt12545749,7.3,7
487,tt8305258,7.5,167
490,tt12535121,8.0,7
496,tt2836540,8.5,10
515,tt12535341,7.4,8
518,tt12539678,4.3,18
532,tt9747450,7.1,672
538,tt12533122,7.5,504
541,tt12543062,7.9,32
554,tt12531131,6.8,53
557,tt1113723,8.1,54
562,tt12532394,6.6,36
564,tt0477575,7.5,8
565,tt0391140,5.2,5
567,tt12545460,9.0,1892
568,tt12531610,5.2,53
578,tt12537205,7.9,6
581,tt12539366,7.4,13
584,tt7272242,7.0,867
593,tt12535810,5.2,253
601,tt12542280,6.2,128
604,tt2099698,7.3,76
605,tt12532402,4.8,33
618,tt12535666,6.5,40
629,tt7176076,9.3,20
630,tt12536518,4.3,6
634,tt12543042,5.6,30
656,tt12535724,5.5,122
662,tt12537608,6.6,6
681,tt12537803,7.1,17
688,tt12539665,6.0,119
699,tt12539406,5.9,428
703,tt12541764,6.0,155
711,tt12536681,6.7,31
712,tt12531196,7.9,20
715,tt12541725,6.8,22
728,tt12539152,7.4,66
