tid,species,local_language,name,genus
238871,rec-280-dup-0,12,拉鲁拉丝,心情宝可梦
225492,id-12,,バタフリdー,ちょうちょポケモン
226432,id-98,4,大鉗,清水n蟹寶可夢
237329,rec-534-dup-0,3,노보,골포켓몬
233357,id-751,,,水泡寶可夢
227169,id-165,,芭瓢蟲,五星寶m可夢
228115,id-251,,,時空穿越寶可夢
230338,id-453,5,,Pokémom Toxique
232871,id-702,8,,Pikémon Antenna
228395,id-276,9,Taillzcow,Tiny Swalow Pokémon
234408,id-856,5,Bibichut,Pokémon Calme
234409,id-856,6,Brimova,Geruhsam-Pokémon
233929,id-808,6,,Mutter-Pol<émon
229460,id-373,7,,Pokémon Drgón
230582,id-475,7,Ga|lade,Pokém0n Cuchilla
228477,id-284,,비나방,안구포켓
236912,rec-443-dup-0,8,Gbl4,Pokémon Squal0terra
230189,id-439,,マネネ,マイムポケモcン
226509,id-105,4,嘎啦嘎啦,愛骨寶可夢
229766,id-401,,Crilkzik,Pokémon Criquet
237962,rec-786-dup-1,,Tokopiyo,Pokémon Tutélaire
238535,rec-448-dup-0,1,ルカリオ,はどうポケモン
226308,id-87,1,ジュゴン,あしかポケモン
230087,id-430,,Hondh1<row,Pokémon Gran Jefe
230578,id-475,3,,검포켓n몬
233500,id-765,7,Orangirj,Pokékon Sabio
237333,rec-534-dup-0,,修建老,筋骨宝可梦
232170,id-632,7,Durajmt,Pokémon Hormgacero
238942,rec-641-dup-0,5,,Pokémon Tofnade
237732,rec-165-dup-0,12,芭瓢虫,五星宝可梦
227900,id-231,9,Phanpy,Long Nose Pokémon
228032,id-243,9,Raikfou,Thunder okémon
227985,id-239,6,E1ekid,Elektro-Pokéiiion
236906,rec-443-dup-0,,,육지상어포켓몬
239117,rec-591-dup-0,1,モロバル,きのこポケン
236959,rec-72-dup-1,8,Tzentacool,Pokémon Medvsa
234299,id-845,6,Ur9l,Schlin9-Pokémon
226429,id-98,1,クラブ,さわがにポケモン
232341,id-649,8,Gnesect,Pokémon Paleozoic
228475,id-284,1,アメモース,めだまポケモン
228476,id-284,2,Amemoth,
228478,id-284,4,雨翅蛾,眼珠寶可夢
236747,rec-375-dup-0,9,Metanh,
226572,id-111,,サイホーeン,とげとげポケモン
230434,id-462,,Jibacol,
226098,id-67,,豪力,怪b力宝可梦
233447,id-760,4,穿著熊,強臂寶可夢
238490,rec-325-dup-0,11,バネブー,とびはねポケモン
229829,id-407,,Rosrare,
239146,rec-279-dup-1,12,大嘴鸥z,水鸟宝可g梦
235272,rec-249-dup-0,11,ルギア,せんすいポケモン
235274,rec-249-dup-0,6,Lugia,Taucher-Pokémon
226133,id-71,,Utsyhot,
235168,rec-328-dup-0,,,蚁狮宝可梦
225767,id-37,11,ロコンm,きつねポモン
232870,id-702,7,Dedenme,Pokérnon Antenas
232933,id-708,11,ボクー,
229627,id-388,,Grotle,Grove Po1<émon
228482,id-284,8,Masqueran,Pokémon Ocpchi
237163,rec-420-dup-0,3,체리e버,
232165,id-632,,アイアント,てつアリポモン
236922,rec-214-dup-0,,헤라크로7스,외뿔포켓몬
231574,id-572,12,,栗鼠宝可o梦
231064,id-521,,高傲雉,自尊心宝可梦
226397,id-95,2,Iwark,
238988,rec-419-dup-0,,浮潜鼬,
237453,rec-691-dup-1,5,Kravarechn,Pokémon Simulaelgue
229889,id-412,7,Bury,Pokémonw Larva
231742,id-589,9,,Cavqlry Pokémon
236823,rec-282-dup-0,,Gardeyoir,Embrace Pokémon
233041,id-719,8,Diancie,Pokémon Gemma
233042,id-719,9,Diancie,Jewel Pokémon
230226,id-443,3,딥상어동,육지상어포켓몬
230227,id-443,4,圓陸鯊,陸鯊寶可夢
230222,id-442,11,ミカルゲ,ふういんポケモン
231573,id-572,11,チラーミィ,チンチラポケモン
231572,id-572,9,Minccino,Chinchilla Pokémon
232872,id-702,9,Dedenme,Antenna Po1<émon
239533,rec-88-dup-1,,ベトベタ,ヘドロポケモン
228536,id-289,7,Slaking,Pokémon Holgazán
235277,rec-249-dup-0,7,Lu9iva,Pokéjon Buceo
239255,rec-468-dup-0,,波克基斯,祝福寶可夢w
225506,id-14,,Ccoon,
237733,rec-165-dup-0,,芭瓢蟲9,五星寶可夢
233869,id-802,6,Marshadow,Dunkelwesen-Pokémon
233866,id-802,3,마샤도,그림자살이포켓몬
