idDBLP,idScholar
conf/sigmod/AbiteboulCM95,DakOA4Ew-poJ
conf/sigmod/AdyaGLM95,EP8u32KwMe4J
conf/sigmod/AgrawalK03,ewoQO00BuFoJ
conf/sigmod/Ahn94,5s6b10Hik30J
conf/sigmod/Al-KhalifaYJ03,boJKiPCpIxkJ
conf/sigmod/AndersonAF98,_EbKUPc1jYAJ
conf/sigmod/AndersonBKW98,zabWzVjkZNYJ
conf/sigmod/BaulierBGGHJKKMMNNRSSSWW99,wgRWDYY7q_8J
conf/sigmod/BerensonBGMOO95,KpQrgYyji34J
conf/sigmod/BerensonBGMOO95,w9IzqrZAa74J
conf/sigmod/BhattacharyaMBNHS02,cg01BqanXhUJ
conf/sigmod/BreunigKNS00,vezxTIGxNywJ
conf/sigmod/ChaudhuriDN01,qfohkpyTawoJ
conf/sigmod/ChawatheG97,oHUiSrycKdgJ
conf/sigmod/ChenCPPSTM00,Ab6MIDVDzhAJ
conf/sigmod/ChenGM01,dyXJODAynUgJ
conf/sigmod/CluetDSS98,DBPQai0tf1QJ
conf/sigmod/CranorJSS03,b0ayPKpqTwsJ
conf/sigmod/CuiOTS03,qx5oR09jmMwJ
conf/sigmod/Dyreson03,UIDFB3gRjlUJ
conf/sigmod/FaginKS03,tQZWeE_nsa0J
conf/sigmod/FaloutsosL95,I0Kn3dzF4TgJ
conf/sigmod/FaloutsosL95,roK09GarWdcJ
conf/sigmod/FaloutsosL95,vbvO-dB6wiIJ
conf/sigmod/FreireHRRS02,YKkMxZntSUQJ
conf/sigmod/FreireHRRS02,z8IglVK-XnEJ
conf/sigmod/FukudaMMT96,sOBRaiLLvZgJ
conf/sigmod/Galindo-LegariaJ01,BSlaDX5r0HQJ
conf/sigmod/GarofalakisRRS99,z7J4u1sJ52cJ
conf/sigmod/GeneserethKD97,V1GBio3oeqMJ
conf/sigmod/GrayHOS96,OLt5pqtQf3YJ
conf/sigmod/Grust02,FYfyf-SjQNIJ
conf/sigmod/GuhaRS98,nMzsE-ScW4MJ
conf/sigmod/HellersteinHW97,IP5tZ_N2KXYJ
conf/sigmod/JajodiaSSB97,XpY2UPc6vP0J
conf/sigmod/KanthRA02,RgDMwqhT30wJ
conf/sigmod/KotidisR99,ZknlFLRnqLYJ
conf/sigmod/LabioZWGGW97,Hxnlcwm_RhMJ
conf/sigmod/LabioZWGGW97,uzpyy9XRpgYJ
conf/sigmod/LakshmananPZ03a,pci2lDLAWzMJ
conf/sigmod/LiuFP03,_97cTemKZnMJ
conf/sigmod/LivnyRBCDLMW97a,sN-m3iBA6Y4J
conf/sigmod/MankuRL99,LlPkfgH5fCIJ
conf/sigmod/MankuRL99,X94gDE70Zn0J
conf/sigmod/Martin94,ogow-Rtc3fEJ
conf/sigmod/MiloAABN03,fHp5E4Rxt7cJ
conf/sigmod/MistryRSR01,r62IMncHe0IJ
conf/sigmod/OhHP00,cFpgCsBTSBEJ
conf/sigmod/OhHP00,T91d5LI-xIwJ
conf/sigmod/RajagopalanML98,wO6VeeLIXAsJ
conf/sigmod/RamakrishnanD98,url:http://portal.acm.org/citation.cfm%3Fid%3D276305.276361%26dl%3DGUIDE%26dl%3DACM%26idx%3D276305%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222
conf/sigmod/RundensteinerCLCZNJLW99,SADcQZhMqgEJ
conf/sigmod/SaltenisJLL00,Q1TF7XE9xkAJ
conf/sigmod/SaltenisJLL00,QZQt-pSMhYQJ
conf/sigmod/VitterW99,1UFq52qqErUJ
conf/sigmod/VriesMNK02,dVn0Led5JLAJ
conf/sigmod/WhiteD94,qeHXdJ2x7eMJ
conf/sigmod/WolfsonSXZC99,4dbCEDwsluQJ
conf/sigmod/WolfsonSXZC99,vwdWTx0dk7QJ
conf/vldb/Adler01,Tnuonq9Zi4cJ
conf/vldb/BaralisW94,q-td2YANr18J
conf/vldb/BelussiF95,A-Fi-3YSz0IJ
conf/vldb/BouganimCDDGS99,Ult4nmnmJp8J
conf/vldb/ChaHKK01,VyOa5Uqsj6AJ
conf/vldb/ChaudhuriGN03,sAYCyUcugbYJ
conf/vldb/ChristopheBPV00,K9Qbh3haBCMJ
conf/vldb/CochinwalaB94,Bp69wMYw9DAJ
conf/vldb/DeWittKLPY94,AR8Phh8yvNEJ
conf/vldb/DeWittKLPY94,ENb3jCRhOi8J
conf/vldb/DeWittKLPY94,xcwQARsnK4gJ
conf/vldb/GalhardasFSSS01,OEpwAcnqlWwJ
conf/vldb/GalhardasFSSS01,XtFcz806WQEJ
conf/vldb/GalhardasFSSS01,Z8jYTylZtkEJ
conf/vldb/GardarinST96,BBKhPPAqasIJ
conf/vldb/GardarinST96,OHR5iQWPuyYJ
conf/vldb/GardarinST96,RB2VKRwnXywJ
conf/vldb/GilbertKMS01,9rDLhwM_4mYJ
