tid,species,local_language,name,genus
233297,id-745,,,狼寶可夢
233715,id-787,1,カプ・ブルル,とちwがみポwケモン
232494,id-664,,粉蝶虫j,喷粉宝可梦
227169,id-165,,芭瓢蟲,五星寶m可夢
229966,id-419,,,Pokémon Nutria Mar.
238730,rec-431-dup-0,,Glame0w,Catty Pokémon
231048,id-520,5,Colombeau,Pokémon Sauvapigeon
232389,id-654,6,Rutemrna,Fucbs
225949,id-54,5,Psykol<wak,Pokémon Canarcl
231183,id-533,,,きんこつポケモン
237124,rec-395-dup-1,5,,Pokémon Ernpereur
233371,id-752,8,Araquanid,Pokémon Bolladacqua
234173,id-832,11,バイウルー,ひつじケモ
232561,id-671,8,Florges,Pokémon Giardino
232562,id-671,9,Florges,Garden Pokémon
238680,rec-196-dup-0,9,Espeon,Sun Pokémon
228640,id-299,1,ノズパ,
236046,rec-318-dup-0,4,利牙魚,凶猛寶可夢
231296,id-545,,펜드라,메가지네포켓몬u
227399,id-186,3,,개구리켓몬
236887,rec-641-dup-1,8,Tornadu5,Pokémon Turh'lnio
228217,id-260,7,,Pokémon Psz Lodo
229474,id-374,,ダンバル,てっきゅうポケモ
233494,id-764,12,花疗环j,摘花宝d可梦
227900,id-231,9,Phanpy,Long Nose Pokémon
235678,rec-889-dup-0,11,ザマゼ,つわもbのポケモン
226844,id-135,9,Jole0n,Lightnung Pokémon
231823,id-597,11,テシード,とげのみケモン
230258,id-446,,,
233492,id-764,9,Comfev,Posy Picier Pokémon
227280,id-175,5,Togepi,Pokémon Balle Pic
227284,id-175,9,Togepi,Spike Ball Pokémon
227614,id-205,9,Forretres,
237281,rec-445-dup-0,5,Crcgacrok,Pokémon Supe4sonic
236959,rec-72-dup-1,8,Tzentacool,Pokémon Medvsa
236886,rec-641-dup-1,,龍捲雲,旋風寶可
238297,rec-775-dup-0,5,Dodola,Pokémon Rêvepur
228470,id-283,7,Surskit,Pokémon Zapatero
228472,id-283,9,Surskit,Pond Skater Pokémon
228473,id-283,11,アメタマ,あめんぼポケモン
231211,id-536,8,Palpitoady,Pokémonn Vibrazione
237247,rec-179-dup-1,9,Marzep,Wool Pokérnon
226814,id-133,1,イーブ,
237256,rec-400-dup-0,3,비버통,비버포켓몬
237257,rec-400-dup-0,2,Beadull,
230259,id-446,3,먹고,대식가켓몬
229829,id-407,,Rosrare,
231178,id-533,5,Ouvrifier,Pokémon Costaud
229465,id-374,1,ダンバル,てっきゅうポケモン
239236,rec-138-dup-0,,菊石,漩渦寶可夢
234070,id-822,7,Corvisqire,Pokémo Cuervo
227072,id-156,6,Igeladsvar,Vulksn
235491,rec-240-dup-1,,Buoby,
225948,id-54,,,鴨寶可夢
227712,id-214,8,Heracross,Pokémon Monocorno
227713,id-214,9,Heracross,Single Horn Pokémon
234812,id-896,9,Glastrier,Wild Horse Pokémon
234811,id-896,8,Glastrier,Pokémon Furiequino
231654,id-580,12,鸭宝j,水鸟宝可b梦
229889,id-412,7,Bury,Pokémonw Larva
232312,id-646,9,Kyurem,Boundary Pokémon
232311,id-646,8,Kyurem,Pokémon Confine
235696,rec-207-dup-1,,Gli9ear,
231742,id-589,9,,Cavqlry Pokémon
230226,id-443,3,딥상어동,육지상어포켓몬
230227,id-443,4,圓陸鯊,陸鯊寶可夢
226598,id-113,,Leveinard,Poképn Œuf
239533,rec-88-dup-1,,ベトベタ,ヘドロポケモン
234065,id-822,1,アオガラス,カラスポケモン
234063,id-821,11,ココガラ,ことりポケモン
228536,id-289,7,Slaking,Pokémon Holgazán
239255,rec-468-dup-0,,波克基斯,祝福寶可夢w
226053,id-63,,ケーシィ,ねんりポケモン
228469,id-283,6,Gehwekher,
238749,rec-331-dup-1,,サボ,サボテンポケモン
231327,id-548,,百合根娃娃,根莖寶可o夢
235747,rec-721-dup-0,,波尔凯l尼,蒸汽宝可梦
227413,id-187,6,Hoppspross,Löwenzahn
227411,id-187,4,毽子草,棉草寶可夢
227416,id-187,9,Hoppip,Cottonweed Pokémon
236965,rec-72-dup-1,,Menokurave,
238818,rec-130-dup-0,,暴鲤d龙,凶恶宝可梦
237280,rec-445-dup-0,8,Garmchomo,Pokémon Mah
232531,id-668,8,Pyr0ar,Pokémon eale
238779,rec-264-dup-0,4,直熊,猛衝寶k可
233122,id-727,9,Inxiner0ar,Heel Pkémon
228655,id-300,5,,Pokémon Caton
235009,rec-161-dup-1,12,,放哨宝c可梦
236124,rec-36-dup-0,11,ピクシーq,ようせいケモン
228123,id-252,,キモリk,もりトカゲポケモン
235786,rec-540-dup-1,7,Sewadd0e,Pokénon Sastre
228442,id-281,1,キルリアu,かんょうポケモン
226164,id-73,,毒刺水z母,水母宝可梦
229044,id-335,9,Zango0se,Cat Ferret Pokmon
231708,id-586,5,Haydalm,Pokémon Saion
237282,rec-445-dup-0,,烈咬陆q鲨,音速宝可梦
229584,id-384,11,レックウザ,てんくうポケモン
231724,id-587,12,电飞鼠,飞鼠宝可梦
231723,id-587,11,エモンガ,モモンガポケモン
227853,id-227,,Panzaeron,Flugstah1-Pokémon
239268,rec-325-dup-1,5,Spoink,Pokémon Rebond
239267,rec-325-dup-1,3,피그점프,튀다포켓몬
239266,rec-325-dup-1,12,跳跳猪,弹跳宝可梦
239265,rec-325-dup-1,7,Spoink,Pokémon Saltarín
228551,id-290,12,土居士,
228539,id-289,11,,ものさポケモン
227203,id-168,,Mi9aos,Pokémon Long-Patte
239305,rec-382-dup-1,,가이가,해저포켓몬
237214,rec-811-dup-0,,啪咚,節拍寶可夢
229573,id-383,,グラードン,たいりくポケモ
236042,rec-318-dup-0,,キバア,どうもうポケモン
236283,rec-246-dup-1,1,ヨーギラ,いわはだポケモzン
233720,id-787,7,Tapu Bu|u,Pokémon Dlos Nativo
227206,id-168,8,Ariados,Pokémon Lungazampa
227207,id-168,9,Ariados,Long Leg Pokémon
227209,id-168,12,阿利多斯,长腿宝可梦
237825,rec-598-dup-1,8,Ferromtborn,Pokémonn Spinasfere
229914,id-414,,ガーメイ0ル,ミノガポケモン
226824,id-133,12,伊,进化宝w可梦
236964,rec-72-dup-1,,Tentac0ol,Jellyfish Pokémon
232620,id-677,7,Esprr,Pokémn Moderación
236039,rec-318-dup-0,,Kaniyqanha,Gnadenlos-Pokémon
231250,id-540,7,Sewaddle,Pokémon Sastre
231205,id-536,,ガマガル,しんどうポiケモン
225517,id-15,,,
232534,id-668,,火炎i狮,王者宝可梦
239234,rec-138-dup-0,,Omniyr,
226655,id-118,,Goldeen,Pokémon Pwz Color
233622,id-777,9,Togedemaru,Roly-Poly Pokémon
235439,rec-809-dup-0,6,,Mutter-Pokénon
228128,id-252,6,Gecknarbor,Walclgecko-Pokémon
231713,id-586,11,メブキジカ,きせつポケモン
231712,id-586,9,Sawsbuck,Season Pokémon
226269,id-83,6,Porenta,Wildenten-Pokémon
226267,id-83,4,大蔥鴨,黃嘴鴨寶可夢
226266,id-83,3,파오리,청둥오리포켓몬
226262,id-82,11,レアコイル,じしゃくポケモン
231210,id-536,7,Palpitorad,Pokémom Vibrante
232489,id-664,6,Purmel,Puderinsekt
232486,id-664,3,분이벌레,가루뿜기포켓몬
232485,id-664,1,コフキムシ,こなふきポケモン
230390,id-458,2,Tamanta,
238471,rec-3-dup-0,2,Fushigibana,
238470,rec-3-dup-0,8,Venusaur,Pokémon Seme
235662,rec-442-dup-1,,Milcaryge,
226897,id-140,,Kabuto,Pokém0n Armazón
237127,rec-161-dup-0,9,Semtre,Scout Pikémon
233719,id-787,6,Kapu-T0r0,Schutzpatr0n-Pokémon
238752,rec-331-dup-1,6,Tusia,Kakts
236688,rec-179-dup-0,,咩利羊q,綿毛寶可夢
236047,rec-318-dup-0,9,Carvan1>a,Savage Po1<émon
237287,rec-445-dup-0,,Knakrsck,Rasanz-Pokémon
236286,rec-246-dup-1,,애버s스,바위표면포켓몬
231319,id-547,6,Elfyn,Windscnatten-Pokémon
226674,id-120,4,海星星,星形寶可夢
226676,id-120,6,Sterndu,Sternform-Pokémon
226677,id-120,7,Staryu,Pokémon Estrella
226679,id-120,9,Staryu,Star Shape Pokémon
230262,id-446,,Mampfx0,Nimmersatt-Pokémon
235683,rec-889-dup-0,,藏玛x然特,强者宝可梦
237252,rec-179-dup-1,,메리프,솜털포켓
226899,id-140,9,Kavuto,Shellfisb Pokémon
231720,id-587,7,Emooga,Pokémon Vuelardilxla
234785,id-894,,レジエレキ,エレクトンポケモン
231436,id-559,,곤율랭,탈피포몬
230395,id-458,7,iMantyle,Pokémon Mfilano
231365,id-552,,ワルビ,さばくワニポケモン
235785,rec-540-dup-1,6,Strawick|,Scyneider
233460,id-761,7,Bounswet,Pokémn Fruto
230097,id-431,,Cgarmiam,Fies
227167,id-165,,Rediz,
233295,id-745,1,ルガガン,
239259,rec-468-dup-0,,トゲキbッスq,しゅくふくポケモン
236976,rec-382-dup-0,1,カイオガ,かいていケモン
230412,id-460,,Yukionpoh,
226685,id-121,,寶石海星s,謎寶可夢
236038,rec-318-dup-0,,Kibankha,
229835,id-407,8,Roseracle,Pokémon Florelale
229989,id-421,8,Cherrum,Pokémon Bocci0lo
227616,id-205,12,佛烈托斯,蓑衣虫宝可梦
227610,id-205,5,Foretress,Pokémon Ver Caché
226055,id-64,1,ユンゲラー,ねんりきポケモン
226056,id-64,2,Yungerer,
226057,id-64,3,윤겔라,초능력포켓몬
226058,id-64,4,勇基拉,念力寶可夢
232947,id-710,4,南瓜精n,南瓜寶可
229819,id-406,3,꼬몽,꽃봉오u리포켓몬
228676,id-302,4,勾魂眼,黑暗寶可夢
228677,id-302,5,Ténéfix,Pokémon Obscurité
228679,id-302,7,Sableye,Pokémon Oscuridad
237642,rec-456-dup-0,5,Écayon,Pokémon Poisson Ailé
237640,rec-456-dup-0,6,Finneon,Flügelfisch
237646,rec-456-dup-0,7,Finneon,Pokémon Pez Ala
237644,rec-456-dup-0,12,荧光鱼,飞翅鱼宝可梦
237648,rec-456-dup-0,9,Finneon,Wing Fish Pokémon
236884,rec-641-dup-1,,Boreos,Wirbelsturm-Pol<émon
226892,id-140,,Kabut9,
229817,id-406,,スボミ,つぼみポケモン
232923,id-707,11,クレッフィn,かぎたばポケkモン
228656,id-300,,Enec,Kätzchen
231297,id-545,,蜈蚣王,巨蜈寶可夢
235444,rec-257-dup-0,5,Braségaoi,Pokémon Ardnt
227282,id-175,7,,Pol<émon Bolaclavos
228600,id-295,5,Brouhanam,
235742,rec-888-dup-0,,蒼,強者寶可夢
226845,id-135,11,サンダー,
233490,id-764,7,Comfev,Pokémon Recogefl0res
234169,id-832,,Zwollocl<,Schaf-Pokémon
233574,id-772,,,人工宝可梦
231318,id-547,5,Farfadvvet,Pokémon Vlle Vent
233085,id-724,1,ジュナイパー,やばねポケモン
233089,id-724,6,Silvarro,Pfeilflügel-Pokémon
231046,id-520,3,유토w브,들비둘기포몬
226155,id-73,2,Dokukurage,
226154,id-73,1,ドククラゲ,くらげポケモン
226157,id-73,4,毒刺水母,水母寶可夢
226156,id-73,3,독파리,해파리포켓몬
228649,id-299,,ノズパvス,コンパスポケモン
236649,rec-385-dup-0,5,Jiracho,Pokém0n Souhait
230267,id-446,,小卡比兽,大胃王宝可
233464,id-761,12,甜竹竹,水果宝可梦
226962,id-146,6,Lavados,Flammen-Pokémon
226966,id-146,11,ファイヤー,かえんポケモン
238813,rec-130-dup-0,,Gyanrados,Atrocious Pokémon
232393,id-654,11,テールー,キツネポケモ
229987,id-421,,Kinos0,Blüten-Pokémon
235447,rec-257-dup-0,8,Blaziken,Pokémon Vampe
235445,rec-257-dup-0,1,バシャーモ,もうかポケモン
235440,rec-809-dup-0,11,メルメタル,ナットポケモン
235448,rec-257-dup-0,11,バシャーモ,もうかポケモン
232682,id-683,9,Aromatjsse,Fragrance Pokémom
226263,id-82,,三合一磁怪,
235681,rec-889-dup-0,7,Zamaznta,Pokémon Gverrero
234170,id-832,7,Dubwoohl,Pokémo Oveja
231662,id-581,9,Swanms,White BirdPokémon
237026,rec-544-dup-1,9,,Curlipede Pokém0n
237086,rec-836-dup-0,9,Bolynd,Dog okémon
232199,id-635,6,Trikephalo,Brutal-Pokémon
232644,id-679,12,独剑鞘l,刀剑宝可
226893,id-140,,투구,껍질포몬
226340,id-89,12,臭臭泥,污泥宝可梦
226341,id-90,1,シェルダー,２まいがいポケモン
226348,id-90,8,Shellder,Pokémon Bivalve
227708,id-214,4,赫拉y克羅,獨角寶可
231669,id-582,,Gelatini,Neuschnee-Pokémob
229037,id-335,2,Zangoose,
226061,id-64,7,Kadab4a,Pokéon Psi
227330,id-179,,咩利h,绵毛宝可梦
232676,id-683,3,프레프티르,방향포켓몬
232670,id-682,7,Spritzee,Pokémon Aroma
232679,id-683,6,Parfinesse,Duft-Pokémon
232678,id-683,5,Cocotine,Pokémon Parfum
238734,rec-431-dup-0,8,Glameow,Pokémon Felide
230127,id-434,3,스컹뿡,스컹크포켓몬
229967,id-419,8,Floatzel,Pokémon Maridonnola
231659,id-581,6,Swaroness,Schwan
231655,id-581,1,スワンナ,しらとりポケモン
237625,rec-50-dup-1,12,地,鼹鼠宝可z梦
236691,rec-179-dup-0,3,메리프g,솜털포몬
233120,id-727,7,Inc:neroar,Pokénon Rudo
232903,id-705,11,ヌメイzル,なんたいポケモンf
236383,rec-82-dup-1,8,Magneton,Pokémon Calamita
236382,rec-82-dup-1,1,レアコイル,じしゃくポケモン
236385,rec-82-dup-1,6,Magneton,Magnet-Pokémon
231546,id-570,,조로아f,나쁜여우포켓몬
239240,rec-138-dup-0,,オムナイトo,うずまきポケモン
239261,rec-468-dup-0,,Togeiis,
227699,id-213,6,Pottrott,Schimmel-Pokémon
227694,id-213,1,ツボツボ,はっこうポケモン
232674,id-682,12,粉香o香,香水宝v梦
237171,rec-173-dup-0,5,Mé0,Pokémon toile
238293,rec-775-dup-0,9,Koimala,Drowsimg Pokémon
239096,rec-398-dup-0,,Mukuhwlc,
234909,rec-669-dup-0,6,Flabébé,Einblütler
226672,id-120,,Hitoodman,
237219,rec-811-dup-0,6,Chim58tix,Beat-Pol<émon
231651,id-580,,Duck|ett,Pokémon Alacquatico
231960,id-611,,Fraxuwre,Pokémon Boca Hacha
