tid,tconst,averageRating,numVotes
1,tt0374594,4.4,10
3,tt12543237,6.0,10
13,tt0040146,5.6,14
14,tt2578260,6.6,5
15,tt12534907,7.3,18812
16,tt12543213,4.9,5
19,tt12542391,8.0,16
20,tt0108622,6.7,355
22,tt12540390,6.6,60
37,tt12531849,6.8,2
39,tt12539741,5.1,29
46,tt12545610,7.1,17
49,tt8181336,6.4,19
54,tt12540418,7.2,842
59,tt12542918,7.0,14
61,tt0311234,6.8,11
67,tt12543825,4.8,24
75,tt12539123,4.0,-1
88,tt12542257,9.1,15
92,tt12539677,4.3,15
94,tt12542350,6.7,20
97,tt12531800,5.0,755
105,tt12531413,6.7,1811
110,tt12544497,7.2,8
115,tt12535190,7.8,8
125,tt12543702,7.4,165
130,tt12539070,6.0,8
131,tt12538966,5.0,285
142,tt12541380,4.4,1189
146,tt12533448,4.5,386
149,tt12531668,10.0,15
154,tt12535270,8.0,12
160,tt12531236,7.1,11
169,tt12532474,7.0,7
173,tt8667604,8.3,12
191,tt12535271,8.2,15
192,tt12537971,5.9,5
199,tt10410130,9.1,8
201,tt12538572,6.9,30
202,tt12545683,5.4,188
217,tt12537273,6.7,149
220,tt12542760,7.5,167
223,tt12544082,6.8,7
230,tt12545128,5.8,96
233,tt12535438,5.4,55
236,tt12537252,6.5,6
243,tt12542065,7.2,17
244,tt12537182,8.3,-4
247,tt6876646,8.5,8
248,tt12543632,5.9,8
268,tt12539664,6.1,116
273,tt0030861,6.8,24
274,tt12545091,7.4,44
276,tt12538615,6.5,96
282,tt12542127,5.5,21
283,tt12542142,5.6,4
300,tt12541993,6.1,19
305,tt12532255,7.1,61
311,tt1672376,6.4,5
314,tt12539242,7.0,6
316,tt12536045,6.5,332
320,tt12541065,5.7,10
326,tt12542380,6.8,11
332,tt12532813,5.3,6
337,tt12536713,8.5,8
341,tt12539456,7.1,30
342,tt12531526,5.0,835
343,tt12544532,4.0,2
346,tt12532388,7.0,14
351,tt12544011,5.6,5
360,tt12542737,6.5,5
361,tt1296418,6.4,5
365,tt12545395,5.3,16
376,tt12535108,5.2,85
381,tt1107906,5.0,6
385,tt12539291,7.1,1475
390,tt0205948,7.5,11
391,tt12536511,6.1,32
399,tt12545793,6.1,8
401,tt4288938,9.2,9
405,tt12535618,5.2,125
408,tt11757862,6.4,15
434,tt12535619,5.7,123
450,tt12533466,9.0,7
455,tt12537206,7.7,8
458,tt12543009,7.4,267
462,tt12545568,7.5,13
472,tt12540720,4.7,79
485,tt12531181,7.8,68
486,tt12538130,6.6,63
497,tt12539963,6.1,206
500,tt12540764,3.6,15
504,tt12542273,7.7,178
509,tt12531853,8.7,9
512,tt12542147,7.7,735
514,tt12532317,7.6,3
525,tt12541619,7.7,18
527,tt12533525,8.8,10
528,tt1733527,7.3,12
541,tt12543062,7.9,32
542,tt12538943,8.0,11
545,tt12539676,4.1,85
547,tt12543927,5.0,250
554,tt12531131,6.8,53
555,tt5937980,10.0,6
558,tt12542003,6.2,13
583,tt12543342,7.7,68
590,tt2268019,7.4,615
606,tt5120734,6.7,91
614,tt12545475,2.2,14
616,tt0347191,7.9,7
622,tt1943035,3.8,298
640,tt12532622,3.6,178
646,tt4575788,6.2,5
665,tt1612099,7.9,8
667,tt12534867,6.0,926
675,tt0058975,8.3,37
677,tt0212254,6.1,18
687,tt12533347,7.2,340
689,tt12535632,4.4,13
699,tt12539406,5.9,428
705,tt12534480,7.8,19
713,tt12536074,3.4,9
715,tt12541725,6.8,22
726,tt12541731,6.8,8
735,tt12540400,6.0,-1
737,tt12537274,6.6,149
743,tt12536862,6.8,73
758,tt12531575,7.9,8
763,tt12541448,6.8,4
768,tt3385806,5.6,11
771,tt12537919,4.8,5
781,tt12540694,4.1,16
782,tt12533398,7.7,14
783,tt12541763,6.0,150
810,tt12541338,7.7,-3
813,tt12531848,6.6,9
818,tt0397843,8.2,19
820,tt1366332,6.9,28
824,tt12537231,6.8,24
829,tt3782864,8.1,18
836,tt12537405,7.8,13
839,tt12539808,7.7,13
851,tt12535208,5.5,114
864,tt3728382,5.6,21
877,tt12537671,6.4,3
878,tt6272216,6.7,20
887,tt2104487,5.9,13
910,tt12532885,6.6,221
912,tt12538565,5.0,13
915,tt0246057,6.0,37
916,tt12544531,3.5,-3
917,tt12540872,6.4,19
920,tt12539279,6.0,96
926,tt5447520,2.0,15
930,tt0180492,5.9,16
933,tt6002956,7.2,5
963,tt12534721,6.9,50
967,tt12544944,8.0,15
974,tt10011176,6.6,9
980,tt2257246,5.5,131
981,tt12100536,6.5,32
985,tt12533071,6.4,8
994,tt12545397,5.2,17
1006,tt12545167,8.5,10
1016,tt12544410,8.1,516
1022,tt12542026,4.2,64
1026,tt12539407,5.6,433
1037,tt12541086,8.2,10
1046,tt12545913,7.1,23
1051,tt12533515,8.8,2
1054,tt12545686,7.7,25
1057,tt4023072,6.8,24
1062,tt12545312,3.0,33
1064,tt12539476,8.2,10
1081,tt12534588,7.1,7
1095,tt0232677,8.1,46
1102,tt12537876,3.1,250
