tid,titleId,ordering,title,region,isOriginalTitle
6900,tt12544519,9,Vingança Nua,BR,0
6903,tt12538541,4,Vera,PL,0
6928,tt1863203,4,Работодатель,RU,0
6976,tt12544519,1,Naga zemsta,PL,0
6977,tt12539291,11,Sumpfwasser,AT,0
6979,tt12541067,9,Oni dani,RS,0
6984,tt12532883,7,Meuterei im Morgengrauen,AT,0
6990,tt1684914,6,Po nakljucju zaljubljena,SI,0
6991,tt12539476,3,Ensam Tillsammans,SE,0
6992,tt12544519,3,Naked Vengeance,GB,1
6996,tt12534013,10,See Plum Run,CA,1
6999,tt3212614,1,Dominican,US,0
7002,tt5014322,3,1000 oczu dr Maddina,PL,0
7022,tt12534503,6,Mahkumlar,AZ,0
7026,tt1684914,2,Mulligan,PL,0
7027,tt0108622,7,Blade of Fury,FR,0
7030,tt12542145,6,Varg Veum  El mensaje en la pared,ES,1
7032,tt1366332,1,Distortion,CA,0
7039,tt0103893,6,Buffy  Vampyrdödaren,SE,0
7050,tt12538878,1,The Forest Legends Reflection of the New Awakening,FI,0
7051,tt12544460,10,El Zebaq,EG,0
7062,tt0351716,4,Sheng Baoluo yi yuan zhi mi,CN,0
7067,tt12534575,7,A háromszáz spártai,HU,0
7075,tt8181336,2,Tim,IN,0
7090,tt12538615,7,妄執の影,JP,0
7093,tt12534504,5,Mahkumlar,AZ,0
7095,tt12541932,2,Roofied A Double Dose,GB,0
7099,tt6401390,1,Beyond Black Mesa,GB,0
7101,tt0103893,24,Buffy Caçadora de Vampiros,PT,0
7108,tt0168007,2,Испытательный срок,SUHH,0
7110,tt1992126,6,Unestate in montagna,IT,0
7112,tt12542026,7,Simbad E Il Califfo Di Bagdad,IN,0
7113,tt3425302,1,Cannibals and Carpet Fitters,GB,0
7114,tt0052538,6,El diablo blanco,ES,0
7128,tt12544907,4,WXW Rage TV,US,1
7135,tt12532885,12,Inside the Walls of Folsom Prison,GB,0
7136,tt12538541,8,Vera,US,1
7141,tt7089878,6,Liz und der Blaue Vogel,DE,0
7152,tt12539978,4,Bruine,FR,1
7168,tt1548628,8,Vrisak banši,RS,0
7173,tt12534574,2,Der Löwe von Sparta,AT,0
7177,tt0342492,11,Jeongyukjeomui bimil,KR,0
7189,tt7089878,7,Liz and the Blue Bird,XWW,0
7196,tt12537876,1,Na Linha de Fogo,BR,1
7198,tt12537273,10,Eebenpuutorni,FI,1
7205,tt5447520,2,Video kontsert DIF,UA,0
7206,tt12541065,1,Beyond Black Mesa,GB,0
7210,tt3697868,2,Los Reyes del Juego,MX,0
7220,tt1863203,6,The Employer,US,0
7241,tt0023398,7,Rytteren fra Dødsdalen,DK,0
7242,tt12536103,6,Keine Angst vor Liebe,DE,0
7253,tt12532813,2,Love Eterne Mourning,US,0
7255,tt12531699,9,Aswang,PH,0
7269,tt12543283,1,UFOs Above and Beyond,US,0
7273,tt5120734,3,Spy Myeongwol,XWW,0
7276,tt12531473,10,Father of Four  On the Sunny Side,XWW,1
7292,tt12538615,2,Obsession,BE,1
7308,tt12534907,3,Zieloni rzeznicy,PL,0
7322,tt0161506,1,Dirty Movies,US,0
7327,tt12543268,6,999,KZ,0
7329,tt12544867,10,Melody of Passion,CH,0
7336,tt0081563,14,Squilli di sangue,IT,0
7338,tt12542026,2,Simbad,GB,0
7341,tt12537919,1,Σταυραετοί,GR,0
7356,tt0103893,13,バッフィ ザ・バンパイア・キラー,JP,0
7358,tt0288114,4,Печать Каина,RU,0
7361,tt0105761,5,Virdzina,RS,0
7362,tt0030861,1,Crime Does Not Pay No 19 Think It Over,US,0
7367,tt12542026,3,Der Schatz des Piraten,XWG,0
7375,tt12536010,9,Pop Aye,FR,1
7376,tt0374594,3,Cycle,GB,0
7382,tt12542273,2,Balcony,GB,0
7386,tt12535108,1,SNAP,GB,0
7398,tt5660288,1,The Sideling Hill,US,0
7399,tt12541731,9,El día después,ES,1
7402,tt12538729,7,Ta mig,SE,0
7403,tt12531236,1,Transit,GB,0
7404,tt12538619,1,Connection,JP,0
7405,tt3487334,1,Holly,HR,0
7407,tt0342492,15,Marinadimestari,FI,0
7414,tt12537274,2,Eebenpuutorni,FI,0
7417,tt12537252,7,Slipknot The Heretic Anthem,US,0
7423,tt12542145,4,Varg Veum  Zeichen an der Wand,DE,0
7428,tt12537231,1,Doutores Palhaços,PT,0
7433,tt4037876,1,Rafaël,NL,0
7436,tt12541705,20,El médico alemán Wakolda,ES,0
7450,tt12533535,1,Kulkukoirana Mongoliassa,FI,1
7456,tt12539476,2,Alone Together,SE,0
7459,tt12535858,2,Las extrañas mujeres de Pitt Street,ES,0
7461,tt2104487,4,Нито с теб нито без теб,BG,0
7487,tt0288114,5,To simadi tou Kain,GR,0
7491,tt12534908,2,Carne Fresca Procurase,PT,1
7496,tt12534574,10,Der Löwe von Sparta,XWG,1
7512,tt0232677,1,O Sonho dos Cavalos Selvagens,PT,0
7524,tt12534908,2,Dänische Delikatessen,DE,0
7527,tt0081563,10,Stone Cold Dead,GB,0
