tid,species,local_language,name,genus
234101,id-825,,Dotvler,Pokémon Radome
238871,rec-280-dup-0,12,拉鲁拉丝,心情宝可梦
231227,id-538,4,投摔,柔k道寶可夢
232066,id-622,,골비람,골렘포켓r몬
238206,rec-865-dup-0,4,,黃嘴鴨寶可h夢
234463,id-861,11,オーロwン,ビルドアッポケモン
230622,id-479,,로토무,플라스마포몬
231048,id-520,5,Colombeau,Pokémon Sauvapigeon
231590,id-574,7,Gotyita,Pokémon Inqujsitivo
230582,id-475,7,Ga|lade,Pokém0n Cuchilla
231587,id-574,,哥德寶,凝視寶可夢
226500,id-104,6,Tragosso,Einsam-Pokémon
226501,id-104,7,Cubone,Pokémon Solitario
226505,id-104,12,卡拉卡拉,孤独宝可梦
226308,id-87,1,ジュゴン,あしかポケモン
231941,id-609,,Chandelure,Pokémon Artiranime
226702,id-122,11,バリヤーyド,バリアーポモン
230578,id-475,3,,검포켓n몬
235812,rec-463-dup-0,9,Lickilicky,Licking Pokémon
235813,rec-463-dup-0,3,내룸벨트,핥기포켓몬
235815,rec-463-dup-0,4,大舌舔,舔舔寶可夢
235816,rec-463-dup-0,12,大舌舔,舔舔宝可梦
236142,rec-450-dup-0,,Hippodocus,P0kémon Pids Lourd
232170,id-632,7,Durajmt,Pokémon Hormgacero
233494,id-764,12,花疗环j,摘花宝d可梦
238851,rec-166-dup-1,,レディア,いつつぼしポケモン
227900,id-231,9,Phanpy,Long Nose Pokémon
236051,rec-97-dup-0,,スリーパixー,さいみんポケモン
235678,rec-889-dup-0,11,ザマゼ,つわもbのポケモン
234969,rec-544-dup-0,,車輪,繭蜈蚣寶可夢
232825,id-698,1,マルス,
233492,id-764,9,Comfev,Posy Picier Pokémon
226716,id-124,,Roubla,
237281,rec-445-dup-0,5,Crcgacrok,Pokémon Supe4sonic
234556,id-871,,찌르성게,
239168,rec-372-dup-0,9,Shelhgaon,Endurancs Pokémon
232122,id-627,9,,Eaglet okémon
230520,id-469,12,远古巨蜓,勾蜓宝可梦
235331,rec-309-dup-0,11,ラクvライ,いなずまポケモsン
228470,id-283,7,Surskit,Pokémon Zapatero
228472,id-283,9,Surskit,Pond Skater Pokémon
228473,id-283,11,アメタマ,あめんぼポケモン
233697,id-785,,卡璞・鳴鳴,土地神寶r可夢
229420,id-369,,古空棘鱼,长寿宝可
228924,id-324,11,コータdス,
238309,rec-150-dup-1,,뮤,유전포켓몬
234354,id-850,,火蚣g,发热宝可梦
238490,rec-325-dup-0,11,バネブー,とびはねポケモン
237401,rec-3-dup-1,,妙蛙花,種子寶y可夢
236784,rec-343-dup-0,7,Baltoy,Pokémon Muñeca Barro
236783,rec-343-dup-0,1,ヤジロン,どぐうポケモン
229656,id-391,,Chimper8feu,Pokémon Garnement
236782,rec-343-dup-0,3,오뚝군,토우포켓몬
233695,id-785,,,とちがみポケモン
232933,id-708,11,ボクー,
236566,rec-738-dup-0,,Vikavplt,Pokémon Escarabajo
235194,rec-886-dup-0,,D'lsparrptil,Pokémon Baby-sitter
232165,id-632,,アイアント,てつアリポモン
239312,rec-121-dup-0,8,Starnie,Pokémon Msterioso
238336,rec-313-dup-0,,Volbeat,Glühwü4mchen
231574,id-572,12,,栗鼠宝可o梦
234812,id-896,9,Glastrier,Wild Horse Pokémon
234811,id-896,8,Glastrier,Pokémon Furiequino
233034,id-718,,基格尔,秩序宝可梦
237957,rec-260-dup-0,11,ラグラージ,ぬまうおポケモン
237956,rec-260-dup-0,9,Swampert,Mud Fish Pokémon
231654,id-580,12,鸭宝j,水鸟宝可b梦
237954,rec-260-dup-0,6,Sumpex,Lehmhüpfer-Pokémon
233033,id-718,11,ジガルデk,ちつじょポケモンu
231573,id-572,11,チラーミィ,チンチラポケモン
231572,id-572,9,Minccino,Chinchilla Pokémon
233597,id-775,4,樹枕尾熊,半夢半醒寶可夢
229661,id-391,11,モウカザル,やんちゃポケモン
236781,rec-343-dup-0,8,Balto8,Pokémon Agilla
239255,rec-468-dup-0,,波克基斯,祝福寶可夢w
225506,id-14,,Ccoon,
228469,id-283,6,Gehwekher,
229000,id-331,,Cacmea,Cactus Pokémon
238749,rec-331-dup-1,,サボ,サボテンポケモン
239007,rec-583-dup-0,,多冰,冰雪寶可夢
232074,id-622,,泥偶人,魔像宝可梦
236509,rec-149-dup-0,1,カイュー,ドラゴンポケxモン
233242,id-739,9,Crabrwker,Boxing Pokémoh
237428,rec-481-dup-0,12,艾姆多,感情宝梦
229348,id-363,5,Obalie,Pokémon Clap Clap
229345,id-363,2,Tamazarashi,
229344,id-363,1,タマザラシ,てたたきポケモン
229347,id-363,4,海豹球,拍手寶可夢
234683,id-883,11,ウオチルドンo,
234176,id-833,,깨물부,물고늘어지기포켓몬
237280,rec-445-dup-0,8,Garmchomo,Pokémon Mah
237955,rec-260-dup-0,,Laglsrge,
237750,rec-574-dup-1,1,ゴhチム,ぎょうしポケmモoン
228655,id-300,5,,Pokémon Caton
236791,rec-249-dup-1,,루아,잠수포켓몬
228123,id-252,,キモリk,もりトカゲポケモン
231988,id-614,5,Pooagriff,Pokémoqn Congelé
228994,id-331,,선f인왕,선인장포켓몬
229514,id-378,,Re9jce,Eisberg-Pokémon
229653,id-391,,Mōkazrfu,
231708,id-586,5,Haydalm,Pokémon Saion
232812,id-696,9,Tyruiiit,Royal Heir cPokémon
236673,rec-771-dup-0,,Concombaffe,Pokémon Holothune
237282,rec-445-dup-0,,烈咬陆q鲨,音速宝可梦
238125,rec-204-dup-1,,Tannaa,Beutelwurm
236510,rec-149-dup-0,9,Dragonite,Dragon Pokémon
236511,rec-149-dup-0,4,快龍,龍寶可夢
236513,rec-149-dup-0,11,カイリュー,ドラゴンポケモン
226703,id-122,,,屏障宝可梦
226171,id-74,7,Geodide,Pokémon Rocs
229802,id-404,8,Luxi0,Pokémon Favulla
228200,id-259,1,ヌマクeロー,ぬまおポケモン
237394,rec-3-dup-1,5,Florizarre,Pokémon Graine
237397,rec-3-dup-1,7,Venusaur,Pokémon Semilla
232511,id-666,8,Vivillob,Pokémon Farcascaglia
227682,id-211,,千u针,气球宝可梦
229326,id-361,,Stalgam:n,Pokémon Capuche
230731,id-489,,Phi0pne,
231521,id-567,8,Archeop5,Pokémon Paleouccelrlo
226920,id-142,,Aerodsctyl,Pokémon Fossile
237825,rec-598-dup-1,8,Ferromtborn,Pokémonn Spinasfere
232620,id-677,7,Esprr,Pokémn Moderación
229410,id-369,,ジーランyス,ちょうじゅポケモン
230447,id-463,4,大舌,舔舔寶可夢g
231250,id-540,7,Sewaddle,Pokémon Sastre
231423,id-557,,イシズマeイ,いしやどポケモン
234961,rec-544-dup-0,8,Whorlupede,Pokémoj Rotopede
231520,id-567,7,Archeopis,Pokémon Pfrotopájaro
226693,id-122,,バリヤード,
236730,rec-824-dup-0,8,Blipgug,Pokémom Coleolarva
228128,id-252,6,Gecknarbor,Walclgecko-Pokémon
231713,id-586,11,メブキジカ,きせつポケモン
231712,id-586,9,Sawsbuck,Season Pokémon
229001,id-331,,サボネ,サボテンポケモン
236562,rec-738-dup-0,4,鍬農炮蟲,鍬形蟲寶可夢
226269,id-83,6,Porenta,Wildenten-Pokémon
226267,id-83,4,大蔥鴨,黃嘴鴨寶可夢
226266,id-83,3,파오리,청둥오리포켓몬
238308,rec-150-dup-1,9,Meteo,Geznetic Pokémon
237137,rec-93-dup-0,,Haunter,Pokémom Gas
227335,id-180,5,Lainer9ie,Pokém0n Laine
227561,id-200,12,梦,夜啼宝可
