tid,species,generation,evolves_from_species,evolution_chain,color,shape,habitat,gender_rate,capture_rate,base_happiness,is_baby,hatch_counter,has_gender_differences,growth_rate,forms_switchable,is_legendary,is_mythical,conquest_order
239590,id-73,1,id-72,30,2,10,7,4,60,50,0,20,0,1,0,0,0,
239592,id-75,1,id-74,31,3,12,4,4,120,70,0,15,0,4,0,0,0,
239593,id-76,1,id-75,31,3,12,4,4,45,70,0,15,0,4,0,0,0,
239600,id-64,1,id-63,27,3,6,8,2,100,50,0,20,1,4,0,0,0,128
239601,id-113,1,id-440,51,6,6,8,8,30,140,0,40,0,3,0,0,0,
239615,id-9,1,id-8,3,2,6,9,1,45,50,0,20,0,4,1,0,0,
239617,id-118,1,,55,8,3,9,4,225,50,0,20,1,2,0,0,0,
239628,id-208,2,id-95,41,4,2,1,4,25,50,0,25,1,2,1,0,0,176
239630,id-611,5,id-610,309,5,6,,4,60,35,0,40,0,1,0,0,0,145
239635,id-589,5,id-588,299,4,4,,4,75,50,0,15,0,2,0,0,0,
239639,id-821,8,,434,2,,,4,255,50,0,15,0,4,0,0,0,
239642,id-168,2,id-167,85,8,14,2,4,90,70,0,15,0,3,0,0,0,
239643,id-770,7,id-769,397,3,2,,4,60,50,0,15,0,2,0,0,0,
239644,id-879,8,id-878,460,5,,,4,90,50,0,25,0,2,0,0,0,
239645,id-878,8,,460,10,,,4,190,50,0,25,0,2,0,0,0,
239661,id-500,5,id-499,257,8,6,,1,45,70,0,20,0,4,0,0,0,123
239672,id-623,5,id-622,316,5,12,,-1,90,50,0,25,0,2,0,0,0,
239684,id-552,5,id-551,281,3,8,,4,90,50,0,20,0,4,0,0,0,67
239688,id-474,4,id-233,68,8,4,,-1,30,50,0,20,0,2,0,0,0,
239693,id-374,3,,192,2,5,6,-1,3,35,0,40,0,1,0,0,0,82
239704,id-577,5,,294,5,1,,4,200,50,0,20,0,4,0,0,0,
239709,id-570,5,,291,4,8,,1,75,50,0,25,0,4,0,0,0,154
239724,id-252,3,,130,5,6,2,1,45,50,0,20,0,4,0,0,0,130
239735,id-205,2,id-204,102,7,1,2,4,75,70,0,20,0,2,0,0,0,57
239741,id-894,8,,472,10,,,-1,3,35,0,120,0,1,0,1,0,
239746,id-893,8,,471,5,,,-1,3,0,0,120,0,1,0,0,1,
239747,id-892,8,id-891,470,4,,,1,3,50,0,120,0,1,0,1,0,
239750,id-710,6,,365,3,1,,4,120,50,0,20,0,2,0,0,0,
239774,id-156,2,id-155,80,10,8,3,1,45,70,0,20,0,4,0,0,0,
239782,id-159,2,id-158,81,2,6,9,1,45,70,0,20,0,4,0,0,0,
239794,id-841,8,id-840,442,5,,,4,45,50,0,20,0,5,0,0,0,
239799,id-848,8,,446,7,,,4,75,50,1,25,0,4,0,0,0,
239803,id-533,5,id-532,272,4,12,,2,90,50,0,20,0,4,0,0,0,102
239806,id-536,5,id-535,273,2,6,,4,120,50,0,20,0,4,0,0,0,
239807,id-537,5,id-536,273,2,12,,4,45,50,0,20,0,4,0,0,0,
239812,id-431,4,,221,4,8,,6,190,70,0,20,0,3,0,0,0,
239817,id-434,4,,223,7,8,,4,225,50,0,20,0,2,0,0,0,
239829,id-691,6,id-690,354,3,5,,4,55,50,0,20,0,2,0,0,0,
239838,id-289,3,id-288,143,3,12,2,4,45,70,0,15,0,1,0,0,0,
239846,id-281,3,id-280,140,9,12,8,4,120,35,0,20,0,1,0,0,0,10
239848,id-283,3,,141,2,14,9,4,200,70,0,15,0,2,0,0,0,
239852,id-446,4,,72,1,12,,1,50,50,1,40,0,1,0,0,0,178
239854,id-444,4,id-443,230,2,6,,4,45,50,0,40,1,1,0,0,0,86
239857,id-443,4,,230,2,6,,4,45,50,0,40,1,1,0,0,0,85
239864,id-89,1,id-88,38,7,4,8,4,75,70,0,20,0,2,0,0,0,
239874,id-83,1,,35,3,9,3,4,45,50,0,20,0,2,0,0,0,
239875,id-82,1,id-81,34,4,11,6,-1,60,50,0,20,0,2,0,0,0,
239886,id-214,2,,108,2,12,2,4,45,50,0,25,1,1,1,0,0,
239887,id-190,2,,93,7,6,2,4,45,70,0,20,1,3,0,0,0,
239889,id-192,2,id-191,94,10,12,3,4,120,70,0,20,0,4,0,0,0,
239899,id-795,7,,416,9,12,,-1,45,0,0,120,0,1,0,0,0,
239904,id-15,1,id-14,5,10,13,2,4,45,70,0,15,0,2,1,0,0,177
239907,id-10,1,,4,5,14,2,4,255,50,0,15,0,2,0,0,0,
239909,id-63,1,,27,3,6,8,2,200,50,0,20,0,4,0,0,0,127
239918,id-582,5,,296,9,5,,4,255,50,0,20,0,1,0,0,0,
239924,id-407,4,id-315,158,5,12,,4,75,50,0,20,1,4,0,0,0,
239930,id-745,7,id-744,383,3,8,,4,90,50,0,15,0,2,0,0,0,
239951,id-752,7,id-751,387,5,14,,4,100,50,0,15,0,2,0,0,0,
239957,id-406,4,,158,5,12,,4,255,50,1,20,0,4,0,0,0,
239982,id-384,3,,200,5,2,5,-1,45,0,0,120,0,1,1,1,0,200
239983,id-228,2,,118,1,8,6,4,120,35,0,20,0,1,0,0,0,
239987,id-383,3,,199,8,6,6,-1,3,0,0,120,0,1,1,1,0,194
239994,id-227,2,,117,4,9,6,4,25,50,0,25,0,1,0,0,0,
240000,id-175,2,,87,9,12,2,1,190,50,1,10,0,3,0,0,0,
240008,id-314,3,,157,7,12,2,8,150,70,0,15,0,6,0,0,0,
240017,id-135,1,id-133,67,10,8,8,1,45,50,0,35,0,2,0,0,0,3
240019,id-133,1,,67,3,8,8,1,45,50,0,35,0,2,0,0,0,1
240021,id-131,1,,65,2,3,7,4,45,50,0,40,0,1,0,0,0,190
240024,id-138,1,,69,2,10,7,1,45,50,0,30,0,2,0,0,0,
240026,id-58,1,,25,3,8,3,2,190,50,0,20,0,1,0,0,0,
240033,id-57,1,id-56,24,3,6,4,4,75,70,0,20,0,2,0,0,0,
240034,id-54,1,,23,10,6,9,4,190,50,0,20,0,2,0,0,0,
240042,id-140,1,,70,3,14,7,1,45,50,0,30,0,2,0,0,0,
240044,id-146,1,,75,10,9,5,-1,3,35,0,80,0,1,0,1,0,
240056,id-102,1,,45,6,11,2,4,90,50,0,20,0,1,0,0,0,
240071,id-520,5,id-519,266,4,9,,4,120,50,0,15,0,4,0,0,0,
240087,id-299,3,,147,4,12,1,4,255,70,0,20,0,2,0,0,0,
240095,id-291,3,id-290,144,10,13,2,4,120,50,0,15,0,5,0,0,0,
240096,id-290,3,,144,4,14,2,4,255,50,0,15,0,5,0,0,0,
240097,id-297,3,id-296,146,3,12,4,2,200,70,0,20,0,6,0,0,0,
240099,id-295,3,id-294,145,2,6,1,4,45,50,0,20,0,4,0,0,0,
240104,id-597,5,,304,4,1,,4,255,50,0,20,0,2,0,0,0,
240106,id-458,4,,116,2,9,,4,25,50,1,25,0,1,0,0,0,
240120,id-179,2,,89,9,8,3,4,235,70,0,20,0,4,0,0,0,45
240131,id-90,1,,39,7,1,7,4,190,50,0,20,0,1,0,0,0,
240133,id-187,2,,92,6,6,3,4,255,70,0,20,0,4,0,0,0,
240134,id-186,2,id-61,26,5,12,9,4,45,50,0,20,1,4,0,0,0,
240138,id-182,2,id-44,18,5,12,3,4,45,50,0,20,0,4,0,0,0,
240139,id-181,2,id-180,89,10,6,3,4,45,70,0,20,0,4,1,0,0,47
240144,id-679,6,,349,3,5,,4,180,50,0,20,0,2,0,0,0,
240146,id-772,7,,399,4,8,,-1,3,0,0,120,0,1,0,0,0,
240147,id-773,7,id-772,399,4,8,,-1,3,0,0,120,0,1,0,0,0,
240151,id-777,7,,403,4,6,,4,180,50,0,10,0,2,0,0,0,
240152,id-671,6,id-670,344,9,4,,8,45,70,0,20,0,2,0,0,0,
240158,id-677,6,,348,4,6,,4,190,50,0,20,0,2,0,0,0,
240178,id-705,6,id-704,362,7,2,,4,45,35,0,40,0,1,0,0,0,
240180,id-707,6,,363,4,1,,4,75,50,0,20,0,3,0,0,0,
240193,id-787,7,,411,8,4,,-1,3,50,0,15,0,1,0,1,0,
240195,id-789,7,,413,2,1,,-1,45,0,0,120,0,1,0,1,0,
240201,id-412,4,,213,5,5,,4,120,70,0,15,0,2,1,0,0,
240203,id-414,4,id-412,213,10,13,,0,45,70,0,15,0,2,0,0,0,
240206,id-419,4,id-418,216,3,8,,4,75,70,0,20,1,2,0,0,0,
240208,id-822,8,id-821,434,2,,,4,120,50,0,15,0,4,0,0,0,
240215,id-559,5,,285,10,6,,4,180,35,0,15,0,2,0,0,0,165
240219,id-116,1,,54,2,5,7,4,225,50,0,20,0,2,0,0,0,
240229,id-231,2,,119,2,8,6,4,120,70,0,20,0,2,0,0,0,
240230,id-230,2,id-117,54,2,5,7,4,45,50,0,20,0,2,0,0,0,
240246,id-260,3,id-259,132,2,6,9,1,45,50,0,20,0,4,1,0,0,
240261,id-300,3,,148,6,8,2,6,255,70,0,15,0,3,0,0,0,
240263,id-302,3,,149,7,12,1,4,45,35,0,25,0,4,1,0,0,
240268,id-121,1,id-120,56,7,5,7,-1,60,50,0,20,0,1,0,0,0,
240294,id-548,5,,279,5,5,,8,190,50,0,20,0,2,0,0,0,43
240295,id-635,5,id-634,323,2,6,,4,45,35,0,40,0,1,0,0,0,92
240297,id-390,4,,204,3,6,,1,45,70,0,20,0,4,0,0,0,115
240329,id-213,2,,107,10,14,4,4,190,50,0,20,0,4,0,0,0,
