id1,id2
1823,9257
1828,2110
1838,7934
1858,9637
1866,2530
2004,3710
2026,4601
2187,2418
2188,8063
2252,4733
2406,7291
2427,8640
2427,10314
2571,9019
2577,2581
2619,4520
2619,6174
2781,9669
2813,3155
2819,10064
2823,4684
2890,2891
2950,8135
3086,3215
3125,4140
3134,6210
3134,11531
3159,9969
3185,4631
3192,7923
3296,4271
3395,4563
3395,5122
3475,8592
3529,4114
3539,4190
3670,7515
3670,8151
3678,4266
3678,6690
3757,6377
3792,8891
3793,4895
3793,9209
3851,6855
3931,5754
3976,6776
4108,7977
4124,6737
4124,7722
4145,4886
4178,8683
4179,4732
4184,6950
4266,6690
4282,7549
4292,8795
4297,8636
4358,6398
4481,6716
4490,7121
4520,6174
4563,5122
4586,7633
4588,4774
4613,6116
4676,5746
4843,8794
4895,9209
4975,5889
5052,7347
5099,11530
5185,7072
5204,7514
5289,11455
5392,9486
5426,6761
5426,7869
5426,10361
5549,10133
5577,8990
5657,5681
5664,8717
5776,9008
5780,5782
5830,8888
5867,11166
5921,8423
5988,8859
6210,11531
6246,10301
6314,8464
6316,7311
6339,7517
6354,8424
6358,9694
6374,9777
6382,7920
6382,8494
6413,7975
6547,6741
6562,8870
6568,9557
6663,6665
6719,8453
6722,7707
6737,7722
6740,9193
6756,8537
6761,7869
6761,10361
6771,8507
6798,9068
6802,7794
6858,7653
6858,7852
6858,10230
6919,8060
6922,9161
6925,6926
6944,7731
6944,9868
6992,7802
7008,8831
7061,7469
7123,9038
7134,9695
7192,7778
7211,7614
7346,7719
7350,8473
7361,7750
7363,8118
7367,10240
7460,8578
7515,8151
7525,8995
7540,7542
7581,10320
7604,9790
7605,9762
7606,8538
7653,7852
7653,10230
7671,8759
7731,9868
7852,10230
7859,9798
7869,10361
7898,8422
7920,8494
8043,8234
8140,10102
8265,9149
8274,8630
8301,9114
8344,9229
8370,9876
8559,8917
8609,9130
8640,10314
8664,10000
8778,9060
8919,9083
9333,9450
9348,9485
9421,9489
9588,9811
9807,10312
9838,11388
10253,10368
10578,10628
10714,10715
10785,10833
10938,11125
11006,11008
11423,11538
