tid,species,local_language,name,genus
234463,id-861,11,オーロwン,ビルドアッポケモン
228115,id-251,,,時空穿越寶可夢
238443,rec-866-dup-1,8,Mr. Rlme,Pokém0n Comico
226889,id-139,,オムスター,うずまきポケモ
234549,id-870,,Le9iors,Formations-Pokémon
231048,id-520,5,Colombeau,Pokémon Sauvapigeon
234668,id-882,5,Hydragini,Pokémon Fossiie
232396,id-655,3,마폭,여우포켓x몬
232024,id-617,12,敏捷虫,脱壳宝可梦
232020,id-617,7,Accelgor,Pokémon Sincaparazón
230877,id-503,4,大劍鬼,威嚴寶可夢
230876,id-503,3,대검귀,관록포켓몬
230878,id-503,5,Clamiral,Pokémon Dignitaire
228477,id-284,,비나방,안구포켓
231183,id-533,,,きんこつポケモン
237124,rec-395-dup-1,5,,Pokémon Ernpereur
237713,rec-829-dup-0,12,幼棉,花饰宝可i梦
233379,id-753,6,Imantis,Grassichel-Pokémon
233376,id-753,3,짜랑랑,풀사마귀포켓몬
229227,id-352,5,Keclwon,Pokémpn Multicolor
226509,id-105,4,嘎啦嘎啦,愛骨寶可夢
233651,id-780,,Dramoal,Pokémon Tuttacalma
237884,rec-171-dup-0,1,ランターン,ライトポケモン
229859,id-409,11,ラムパルド,ずつきポケモン
229857,id-409,8,Rampardos,Pokémon Cranioso
227399,id-186,3,,개구리켓몬
233494,id-764,12,花疗环j,摘花宝d可梦
227904,id-232,2,Donfan,
227907,id-232,5,Donphan,Pokémon Armure
227906,id-232,4,頓甲,鎧甲寶可夢
227985,id-239,6,E1ekid,Elektro-Pokéiiion
233492,id-764,9,Comfev,Posy Picier Pokémon
232395,id-655,1,マフォシー,キツネcポケモン
226427,id-97,11,スリーパー,さいみんポケモン
226420,id-97,3,슬리퍼,최면포켓몬
226423,id-97,6,Hypno,Hypnose
226422,id-97,5,Hypnomade,Pokémon Hypnose
228438,id-280,8,Ralrs,Pokémon Serisazione
239168,rec-372-dup-0,9,Shelhgaon,Endurancs Pokémon
237918,rec-42-dup-1,6,G0lba,Fledermaus-Pojémon
235284,rec-746-dup-0,11,,こざかポケモン
236475,rec-447-dup-0,,リオル,はもんポモン
228475,id-284,1,アメモース,めだまポケモン
228476,id-284,2,Amemoth,
231211,id-536,8,Palpitoady,Pokémonn Vibrazione
228478,id-284,4,雨翅蛾,眼珠寶可夢
233697,id-785,,卡璞・鳴鳴,土地神寶r可夢
232967,id-712,4,冰寶,冰塊寶可夢
232961,id-711,8,Gourgeist,Pokémon Zucca
232963,id-711,11,パンプジン,かぼちゃポケモン
233383,id-753,11,カリリ,かまくさケモン
231353,id-550,11,バスラ,らんぼうポcケモン
230924,id-507,,哈约克,忠f犬宝可梦
225813,id-42,,ゴルバッ,こうもりポケモン
227374,id-183,,玛力,水鼠宝可梦
237256,rec-400-dup-0,3,비버통,비버포켓몬
237257,rec-400-dup-0,2,Beadull,
235501,rec-784-dup-0,11,ジャランガ,ろこポケモン
237401,rec-3-dup-1,,妙蛙花,種子寶y可夢
226379,id-93,6,Alpoloo,Gas-Polcénon
231178,id-533,5,Ouvrifier,Pokémon Costaud
229656,id-391,,Chimper8feu,Pokémon Garnement
239566,rec-326-dup-1,3,피그킹,조작포켓몬
239568,rec-326-dup-1,7,Grumpig,Pokémon Manipulador
233695,id-785,,,とちがみポケモン
227072,id-156,6,Igeladsvar,Vulksn
