tid,tconst,averageRating,numVotes
5,tt12533088,5.4,138
19,tt12542391,8.0,16
20,tt0108622,6.7,355
26,tt1456970,5.3,13
39,tt12539741,5.1,29
47,tt12534667,7.6,7
54,tt12540418,7.2,842
58,tt12541427,8.3,12
60,tt12538296,5.2,6
86,tt0499179,8.6,16
87,tt12535533,7.3,754
89,tt6620638,6.5,8
97,tt12531800,5.0,755
102,tt12538281,2.5,803
116,tt12536172,7.0,5
118,tt0234528,8.6,9
128,tt12536078,5.3,14
130,tt12539070,6.0,8
137,tt12539959,5.8,304
140,tt12543980,5.1,17
144,tt12539473,5.4,10
146,tt12533448,4.5,386
160,tt12531236,7.1,11
166,tt12537406,8.2,16
167,tt12540137,5.6,1057
179,tt12536033,7.1,9
188,tt12536369,8.0,79
192,tt12537971,5.9,5
210,tt12537038,4.0,2173
228,tt3526322,7.2,5
229,tt12537583,6.6,59
231,tt12532919,7.7,176
242,tt12538563,5.0,9
245,tt12541919,7.1,28
247,tt6876646,8.5,8
255,tt12532704,1.7,26
259,tt0835031,7.0,8
260,tt12535614,6.8,13
263,tt12541068,6.0,231
278,tt12543861,4.7,28
281,tt12535196,5.3,34
290,tt4995922,6.0,5
293,tt1096871,6.0,52
301,tt12542555,6.6,29
304,tt12539679,4.3,5
306,tt12541213,6.4,-4
311,tt1672376,6.4,5
318,tt12536696,7.0,18
324,tt12537920,4.8,-3
327,tt12540460,5.8,145
341,tt12539456,7.1,30
348,tt12537456,7.9,504
354,tt12543216,8.7,7
360,tt12542737,6.5,5
361,tt1296418,6.4,5
374,tt12537278,7.3,25
375,tt0003158,6.0,12
393,tt12541032,6.2,16
395,tt12539967,6.9,219
396,tt12535557,7.9,350
403,tt12531574,7.9,8
406,tt12543236,5.8,6
412,tt12545226,7.0,17
413,tt12539448,6.0,330
424,tt12536712,8.6,15
432,tt12539385,5.9,6
433,tt12541491,6.0,5
444,tt12532981,8.3,12
452,tt12537042,6.0,5
468,tt12532782,6.2,39
472,tt12540720,4.7,79
478,tt4241804,8.8,9
482,tt12535161,7.0,76
486,tt12538130,6.6,63
487,tt8305258,7.5,167
497,tt12539963,6.1,206
498,tt12531801,4.7,774
510,tt12542722,7.0,487
