id1,id2
57,61
57,66
61,66
69,75
69,78
69,83
69,87
69,94
69,95
75,78
75,83
75,87
75,94
75,95
78,83
78,87
78,94
78,95
83,87
83,94
83,95
87,94
87,95
94,95
162,166
162,184
162,189
162,191
166,184
166,189
166,191
184,189
184,191
189,191
197,207
197,212
197,214
197,228
197,236
197,242
207,212
207,214
207,228
207,236
207,242
212,214
212,228
212,236
212,242
214,228
214,236
214,242
228,236
228,242
236,242
249,256
249,260
249,263
249,269
249,272
249,274
249,281
249,289
249,308
249,314
249,316
249,335
249,337
249,341
249,350
249,353
249,357
249,388
249,389
249,392
249,393
256,260
256,263
256,269
256,272
256,274
256,281
256,289
256,308
256,314
256,316
256,335
256,337
256,341
256,350
256,353
256,357
256,388
256,389
256,392
256,393
260,263
260,269
260,272
260,274
260,281
260,289
260,308
260,314
260,316
260,335
260,337
260,341
260,350
260,353
260,357
260,388
260,389
260,392
260,393
263,269
263,272
263,274
263,281
263,289
263,308
263,314
263,316
263,335
263,337
263,341
263,350
263,353
263,357
263,388
263,389
263,392
263,393
269,272
269,274
269,281
269,289
269,308
269,314
269,316
269,335
269,337
269,341
269,350
269,353
269,357
269,388
269,389
269,392
269,393
272,274
272,281
272,289
272,308
272,314
272,316
272,335
272,337
272,341
272,350
272,353
272,357
272,388
272,389
272,392
272,393
274,281
274,289
274,308
274,314
274,316
274,335
274,337
274,341
274,350
274,353
274,357
274,388
274,389
274,392
274,393
281,289
281,308
281,314
281,316
281,335
281,337
281,341
281,350
281,353
281,357
281,388
281,389
281,392
281,393
289,308
289,314
289,316
289,335
289,337
289,341
289,350
289,353
289,357
289,388
289,389
289,392
289,393
308,314
308,316
308,335
308,337
308,341
308,350
308,353
308,357
308,388
308,389
308,392
308,393
314,316
314,335
314,337
314,341
314,350
314,353
314,357
314,388
314,389
314,392
314,393
316,335
316,337
316,341
316,350
316,353
316,357
316,388
316,389
316,392
316,393
335,337
335,341
335,350
335,353
335,357
335,388
335,389
335,392
335,393
337,341
337,350
337,353
337,357
337,388
337,389
337,392
337,393
341,350
341,353
341,357
341,388
341,389
341,392
341,393
350,353
350,357
350,388
350,389
350,392
350,393
353,357
353,388
353,389
353,392
353,393
357,388
357,389
357,392
357,393
388,389
388,392
388,393
389,392
389,393
392,393
447,448
458,460
458,463
460,463
502,505
502,509
505,509
522,524
531,532
531,537
531,538
531,545
531,552
532,537
532,538
532,545
532,552
537,538
537,545
537,552
538,545
538,552
545,552
558,559
558,564
558,572
559,564
559,572
564,572
582,592
582,610
582,618
582,623
582,625
582,629
582,635
582,652
582,677
582,695
582,700
582,890
582,894
582,916
582,919
582,925
582,926
582,933
582,935
582,955
582,959
582,964
582,983
582,989
582,998
582,999
592,610
592,618
592,623
592,625
592,629
592,635
592,652
592,677
592,695
592,700
592,890
592,894
592,916
592,919
592,925
592,926
592,933
592,935
592,955
592,959
592,964
592,983
592,989
592,998
592,999
610,618
610,623
610,625
610,629
610,635
610,652
610,677
610,695
610,700
610,890
610,894
610,916
610,919
610,925
610,926
610,933
610,935
610,955
610,959
610,964
610,983
610,989
610,998
610,999
618,623
618,625
618,629
618,635
618,652
618,677
618,695
618,700
618,890
618,894
618,916
618,919
618,925
618,926
618,933
618,935
618,955
618,959
618,964
618,983
618,989
618,998
618,999
623,625
623,629
623,635
623,652
623,677
623,695
623,700
623,890
623,894
623,916
623,919
623,925
623,926
623,933
623,935
623,955
623,959
623,964
623,983
623,989
623,998
623,999
625,629
625,635
625,652
625,677
625,695
625,700
625,890
625,894
625,916
625,919
625,925
625,926
625,933
625,935
625,955
625,959
625,964
625,983
625,989
625,998
625,999
629,635
629,652
629,677
629,695
629,700
629,890
629,894
629,916
629,919
629,925
629,926
629,933
629,935
629,955
629,959
629,964
629,983
629,989
629,998
629,999
635,652
635,677
635,695
635,700
635,890
635,894
635,916
635,919
635,925
635,926
635,933
635,935
635,955
635,959
635,964
635,983
635,989
635,998
635,999
652,677
652,695
652,700
652,890
652,894
652,916
652,919
652,925
652,926
652,933
652,935
652,955
652,959
652,964
652,983
652,989
652,998
652,999
677,695
677,700
677,890
677,894
677,916
677,919
677,925
677,926
677,933
677,935
677,955
677,959
677,964
677,983
677,989
677,998
677,999
695,700
695,890
695,894
695,916
695,919
695,925
695,926
695,933
695,935
695,955
695,959
695,964
695,983
695,989
695,998
695,999
700,890
700,894
700,916
700,919
700,925
700,926
700,933
700,935
700,955
700,959
700,964
700,983
700,989
700,998
700,999
890,894
890,916
890,919
890,925
890,926
890,933
890,935
890,955
890,959
890,964
890,983
890,989
890,998
890,999
894,916
894,919
894,925
894,926
894,933
894,935
894,955
894,959
894,964
894,983
894,989
894,998
894,999
916,919
916,925
916,926
916,933
916,935
916,955
916,959
916,964
916,983
916,989
916,998
916,999
919,925
919,926
919,933
919,935
919,955
919,959
919,964
919,983
919,989
919,998
919,999
925,926
925,933
925,935
925,955
925,959
925,964
925,983
925,989
925,998
925,999
926,933
926,935
926,955
926,959
926,964
926,983
926,989
926,998
926,999
933,935
933,955
933,959
933,964
933,983
933,989
933,998
933,999
935,955
935,959
935,964
935,983
935,989
935,998
935,999
955,959
955,964
955,983
955,989
955,998
955,999
959,964
959,983
959,989
959,998
959,999
964,983
964,989
964,998
964,999
983,989
983,998
983,999
989,998
989,999
998,999
724,726
724,727
726,727
734,1012
1013,1014
781,783
781,1025
783,1025
805,807
805,818
805,824
805,836
805,839
805,1042
805,1056
805,1057
805,1058
805,1059
805,1060
805,1066
805,1092
805,1100
805,1105
807,818
807,824
807,836
807,839
807,1042
807,1056
807,1057
807,1058
807,1059
807,1060
807,1066
807,1092
807,1100
807,1105
818,824
818,836
818,839
818,1042
818,1056
818,1057
818,1058
818,1059
818,1060
818,1066
818,1092
818,1100
818,1105
824,836
824,839
824,1042
824,1056
824,1057
824,1058
824,1059
824,1060
824,1066
824,1092
824,1100
824,1105
836,839
836,1042
836,1056
836,1057
836,1058
836,1059
836,1060
836,1066
836,1092
836,1100
836,1105
839,1042
839,1056
839,1057
839,1058
839,1059
839,1060
839,1066
839,1092
839,1100
839,1105
1042,1056
1042,1057
1042,1058
1042,1059
1042,1060
1042,1066
1042,1092
1042,1100
1042,1105
1056,1057
1056,1058
1056,1059
1056,1060
1056,1066
1056,1092
1056,1100
1056,1105
1057,1058
1057,1059
1057,1060
1057,1066
1057,1092
1057,1100
1057,1105
1058,1059
1058,1060
1058,1066
1058,1092
1058,1100
1058,1105
1059,1060
1059,1066
1059,1092
1059,1100
1059,1105
1060,1066
1060,1092
1060,1100
1060,1105
1066,1092
1066,1100
1066,1105
1092,1100
1092,1105
1100,1105
1128,1141
1128,1147
1128,1151
1141,1147
1141,1151
1147,1151
1154,1157
1172,1176
1172,1180
1172,1184
1172,1197
1172,1204
1172,1208
1176,1180
1176,1184
1176,1197
1176,1204
1176,1208
1180,1184
1180,1197
1180,1204
1180,1208
1184,1197
1184,1204
1184,1208
1197,1204
1197,1208
1204,1208
1267,1275
1283,1285
1283,1286
1285,1286
1324,1329
1324,1330
1329,1330
1335,1339
1354,1355
1369,1373
1369,1376
1369,1383
1369,1385
1369,1390
1369,1391
1369,1403
1369,1407
1373,1376
1373,1383
1373,1385
1373,1390
1373,1391
1373,1403
1373,1407
1376,1383
1376,1385
1376,1390
1376,1391
1376,1403
1376,1407
1383,1385
1383,1390
1383,1391
1383,1403
1383,1407
1385,1390
1385,1391
1385,1403
1385,1407
1390,1391
1390,1403
1390,1407
1391,1403
1391,1407
1403,1407
1447,1456
1469,1474
1510,1516
1540,1554
1540,1559
1540,1564
1540,1568
1540,1572
1540,1576
1540,1577
1540,1585
1554,1559
1554,1564
1554,1568
1554,1572
1554,1576
1554,1577
1554,1585
1559,1564
1559,1568
1559,1572
1559,1576
1559,1577
1559,1585
1564,1568
1564,1572
1564,1576
1564,1577
1564,1585
1568,1572
1568,1576
1568,1577
1568,1585
1572,1576
1572,1577
1572,1585
1576,1577
1576,1585
1577,1585
1594,1595
1594,1600
1594,1601
1594,1605
1595,1600
1595,1601
1595,1605
1600,1601
1600,1605
1601,1605
1619,1627
1711,1712
1711,1720
1712,1720
1630,1633
1630,1638
1630,1644
1630,1657
1630,1661
1630,1662
1630,1667
1630,1671
1630,1687
1633,1638
1633,1644
1633,1657
1633,1661
1633,1662
1633,1667
1633,1671
1633,1687
1638,1644
1638,1657
1638,1661
1638,1662
1638,1667
1638,1671
1638,1687
1644,1657
1644,1661
1644,1662
1644,1667
1644,1671
1644,1687
1657,1661
1657,1662
1657,1667
1657,1671
1657,1687
1661,1662
1661,1667
1661,1671
1661,1687
1662,1667
1662,1671
1662,1687
1667,1671
1667,1687
1671,1687
1693,1697
1737,1738
1737,1756
1737,1762
1738,1756
1738,1762
1756,1762
1765,1772
1765,1783
1772,1783
1810,1813
1810,1828
1810,1831
1813,1828
1813,1831
1828,1831
1877,1878
