tid,species,generation,evolves_from_species,evolution_chain,color,shape,habitat,gender_rate,capture_rate,base_happiness,is_baby,hatch_counter,has_gender_differences,growth_rate,forms_switchable,is_legendary,is_mythical,conquest_order
239587,id-70,1,id-69,29,5,5,2,4,120,70,0,20,0,4,0,0,0,
239588,id-71,1,id-70,29,5,5,2,4,45,70,0,20,0,4,0,0,0,
239590,id-73,1,id-72,30,2,10,7,4,60,50,0,20,0,1,0,0,0,
239591,id-74,1,,31,3,4,4,4,255,70,0,15,0,4,0,0,0,
239592,id-75,1,id-74,31,3,12,4,4,120,70,0,15,0,4,0,0,0,
239594,id-77,1,,32,10,8,3,4,190,50,0,20,0,2,0,0,0,
239595,id-78,1,id-77,32,10,8,3,4,60,50,0,20,0,2,0,0,0,
239596,id-79,1,,33,6,8,9,4,190,50,0,20,0,2,0,0,0,
239598,id-817,8,id-816,432,2,,,1,45,50,0,20,0,4,0,0,0,
239599,id-112,1,id-111,50,4,6,6,4,60,50,0,20,1,1,0,0,0,161
239602,id-788,7,,412,7,4,,-1,3,50,0,15,0,1,0,1,0,
239617,id-118,1,,55,8,3,9,4,225,50,0,20,1,2,0,0,0,
239619,id-207,2,,104,7,9,4,4,60,70,0,20,1,4,0,0,0,
239621,id-201,2,,99,1,1,5,-1,225,70,0,40,0,2,0,0,0,
239624,id-617,5,id-616,312,8,4,,4,75,50,0,15,0,2,0,0,0,
239628,id-208,2,id-95,41,4,2,1,4,25,50,0,25,1,2,1,0,0,176
239631,id-610,5,,309,5,6,,4,75,35,0,40,0,1,0,0,0,144
239632,id-828,8,id-827,436,3,,,4,127,50,0,15,0,3,0,0,0,
239634,id-811,8,id-810,430,5,,,1,45,50,0,20,0,4,0,0,0,
239636,id-588,5,,299,2,12,,4,200,50,0,15,0,2,0,0,0,
239644,id-879,8,id-878,460,5,,,4,90,50,0,25,0,2,0,0,0,
239646,id-873,8,id-872,455,9,,,4,75,50,0,20,0,2,0,0,0,
239648,id-871,8,,454,7,,,4,75,50,0,20,0,2,0,0,0,
239650,id-877,8,,459,10,,,4,180,50,0,10,0,2,0,0,0,
239656,id-508,5,id-507,260,4,8,,4,45,50,0,15,0,4,0,0,0,
239657,id-627,5,,319,9,9,,0,190,50,0,20,0,1,0,0,0,169
239659,id-502,5,id-501,258,2,6,,1,45,70,0,20,0,4,0,0,0,107
239669,id-804,7,id-803,424,7,9,,-1,45,0,0,120,0,1,0,0,0,
239671,id-622,5,,316,5,12,,-1,190,50,0,25,0,2,0,0,0,
239674,id-489,4,,250,2,4,,-1,30,70,0,40,0,1,0,0,1,
239678,id-480,4,,241,10,6,,-1,3,140,0,80,0,1,0,1,0,
239680,id-486,4,,247,9,12,,-1,3,0,0,120,0,1,0,1,0,
239687,id-475,4,id-281,140,9,12,,0,45,35,0,20,0,1,1,0,0,12
239688,id-474,4,id-233,68,8,4,,-1,30,50,0,20,0,2,0,0,0,
239690,id-379,3,,195,4,12,1,-1,3,35,0,80,0,1,0,1,0,193
239691,id-471,4,id-133,67,2,8,,1,45,35,0,35,0,2,0,0,0,8
239693,id-374,3,,192,2,5,6,-1,3,35,0,40,0,1,0,0,0,82
239695,id-376,3,id-375,192,2,11,6,-1,3,35,0,40,0,1,1,0,0,84
239697,id-370,3,,190,6,3,7,6,225,70,0,20,0,3,0,0,0,
239700,id-373,3,id-372,191,2,8,6,4,45,35,0,40,0,1,1,0,0,
239701,id-578,5,id-577,294,5,1,,4,100,50,0,20,0,4,0,0,0,
239702,id-579,5,id-578,294,5,4,,4,50,50,0,20,0,4,0,0,0,
239703,id-576,5,id-575,293,7,12,,6,50,50,0,20,0,4,0,0,0,65
239705,id-574,5,,293,7,12,,6,200,50,0,20,0,4,0,0,0,63
239706,id-575,5,id-574,293,7,12,,6,100,50,0,20,0,4,0,0,0,64
239707,id-572,5,,292,4,8,,6,255,50,0,15,0,3,0,0,0,96
239708,id-573,5,id-572,292,4,8,,6,60,50,0,15,0,3,0,0,0,97
239712,id-397,4,id-396,206,3,9,,4,120,70,0,15,1,4,0,0,0,27
239714,id-395,4,id-394,205,2,6,,1,45,70,0,20,0,4,0,0,0,135
239717,id-259,3,id-258,132,2,6,9,1,45,50,0,20,0,4,0,0,0,
239721,id-255,3,,131,8,7,3,1,45,50,0,20,1,4,0,0,0,
239722,id-254,3,id-253,130,5,6,2,1,45,50,0,20,0,4,1,0,0,132
239724,id-252,3,,130,5,6,2,1,45,50,0,20,0,4,0,0,0,130
239729,id-652,6,id-651,337,5,6,,1,45,70,0,20,0,4,0,0,0,
239730,id-651,6,id-650,337,5,6,,1,45,70,0,20,0,4,0,0,0,
239732,id-657,6,id-656,339,2,12,,1,45,70,0,20,0,4,0,0,0,
239734,id-655,6,id-654,338,8,6,,1,45,70,0,20,0,4,0,0,0,
