id1,id2
1818,7075
1828,2110
1838,7934
1858,9637
1866,2530
2004,3710
2026,4601
2139,3296
2139,4271
2188,8063
2252,4733
2317,4988
2366,2367
2440,5443
2571,9019
2577,2581
2619,4520
2619,6174
2771,5458
2781,9669
2807,7064
2813,3155
2823,4684
2890,2891
2957,3106
3134,6210
3134,11531
3192,7923
3222,4451
3296,4271
3395,4563
3395,5122
3475,8592
3517,10061
3539,4190
3678,4266
3678,6690
3793,4895
3793,9209
3931,5754
3976,6776
3990,9601
4108,7977
4124,6737
4124,7722
4145,4886
4179,4732
4179,4911
4184,6950
4266,6690
4291,4905
4292,8795
4297,4306
4297,8636
4306,8636
4348,7170
4358,6398
4384,5657
4441,7515
4441,7769
4441,8151
4481,6716
4490,7121
4508,9662
4520,6174
4563,5122
4586,7633
4588,4774
4613,6116
4676,8097
4732,4911
4876,6762
4895,9209
4959,10085
4975,5889
5025,9863
5238,8297
5289,11455
5360,8430
5392,9486
5394,5418
5426,6761
5426,7869
5426,10361
5477,8368
5477,9076
5549,10133
5577,8990
5664,8717
5731,8779
5776,9008
5780,5782
5830,8888
5835,9278
5867,11166
5912,8949
5921,8423
6102,9115
6162,10449
6210,11531
6272,7460
6316,7311
6354,8424
6358,9694
6382,7920
6382,8494
6413,7975
6506,6952
6547,6741
6562,8870
6568,9557
6620,7622
6620,8349
6663,6665
6719,8453
6737,7722
6740,9193
6756,8537
6761,7869
6761,10361
6788,7563
6798,9068
6919,8060
6922,9161
6925,6926
6944,7731
6944,9868
6948,7365
6992,7802
7094,9189
7123,9038
7134,9695
7161,8131
7192,7778
7201,8536
7211,7614
7223,9793
7341,10107
7344,8291
7350,8473
7515,7769
7515,8151
7525,8995
7540,7542
7540,8823
7542,8823
7581,10320
7599,10293
7604,7980
7604,9790
7622,8349
7664,10119
7671,8759
7731,9868
7769,8151
7859,9798
7869,10361
7898,8422
7918,9172
7920,8494
7980,9790
8029,10230
8029,10383
8043,8120
8043,8234
8114,8659
8120,8234
8140,10102
8260,8445
8265,9149
8274,8630
8306,8663
8368,9076
8370,9876
8609,9130
8640,10314
8664,10000
8718,8908
8890,9063
8919,9083
9333,9450
9348,9485
9421,9489
9588,9811
9614,9678
9640,10652
9713,9738
9807,10312
10230,10383
10253,10368
10578,10628
10938,11125
11006,11008
