tid,species,local_language,name,genus
233297,id-745,,,狼寶可夢
234101,id-825,,Dotvler,Pokémon Radome
238877,rec-728-dup-0,3,누리공,강치포켓몬
238876,rec-728-dup-0,5,Otaquin,Pokémon Otarie
234368,id-852,5,Poulaf,Pokémon Caorice
232066,id-622,,골비람,골렘포켓r몬
238145,rec-800-dup-0,4,奈克洛茲a瑪,稜鏡寶可
233715,id-787,1,カプ・ブルル,とちwがみポwケモン
238206,rec-865-dup-0,4,,黃嘴鴨寶可h夢
238184,rec-10-dup-0,,Catepbie,
234753,id-890,,ムゲンナ,キョダイポケモン
237329,rec-534-dup-0,3,노보,골포켓몬
236338,rec-846-dup-0,,Arrol<usa,Rush Pokémon
238878,rec-728-dup-0,,アシマリ,あしかポsケモン
233144,id-729,12,花漾海,偶像宝可b梦n
227169,id-165,,芭瓢蟲,五星寶m可夢
228115,id-251,,,時空穿越寶可夢
238007,rec-438-dup-0,12,盆才,盆栽可梦s
230338,id-453,5,,Pokémom Toxique
233205,id-736,,アゴムシ,ようちゅうポケモン
230622,id-479,,로토무,플라스마포몬
237597,rec-226-dup-0,8,Matine,Pokémon Aqu8lone
230056,id-427,9,Bunewry,Rabbit Poémon
238443,rec-866-dup-1,8,Mr. Rlme,Pokém0n Comico
234488,id-864,,Corayômr,Pokémon Corail
229966,id-419,,,Pokémon Nutria Mar.
228395,id-276,9,Taillzcow,Tiny Swalow Pokémon
226120,id-69,12,喇叭,花宝可f梦
231048,id-520,5,Colombeau,Pokémon Sauvapigeon
239325,rec-190-dup-0,4,長怪,長尾寶可z夢
228840,id-317,3,꿀꺽몬,독봉지포켓몬
228845,id-317,8,Swalot,Pokémon Velenosacco
228846,id-317,9,Swalot,Poison Bag Pokémon
228848,id-317,12,吞食兽,毒袋宝可梦
229460,id-373,7,,Pokémon Drgón
234028,id-818,5,Lélzargus,Pokémon Agnt Secret
225949,id-54,5,Psykol<wak,Pokémon Canarcl
234668,id-882,5,Hydragini,Pokémon Fossiie
230582,id-475,7,Ga|lade,Pokém0n Cuchilla
232396,id-655,3,마폭,여우포켓x몬
228767,id-310,7,Manectruc,Pokémom Decarga
234137,id-829,4,幼,花飾可夢
232024,id-617,12,敏捷虫,脱壳宝可梦
232020,id-617,7,Accelgor,Pokémon Sincaparazón
230871,id-502,8,Dewott,Pokémon Apprendista
230872,id-502,9,Dewott,Discipline Pokémon
230877,id-503,4,大劍鬼,威嚴寶可夢
230876,id-503,3,대검귀,관록포켓몬
230878,id-503,5,Clamiral,Pokémon Dignitaire
232132,id-628,,Bravsry,Valiant Pokémon
233962,id-811,,Thwackey,
231183,id-533,,,きんこつポケモン
237124,rec-395-dup-1,5,,Pokémon Ernpereur
236912,rec-443-dup-0,8,Gbl4,Pokémon Squal0terra
233371,id-752,8,Araquanid,Pokémon Bolladacqua
230189,id-439,,マネネ,マイムポケモcン
229227,id-352,5,Keclwon,Pokémpn Multicolor
230654,id-482,,Agn0m,
227956,id-236,11,バルキhー,けんかポケモンl
225618,id-24,4,阿柏,眼鏡蛇寶夢
236080,rec-364-dup-1,,,滾球寶可夢
232561,id-671,8,Florges,Pokémon Giardino
232562,id-671,9,Florges,Garden Pokémon
238688,rec-204-dup-0,4,榛果球,蓑衣蟲寶可夢
238684,rec-204-dup-0,3,피콘,도롱이벌레포켓몬
235024,rec-825-dup-0,7,Dottler,Pokémon Radomo
230057,id-427,11,ミミロル,うさぎポケモン
230050,id-427,3,이어롤,토끼포켓몬
237962,rec-786-dup-1,,Tokopiyo,Pokémon Tutélaire
238535,rec-448-dup-0,1,ルカリオ,はどうポケモン
239487,rec-345-dup-0,4,觸手百合,海百合寶可夢
239484,rec-345-dup-0,6,Liliep,Seeanemonen-Pokémon
239481,rec-345-dup-0,7,Lileep,Pokémon Lirio de Mar
239480,rec-345-dup-0,12,触手百合,海百合宝可梦
228104,id-250,4,鳳王,虹色寶可夢
228105,id-250,5,Ho-Oh,Pokémon Arcenciel
228101,id-250,1,ホウオウ,にじいろポケモン
239489,rec-345-dup-0,3,릴링,바다나리포켓몬
236655,rec-127-dup-1,,Kaillcos,
226702,id-122,11,バリヤーyド,バリアーポモン
236046,rec-318-dup-0,4,利牙魚,凶猛寶可夢
233816,id-797,,철화구야,쏴올리기켓몬
230578,id-475,3,,검포켓n몬
239557,rec-813-dup-1,6,Hopli,Hasen-Polémon
239362,rec-328-dup-1,,톱,개미지옥포켓몬
227568,id-201,7,,Pokémon Símvolo
231932,id-608,9,Lanpet,Lamp Ppkémon
237333,rec-534-dup-0,,修建老,筋骨宝可梦
236887,rec-641-dup-1,8,Tornadu5,Pokémon Turh'lnio
236142,rec-450-dup-0,,Hippodocus,P0kémon Pids Lourd
232170,id-632,7,Durajmt,Pokémon Hormgacero
229790,id-403,7,Shjnx,Pojémon Fla5h
226569,id-110,9,Weezibg,Poison Gaz Pokémon
