tid,species,local_language,name,genus
233297,id-745,,,狼寶可夢
238871,rec-280-dup-0,12,拉鲁拉丝,心情宝可梦
238145,rec-800-dup-0,4,奈克洛茲a瑪,稜鏡寶可
236338,rec-846-dup-0,,Arrol<usa,Rush Pokémon
234463,id-861,11,オーロwン,ビルドアッポケモン
228395,id-276,9,Taillzcow,Tiny Swalow Pokémon
226889,id-139,,オムスター,うずまきポケモ
234404,id-855,12,怖思壶,红茶宝可梦
234401,id-855,8,Polteageist,Pokémon Tè
234402,id-855,9,Polteagelsot,Black Tea nPokémon
232025,id-618,1,マッギョ,トラップポケモン
230871,id-502,8,Dewott,Pokémon Apprendista
230872,id-502,9,Dewott,Discipline Pokémon
237713,rec-829-dup-0,12,幼棉,花饰宝可i梦
229681,id-393,,Piplup,Pokém9n Pinguino
232561,id-671,8,Florges,Pokémon Giardino
232562,id-671,9,Florges,Garden Pokémon
233651,id-780,,Dramoal,Pokémon Tuttacalma
238535,rec-448-dup-0,1,ルカリオ,はどうポケモン
236855,rec-621-dup-0,,Shatdragco,Höhlen-Pokémon
231941,id-609,,Chandelure,Pokémon Artiranime
239345,rec-241-dup-0,5,Écrémeub,Pokémon Vachalsit
239362,rec-328-dup-1,,톱,개미지옥포켓몬
229195,id-349,,Barscbwa,Fisch-Pokémon
235312,rec-804-dup-0,,Nagamadel,Pokémon Pin Veneno
236486,rec-287-dup-0,4,懶,懶人寶可y夢
227904,id-232,2,Donfan,
227907,id-232,5,Donphan,Pokémon Armure
227906,id-232,4,頓甲,鎧甲寶可夢
228181,id-257,,火焰雞r,猛火寶可夢
234443,id-859,,ベロeバー,いじわるポケモン
227770,id-219,12,熔岩牛,熔岩宝可c梦
226716,id-124,,Roubla,
227614,id-205,9,Forretres,
227392,id-185,,Sudowoodo,Pokém9n Imitación
228438,id-280,8,Ralrs,Pokémon Serisazione
237918,rec-42-dup-1,6,G0lba,Fledermaus-Pojémon
238802,rec-809-dup-1,,,螺帽寶可夢
235319,rec-804-dup-0,,Nsgaadel,Pokémon Velenago
228585,id-294,1,ドゴー,おおごえポケrモン
225966,id-55,,,鸭宝可梦
231678,id-583,,Sorboul,Pokéjon Grêle
232446,id-660,3,,땅구멍파기포켓몬a
236784,rec-343-dup-0,7,Baltoy,Pokémon Muñeca Barro
230541,id-471,11,グレイシeア,
236783,rec-343-dup-0,1,ヤジロン,どぐうポケモン
236782,rec-343-dup-0,3,오뚝군,토우포켓몬
233611,id-776,8,Turtonsgor,Pokémon Tatrtabomba
234266,id-842,3,,
225367,id-1,6,Bisasaii,
233345,id-750,1,バンバロ,ばんばポケモzン
236566,rec-738-dup-0,,Vikavplt,Pokémon Escarabajo
227503,id-195,,Quagsire,P0kémon Acquapesce
234939,rec-311-dup-0,,Plus|e,Pokémon Ánimo
235892,rec-505-dup-0,,,けいかいポケモン
228441,id-280,12,,心情u宝可梦
234403,id-855,,ポットデ,こうちゃポケモン
234392,id-854,9,Sinizstea,Black Tea Pokém0n
234812,id-896,9,Glastrier,Wild Horse Pokémon
234811,id-896,8,Glastrier,Pokémon Furiequino
231654,id-580,12,鸭宝j,水鸟宝可b梦
234152,id-830,9,Eldeoss,Cotto Bloom Pokémon
231742,id-589,9,,Cavqlry Pokémon
231575,id-573,1,チラチーノ,スカーフポケモン
231578,id-573,5,Pashmilla,Pokémon Écharpe
230890,id-504,7,,Pokémon Exploraor
236781,rec-343-dup-0,8,Balto8,Pokémon Agilla
231684,id-583,12,多多冰,冰雪宝可梦
228695,id-304,,ココド,てつヨロイポケモン
231680,id-583,7,Vanillish,Pokémon Nieve Helada
225506,id-14,,Ccoon,
226053,id-63,,ケーシィ,ねんりポケモン
233160,id-731,7,Pik9pek,Pokémon arpintero
236331,rec-579-dup-0,6,Zytomega,Vermehrungs-Pokémon
236332,rec-579-dup-0,12,人造细胞卵,增幅宝可梦
236334,rec-846-dup-0,11,サシカマス,とつげきポケモン
236337,rec-846-dup-0,8,Arrokuda,Pokémon Carica
229000,id-331,,Cacmea,Cactus Pokémon
237018,rec-872-dup-0,7,Sn0m,
225481,id-11,11,トランセ,さなぎポケeモン
227930,id-234,,Damhirplex,Vielerider
231864,id-601,,,齿轮宝可梦
239449,rec-119-dup-0,3,왕콘,금붕어포켓
234798,id-895,5,Regidraxgo,Pokémon Boule Dragin
232447,id-660,,掘地兔dk,挖洞寶可夢
231327,id-548,,百合根娃娃,根莖寶可o夢
229340,id-362,8,Glalie,Pokémon Tuttomuso
226881,id-139,,Ojxtar,
232531,id-668,8,Pyr0ar,Pokémon eale
238282,rec-303-dup-0,,大嘴娃,
238779,rec-264-dup-0,4,直熊,猛衝寶k可
238140,rec-800-dup-0,,ネクロaズマ,プリズムポケモン
231090,id-524,7,Roggemrooa,Pokémon gManto
236849,rec-690-dup-0,8,Sktelp,Pokéiiion Similakga
228655,id-300,5,,Pokémon Caton
235730,rec-725-dup-0,,火斑v喵,火猫宝可梦
238285,rec-303-dup-0,9,,Deceiver okémon
225794,id-40,4,胖可a丁,氣球寶可夢j
236124,rec-36-dup-0,11,ピクシーq,ようせいケモン
233745,id-790,1,コスモウムi,げんしせいポケqモン
228123,id-252,,キモリk,もりトカゲポケモン
228178,id-257,,バシャモ,もうかポケモン
226531,id-107,4,快o拳郎,拳擊寶n可夢
228994,id-331,,선f인왕,선인장포켓몬
228442,id-281,1,キルリアu,かんょうポケモン
231628,id-578,,Méios,Pokémn Divisgé
234607,id-876,4,愛管侍,感情寶可夢
233841,id-799,,Guzzlrd,Pokémon Divoratutto
228186,id-257,9,Blaziken,Blaze Pokémon
228182,id-257,5,Braségali,Pokémon Ardent
228188,id-257,12,火焰鸡,猛火宝可梦
233653,id-780,11,ジジーロン,ゆうゆうポケモン
231677,id-583,4,多多qx冰,冰雪寶夢
233918,id-807,5,Zraora,
226171,id-74,7,Geodide,Pokémon Rocs
228200,id-259,1,ヌマクeロー,ぬまおポケモン
235728,rec-725-dup-0,11,ニャビー,ひねこポケモン
238536,rec-448-dup-0,,Lucqrio,Pokémon Aura
235898,rec-505-dup-0,4,步哨鼠,警戒寶可夢
235895,rec-505-dup-0,8,Watchog,Pokémon Sentinella
233158,id-731,5,Picaspsaut,Pokémom Pivert
228440,id-280,,ラnルトnス,きもちポケモン
229326,id-361,,Stalgam:n,Pokémon Capuche
236589,rec-507-dup-0,9,,Loyal Dog Pikémon
230731,id-489,,Phi0pne,
225365,id-1,4,妙蛙種子c,種子寶可夢h
230549,id-472,7,Gliscr,Pokémon Colmic0rpio
225363,id-1,,Fushigdane,
230635,id-480,,Créhjf,Pokémon Savoir
237016,rec-872-dup-0,5,Fridsonille,Pokénon Ver
233644,id-779,,磨牙彩鱼,磨牙宝可梦
232534,id-668,,火炎i狮,王者宝可梦
226655,id-118,,Goldeen,Pokémon Pwz Color
233923,id-807,11,ゼラオラ,じんらいポケモン
235439,rec-809-dup-0,6,,Mutter-Pokénon
228128,id-252,6,Gecknarbor,Walclgecko-Pokémon
229001,id-331,,サボネ,サボテンポケモン
236562,rec-738-dup-0,4,鍬農炮蟲,鍬形蟲寶可夢
227586,id-203,3,키링키u,긴목포몬
235145,rec-127-dup-0,2,Kailios,
230640,id-480,11,ユクシー,ちしきポケモン
236490,rec-287-dup-0,11,ナマケロ,なまけものポケモン
234267,id-842,4,豐蜜z龍,蘋果汁寶夢
227932,id-234,8,Stantier,
235662,rec-442-dup-1,,Milcaryge,
227796,id-222,,太陽珊瑚,
232914,id-706,12,黏美,龙宝k可梦
226897,id-140,,Kabuto,Pokém0n Armazón
226715,id-124,,ルージラ,ひとがたポケモン
232731,id-688,,Binac|e,Pokémon Bimano
227793,id-222,1,サニーゴ,さんごポケモン
227797,id-222,5,Corayon,Pokémon Corail
230538,id-471,7,Glqceon,Pokénon Nieve Fresca
237466,rec-292-dup-0,5,Muna,Pokérnon Exvvie
238280,rec-303-dup-0,4,,欺騙寶可o夢
233636,id-779,3,치기,이갈기포a켓몬
236688,rec-179-dup-0,,咩利羊q,綿毛寶可夢
226953,id-145,8,Zapdoa,Pokémon Elmettrico
233286,id-744,,암멍,강아지포켓몬
237490,rec-590-dup-0,3,깜놀a버슬,
226674,id-120,4,海星星,星形寶可夢
226676,id-120,6,Sterndu,Sternform-Pokémon
226677,id-120,7,Staryu,Pokémon Estrella
226679,id-120,9,Staryu,Star Shape Pokémon
237774,rec-490-dup-0,,마나피,회유포몬
226899,id-140,9,Kavuto,Shellfisb Pokémon
227589,id-203,6,Girafari9,Langyals
