tid,species,generation,evolves_from_species,evolution_chain,color,shape,habitat,gender_rate,capture_rate,base_happiness,is_baby,hatch_counter,has_gender_differences,growth_rate,forms_switchable,is_legendary,is_mythical,conquest_order
239591,id-74,1,,31,3,4,4,4,255,70,0,15,0,4,0,0,0,
239592,id-75,1,id-74,31,3,12,4,4,120,70,0,15,0,4,0,0,0,
239593,id-76,1,id-75,31,3,12,4,4,45,70,0,15,0,4,0,0,0,
239595,id-78,1,id-77,32,10,8,3,4,60,50,0,20,0,2,0,0,0,
239598,id-817,8,id-816,432,2,,,1,45,50,0,20,0,4,0,0,0,
239604,id-115,1,,53,3,6,3,8,45,50,0,20,0,2,1,0,0,
239605,id-4,1,,2,8,6,4,1,45,50,0,20,0,4,0,0,0,109
239606,id-5,1,id-4,2,8,6,4,1,45,50,0,20,0,4,0,0,0,110
239609,id-1,1,,1,5,8,3,1,45,50,0,20,0,4,0,0,0,
239617,id-118,1,,55,8,3,9,4,225,50,0,20,1,2,0,0,0,
239619,id-207,2,,104,7,9,4,4,60,70,0,20,1,4,0,0,0,
239635,id-589,5,id-588,299,4,4,,4,75,50,0,15,0,2,0,0,0,
239644,id-879,8,id-878,460,5,,,4,90,50,0,25,0,2,0,0,0,
239651,id-876,8,,458,7,,,0,30,140,0,40,0,3,0,0,0,
239654,id-626,5,,318,3,8,,4,45,50,0,20,0,2,0,0,0,
239655,id-509,5,,261,7,8,,4,255,50,0,20,0,2,0,0,0,
239659,id-502,5,id-501,258,2,6,,1,45,70,0,20,0,4,0,0,0,107
239665,id-504,5,,259,3,8,,4,255,70,0,15,0,2,0,0,0,
239672,id-623,5,id-622,316,5,12,,-1,90,50,0,25,0,2,0,0,0,
239674,id-489,4,,250,2,4,,-1,30,70,0,40,0,1,0,0,1,
239678,id-480,4,,241,10,6,,-1,3,140,0,80,0,1,0,1,0,
239690,id-379,3,,195,4,12,1,-1,3,35,0,80,0,1,0,1,0,193
239691,id-471,4,id-133,67,2,8,,1,45,35,0,35,0,2,0,0,0,8
239701,id-578,5,id-577,294,5,1,,4,100,50,0,20,0,4,0,0,0,
239708,id-573,5,id-572,292,4,8,,6,60,50,0,15,0,3,0,0,0,97
239716,id-393,4,,205,2,12,,1,45,70,0,20,0,4,0,0,0,133
239717,id-259,3,id-258,132,2,6,9,1,45,50,0,20,0,4,0,0,0,
239719,id-257,3,id-256,131,8,6,3,1,45,50,0,20,1,4,1,0,0,
239724,id-252,3,,130,5,6,2,1,45,50,0,20,0,4,0,0,0,130
239727,id-618,5,,313,3,3,,4,75,70,0,20,0,2,0,0,0,
239735,id-205,2,id-204,102,7,1,2,4,75,70,0,20,0,2,0,0,0,57
239739,id-754,7,id-753,388,6,12,,4,75,50,0,20,0,2,0,0,0,
239740,id-895,8,,473,5,,,-1,3,35,0,120,0,1,0,1,0,
