tid,titleId,ordering,title,region,isOriginalTitle
6903,tt12538541,4,Vera,PL,0
6905,tt0285073,1,Eunice,US,0
6907,tt12535593,3,La princesse de Clèves,FR,0
6909,tt3089896,1,Ali AlZibaq,EG,0
6910,tt12545337,9,Recuerdos de la guerra,AR,1
6914,tt1334247,2,Johnny Cash ja Folsom Prison,FI,0
6915,tt12539505,6,Se 52 milia o tromos,GR,0
6920,tt0271887,1,Zivi mrtvaci,YUCS,0
6922,tt2907394,3,Sameer Abu Alneel,SE,0
6924,tt12538519,8,Frankenstein vs Baragon,XWW,0
6926,tt12532330,14,Deliciosa Mentira,BR,0
6927,tt12533289,7,Tempo de Espera,BR,0
6929,tt0220626,1,Hölmölän kylän veijarit,FI,0
6931,tt12541706,10,El médico alemán,MX,0
6933,tt0247196,18,Πριν πέσει η νύχτα,GR,0
6934,tt5078214,17,В легло с Виктория,BG,0
6938,tt0247196,6,Antes que anochezca,PE,0
6940,tt12538616,6,Kwelling,BE,1
6941,tt0043677,7,Inside the Walls of Folsom Prison,US,0
6942,tt0019035,10,Paixão Sem Freio,BR,0
6947,tt12543922,1,Kiusaus,FI,0
6948,tt12538381,2,Killing Jesus,XEU,1
6950,tt0158117,14,Scrisoarea,RO,0
6951,tt5078214,5,Na Cama Com Victoria,PT,0
6953,tt0354068,2,Superprodukcja,PL,0
6958,tt12535879,2,Upptäcka kon,SE,0
6959,tt4134678,1,Tutti insieme allimprovviso,IT,0
6960,tt0457495,16,Alex Rider Stormbreaker,FR,0
6961,tt3399368,7,Убийствен финал,BG,0
6962,tt0085273,2,Brandende liefde,NL,0
6966,tt5742374,4,Você Nunca Esteve Realmente Aqui,BR,0
6977,tt12539291,11,Sumpfwasser,AT,0
6979,tt12541067,9,Oni dani,RS,0
6983,tt12538616,1,Domanda di grazia,IT,0
6985,tt12533616,6,The Story of Kerry Josie and Diana,AU,0
6986,tt12538247,2,Последний вздох,RU,0
6987,tt0043677,13,Inside the Walls of Folsom Prison,CA,0
6988,tt12537617,13,De fordømtes øy,NO,0
6993,tt12534909,2,Les bouchers verts,FR,0
6995,tt0457495,19,Алекс Райдър Операция Стормбрейкър,BG,0
6996,tt12534013,10,See Plum Run,CA,1
6999,tt3212614,1,Dominican,US,0
7000,tt12532330,1,Een lied in de wind,BE,0
7005,tt12532052,1,Sal Santen rebel,NL,0
7006,tt12544263,1,Inside Out,GB,0
7007,tt0090825,3,Melody of Passion,CH,0
7008,tt0047291,12,Du sollst nicht töten,AT,0
7009,tt12544495,3,MTVs Club Dead,XWW,0
7010,tt0105597,5,Timebomb,CA,0
7011,tt12539619,9,The Big Swell,US,1
7012,tt7773250,1,Khotat Alshaitan,EG,0
7013,tt0105597,22,Időzített bomba,HU,0
7017,tt12540494,1,Wicked Conclusions,US,0
7018,tt12536237,9,Dianomi kat oikon,GR,1
7019,tt12537677,13,El quinto infierno II,AR,0
7020,tt12542250,5,Psykos i Stockholm,SE,1
7022,tt12534503,6,Mahkumlar,AZ,0
7024,tt12538381,9,Matar a Jesús,IT,0
7030,tt12542145,6,Varg Veum  El mensaje en la pared,ES,1
7035,tt0045540,2,Aventuras no Oeste,BR,0
7036,tt0107964,3,Rio Diablo  Djävulens flod,SE,0
7039,tt0103893,6,Buffy  Vampyrdödaren,SE,0
7040,tt12534909,9,Oi prasinoi hasapides,GR,0
7041,tt0063241,11,Die Wölfin,XWG,0
7043,tt5078214,6,Victoria  Männer und andere Missgeschicke,AT,0
7045,tt12532331,10,Der er noget i luften,DK,1
7047,tt12544455,3,Living Legacy,DE,0
7048,tt12534909,8,De grønne slagtere,IN,0
7049,tt0457495,17,Alex Rider Operation Stormbreaker,CA,0
7050,tt12538878,1,The Forest Legends Reflection of the New Awakening,FI,0
7052,tt6224632,2,Isolation,XWW,0
7053,tt0800080,24,Неймовірний Халк,UA,0
7056,tt12531863,6,The Wiccan,US,0
7058,tt12538283,1,Tromos stous lofous,GR,0
7059,tt12538864,5,Impulsion,CA,1
7060,tt12544581,1,Californication Marcys Cougar Party,US,0
7061,tt0437803,7,Alien Siege  Tod aus dem All,DE,0
7062,tt0351716,4,Sheng Baoluo yi yuan zhi mi,CN,0
7067,tt12534575,7,A háromszáz spártai,HU,0
7073,tt0077946,3,Montreal Main,GB,0
7074,tt2277728,3,Dream Defenders,SG,0
7076,tt12537070,13,バッフィ ザ・バンパイア・キラー,JP,0
7077,tt12541358,17,Tu nas jamais été vraiment là,CA,0
7078,tt1754567,1,Ta mig,SE,0
7079,tt0395804,2,Verborgen gebreken,NL,0
7081,tt12545834,1,Chrysalis,US,0
7083,tt12541995,1,Sanya and the Sparrow,XWW,0
7084,tt12535856,5,Ladies Who Do,US,0
7085,tt12545807,5,21 and a WakeUp,US,1
7090,tt12538615,7,妄執の影,JP,0
7091,tt12544866,1,La chica que cayó del cielo,ES,0
7096,tt12538614,8,Kwelling,BE,0
7097,tt6355698,1,The Last Astronaut,US,0
7099,tt6401390,1,Beyond Black Mesa,GB,0
7101,tt0103893,24,Buffy Caçadora de Vampiros,PT,0
7102,tt0158117,11,クレーヴの奥方,JP,0
7103,tt0076210,22,Острів доктора Моро,UA,0
7104,tt12532254,9,GOLDFIEBER Der Ritt ins Todestal,DE,1
7106,tt0181449,1,Death A Love Story,US,0
7109,tt12544388,4,Тхэквондо,RU,0
7110,tt1992126,6,Unestate in montagna,IT,0
7111,tt12535784,12,Ana com A,PT,0
7113,tt3425302,1,Cannibals and Carpet Fitters,GB,0
7116,tt0247196,15,Mielőtt leszáll az éj,HU,0
7117,tt12533381,9,Death weekend,SE,1
7124,tt12541916,5,Samir Abu elNil,EG,0
7128,tt12544907,4,WXW Rage TV,US,1
7130,tt12544031,1,Fuck Sasha Grey,US,0
7131,tt0350750,1,Le czar en France  défilé des troupes,FR,0
7133,tt12541706,17,Den tyske læge,DK,0
7135,tt12532885,12,Inside the Walls of Folsom Prison,GB,0
7136,tt12538541,8,Vera,US,1
7141,tt7089878,6,Liz und der Blaue Vogel,DE,0
7142,tt1078899,6,Impuls,CZ,0
7146,tt5421602,13,Anna zo Zeleného domu,SK,0
7147,tt12543668,5,Ingrop viii,RO,0
7148,tt12537070,6,Buffy la caza vampiros,AR,0
