idDBLP,idScholar
conf/sigmod/AcharyaFZ97,9OEjtHuRUzsJ
conf/sigmod/AcharyaFZ97,NDzryNtTyL8J
conf/sigmod/AcharyaFZ97,QCAu6wPhnAAJ
conf/sigmod/AcharyaFZ97,qdCTR7WpuFUJ
conf/sigmod/AcharyaGPR99a,VlVV2mEnoQ4J
conf/sigmod/AdaliCPS96,npAaKsmFlpcJ
conf/sigmod/AdaliCPS96,Ra8-qY_qjZoJ
conf/sigmod/Bayardo98,O05yYxasf6UJ
conf/sigmod/BhargavaGI95,TXvfEP4WTD0J
conf/sigmod/BlakeleyP98,yotsUgKBK44J
conf/sigmod/BohannonMR01,ChD3-mp23f8J
conf/sigmod/BorkarDS01,8zFEVer1rBUJ
conf/sigmod/BuchmannDZH95,MoNBLfTlYg0J
conf/sigmod/BumbulisB02,Ev27auQiecUJ
conf/sigmod/CareyFZ94,_Dtj6cJQFAQJ
conf/sigmod/CareyK97,2OPEy9_6BlEJ
conf/sigmod/ChenDLT00,url:http://portal.acm.org/citation.cfm%3Fid%3D342009.336560
conf/sigmod/CuiOTS03,qx5oR09jmMwJ
conf/sigmod/DavisonG95,Ed8EH4p2vBMJ
conf/sigmod/Galhardas00,GxDfgCi-rq4J
conf/sigmod/GarofalakisI96,MfPbk62EdyQJ
conf/sigmod/GibbsBT94,6oKFObEbS5oJ
conf/sigmod/GibbsBT94,vfTH6FzOpDAJ
conf/sigmod/GravanoGT94,81oh7EDAYeoJ
conf/sigmod/HungYK96,P6VVKZUo4pgJ
conf/sigmod/Kennamer98,RQ9qLR4St8sJ
conf/sigmod/KeoghCMP01,eHY42LnL_lsJ
conf/sigmod/KotidisR99,5sb4hr4Ton0J
conf/sigmod/KotidisR99,ZknlFLRnqLYJ
conf/sigmod/MamoulisP99,fXHqHRgpG8sJ
conf/sigmod/MatiasVW98,6WjESNMzLvgJ
conf/sigmod/Mohan01,IGS3TtqfKUgJ
conf/sigmod/MotakisZ97,yyG5D_yWyfoJ
conf/sigmod/PalmerF00,eiA9HVOF2IsJ
conf/sigmod/RajagopalanML98,HVP6eYl30IgJ
conf/sigmod/RajagopalanML98,M2bWqRDDfkUJ
conf/sigmod/RajagopalanML98,vbi6XDjg0X8J
conf/sigmod/RajagopalanML98,wO6VeeLIXAsJ
conf/sigmod/SaltenisJLL00,tuMjUVnPdXAJ
conf/sigmod/VanceM96,5eHH3hxffFUJ
conf/sigmod/WangSSZZW00,ryDHZM31rmwJ
conf/sigmod/WoelkBJOTU95,v6QoWdFgBjwJ
conf/vldb/AgrawalKSX02,XK-KPRa2qjcJ
conf/vldb/BeneventanoBCCGMMV00,AgqQVeQ7A0AJ
conf/vldb/BunemanDHOW95,95LnCs7V35YJ
conf/vldb/ChakrabartiRS02,idfox84uNHUJ
conf/vldb/ChakrabartiSD98,oBDL7axDwG4J
conf/vldb/ChakrabartiSD98,wnke8ff8hYUJ
conf/vldb/Dasgupta96,A0c2Gd1lP5QJ
conf/vldb/DiwanRSS96,HjDa9on7LzoJ
conf/vldb/Duranti01,gQW6iYG5Vh0J
conf/vldb/EicklerGK95,63QhLG57QssJ
conf/vldb/EvangelidisLS95,EbGZKQPyH_4J
conf/vldb/EvangelidisLS95,sXa76m0wBGYJ
conf/vldb/Garcia-MolinaLY98,5Rq_5hPceK8J
conf/vldb/Garcia-MolinaLY98,lWVWAhlsyYYJ
conf/vldb/GarofalakisIO98,i7AX4VpJJbYJ
conf/vldb/GarofalakisIO98,ReV4xpbiC6EJ
conf/vldb/GhoshPSH02,2dlOojuSNeIJ
conf/vldb/Graefe99,3m-KKBVF8KkJ
conf/vldb/Huyn01,SbL4xw4mCewJ
conf/vldb/Ioannidis03,jELnwotIy9kJ
conf/vldb/IpeirotisG02,JmGdMWsJuK0J
conf/vldb/JagadishKMPSS98,0TmcLmakam0J
conf/vldb/JohnsonM98,gm9Ist67nJQJ
conf/vldb/JohnsonM98,V4PVzPaBOBUJ
conf/vldb/JohnsonS94,FqxbaJQMigIJ
conf/vldb/KemperK94,qUfWV4VVxegJ
conf/vldb/Kornacker99,aOmma8tnFKIJ
conf/vldb/Levy96,G7CJNSIBp10J
conf/vldb/MarianS03,JVvFcEnXBmkJ
conf/vldb/MarianS03,McZkEqJzrpAJ
