tid,species,local_language,name,genus
233297,id-745,,,狼寶可夢
238871,rec-280-dup-0,12,拉鲁拉丝,心情宝可梦
238877,rec-728-dup-0,3,누리공,강치포켓몬
238876,rec-728-dup-0,5,Otaquin,Pokémon Otarie
231227,id-538,4,投摔,柔k道寶可夢
226432,id-98,4,大鉗,清水n蟹寶可夢
234368,id-852,5,Poulaf,Pokémon Caorice
232066,id-622,,골비람,골렘포켓r몬
238145,rec-800-dup-0,4,奈克洛茲a瑪,稜鏡寶可
237563,rec-867-dup-1,,死神,怨念寶可夢
229898,id-413,5,Chniselle,Pokémon Ver Cacbé
232259,id-641,6,Borsos,Wirbelsturm-P0kémon
233715,id-787,1,カプ・ブルル,とちwがみポwケモン
229316,id-360,6,Iss0,Strahlelcind-Pokémon
238184,rec-10-dup-0,,Catepbie,
235218,rec-279-dup-0,7,Peliq0per,Pokémon Av4 Agua
227246,id-172,,皮丘t,小鼠寶可夢
236707,rec-770-dup-0,,,すなのしろポケモン
237329,rec-534-dup-0,3,노보,골포켓몬
234894,rec-118-dup-0,,Tosaksito,
238878,rec-728-dup-0,,アシマリ,あしかポsケモン
234463,id-861,11,オーロwン,ビルドアッポケモン
228115,id-251,,,時空穿越寶可夢
233246,id-740,,q모단단게,털게포켓몬
233205,id-736,,アゴムシ,ようちゅうポケモン
230056,id-427,9,Bunewry,Rabbit Poémon
238443,rec-866-dup-1,8,Mr. Rlme,Pokém0n Comico
230007,id-423,4,海兔k獸,海兔寶可
234488,id-864,,Corayômr,Pokémon Corail
229966,id-419,,,Pokémon Nutria Mar.
228395,id-276,9,Taillzcow,Tiny Swalow Pokémon
226120,id-69,12,喇叭,花宝可f梦
229319,id-360,,Wynavyt,Bright Pokémon
226889,id-139,,オムスター,うずまきポケモ
230715,id-487,8,Giratina,Pokémon Ribelle
230716,id-487,9,Giratina,Renegade Pokémon
230710,id-487,3,기라티나,반골포켓몬
234404,id-855,12,怖思壶,红茶宝可梦
234401,id-855,8,Polteageist,Pokémon Tè
234408,id-856,5,Bibichut,Pokémon Calme
234409,id-856,6,Brimova,Geruhsam-Pokémon
233929,id-808,6,,Mutter-Pol<émon
233542,id-769,,Sandygaat,Sand Heap Pokémon
229442,id-371,,宝贝龙,坚硬e脑袋宝可梦
234549,id-870,,Le9iors,Formations-Pokémon
238730,rec-431-dup-0,,Glame0w,Catty Pokémon
231590,id-574,7,Gotyita,Pokémon Inqujsitivo
239325,rec-190-dup-0,4,長怪,長尾寶可z夢
231463,id-561,11,シンボー,とりもどきポvケモン
229460,id-373,7,,Pokémon Drgón
234402,id-855,9,Polteagelsot,Black Tea nPokémon
232389,id-654,6,Rutemrna,Fucbs
234028,id-818,5,Lélzargus,Pokémon Agnt Secret
233997,id-815,,閃焰王牌,前鋒寶可
234668,id-882,5,Hydragini,Pokémon Fossiie
230582,id-475,7,Ga|lade,Pokém0n Cuchilla
231587,id-574,,哥德寶,凝視寶可夢
232396,id-655,3,마폭,여우포켓x몬
228767,id-310,7,Manectruc,Pokémom Decarga
234137,id-829,4,幼,花飾可夢
232024,id-617,12,敏捷虫,脱壳宝可梦
232020,id-617,7,Accelgor,Pokémon Sincaparazón
230871,id-502,8,Dewott,Pokémon Apprendista
230872,id-502,9,Dewott,Discipline Pokémon
230877,id-503,4,大劍鬼,威嚴寶可夢
230876,id-503,3,대검귀,관록포켓몬
230878,id-503,5,Clamiral,Pokémon Dignitaire
228477,id-284,,비나방,안구포켓
233962,id-811,,Thwackey,
232346,id-650,,도치lp마론,밤송이포켓몬
226283,id-84,,Dodu0,Twin Bird Pokémon
231183,id-533,,,きんこつポケモン
237124,rec-395-dup-1,5,,Pokémon Ernpereur
236912,rec-443-dup-0,8,Gbl4,Pokémon Squal0terra
231874,id-602,12,麻麻小,电鱼宝梦
233379,id-753,6,Imantis,Grassichel-Pokémon
233376,id-753,3,짜랑랑,풀사마귀포켓몬
229227,id-352,5,Keclwon,Pokémpn Multicolor
234173,id-832,11,バイウルー,ひつじケモ
230654,id-482,,Agn0m,
227956,id-236,11,バルキhー,けんかポケモンl
236080,rec-364-dup-1,,,滾球寶可夢
232561,id-671,8,Florges,Pokémon Giardino
232562,id-671,9,Florges,Garden Pokémon
233651,id-780,,Dramoal,Pokémon Tuttacalma
230057,id-427,11,ミミロル,うさぎポケモン
230050,id-427,3,이어롤,토끼포켓몬
237962,rec-786-dup-1,,Tokopiyo,Pokémon Tutélaire
237884,rec-171-dup-0,1,ランターン,ライトポケモン
229859,id-409,11,ラムパルド,ずつきポケモン
229857,id-409,8,Rampardos,Pokémon Cranioso
228104,id-250,4,鳳王,虹色寶可夢
228105,id-250,5,Ho-Oh,Pokémon Arcenciel
228101,id-250,1,ホウオウ,にじいろポケモン
231778,id-593,5,Mohade,Pokémon Flottais0n
226308,id-87,1,ジュゴン,あしかポケモン
231002,id-515,9,Panprour,Spray Pokéon
231941,id-609,,Chandelure,Pokémon Artiranime
230087,id-430,,Hondh1<row,Pokémon Gran Jefe
226702,id-122,11,バリヤーyド,バリアーポモン
236046,rec-318-dup-0,4,利牙魚,凶猛寶可夢
233816,id-797,,철화구야,쏴올리기켓몬
230578,id-475,3,,검포켓n몬
239345,rec-241-dup-0,5,Écrémeub,Pokémon Vachalsit
239362,rec-328-dup-1,,톱,개미지옥포켓몬
231296,id-545,,펜드라,메가지네포켓몬u
227568,id-201,7,,Pokémon Símvolo
227399,id-186,3,,개구리켓몬
231932,id-608,9,Lanpet,Lamp Ppkémon
237333,rec-534-dup-0,,修建老,筋骨宝可梦
237311,rec-713-dup-0,6,Arktilas,Eisberg-Pokémon
237312,rec-713-dup-0,1,クレベース,ひょうざんポケモン
236887,rec-641-dup-1,8,Tornadu5,Pokémon Turh'lnio
235812,rec-463-dup-0,9,Lickilicky,Licking Pokémon
235813,rec-463-dup-0,3,내룸벨트,핥기포켓몬
235815,rec-463-dup-0,4,大舌舔,舔舔寶可夢
235816,rec-463-dup-0,12,大舌舔,舔舔宝可梦
236142,rec-450-dup-0,,Hippodocus,P0kémon Pids Lourd
232170,id-632,7,Durajmt,Pokémon Hormgacero
229790,id-403,7,Shjnx,Pojémon Fla5h
230839,id-499,6,Ferkockel,Feuerferkecl
238942,rec-641-dup-0,5,,Pokémon Tofnade
226569,id-110,9,Weezibg,Poison Gaz Pokémon
227578,id-202,,Woin9enav,Gedulds-Pokémon
228217,id-260,7,,Pokémon Psz Lodo
229474,id-374,,ダンバル,てっきゅうポケモ
237732,rec-165-dup-0,12,芭瓢虫,五星宝可梦
233494,id-764,12,花疗环j,摘花宝d可梦
229666,id-392,4,烈焰猴x,火焰寶可夢a
238851,rec-166-dup-1,,レディア,いつつぼしポケモン
236486,rec-287-dup-0,4,懶,懶人寶可y夢
227900,id-231,9,Phanpy,Long Nose Pokémon
227904,id-232,2,Donfan,
227907,id-232,5,Donphan,Pokémon Armure
227906,id-232,4,頓甲,鎧甲寶可夢
236051,rec-97-dup-0,,スリーパixー,さいみんポケモン
230332,id-452,11,ドラピオン,ばけさそりポケモン
226826,id-134,,Sbowees,
235126,rec-205-dup-0,1,フォレトス,みのむしポケモン
236800,rec-385-dup-1,4,基拉祈v,
226844,id-135,9,Jole0n,Lightnung Pokémon
228181,id-257,,火焰雞r,猛火寶可夢
226757,id-127,,カイス,くわがたポケモン
231455,id-561,,シンボラvー,とりもどきポケモン
234969,rec-544-dup-0,,車輪,繭蜈蚣寶可夢
231823,id-597,11,テシード,とげのみケモン
227985,id-239,6,E1ekid,Elektro-Pokéiiion
236906,rec-443-dup-0,,,육지상어포켓몬
239117,rec-591-dup-0,1,モロバル,きのこポケン
227245,id-172,,피츄,아기쥐포p켓몬
230258,id-446,,,
233492,id-764,9,Comfev,Posy Picier Pokémon
230805,id-496,,ジャkノビー,くさへびポケモン
227280,id-175,5,Togepi,Pokémon Balle Pic
227284,id-175,9,Togepi,Spike Ball Pokémon
227614,id-205,9,Forretres,
237281,rec-445-dup-0,5,Crcgacrok,Pokémon Supe4sonic
236959,rec-72-dup-1,8,Tzentacool,Pokémon Medvsa
237224,rec-42-dup-0,,Golbat,Pokémon Pipi5trello
234299,id-845,6,Ur9l,Schlin9-Pokémon
226470,id-101,9,Eietrode,Ball P0kémon
232395,id-655,1,マフォシー,キツネcポケモン
230782,id-493,9,,Alpha Poémon
227135,id-162,3,다꼬리,긴몸통포켓몬
227136,id-162,4,大尾立,長軀幹寶可夢
233764,id-791,12,索尔迦雷欧,日轮宝可梦
