idDBLP,idScholar
conf/sigmod/AbiteboulBCMM03,Rjb06zlxbLIJ
conf/sigmod/AcharyaGP00,smzeHDQ3zbMJ
conf/sigmod/AchyutuniON96,eRSkDzxP1JcJ
conf/sigmod/AdaliSS99,bhWLVCoDuNQJ
conf/sigmod/AdaliSS99,c2dH5RxNj6kJ
conf/sigmod/Aggarwal02,tK1_3wGUIHsJ
conf/sigmod/AggarwalWY99,wjKnsQWl5ZoJ
conf/sigmod/AggarwalY01,QkTd5WogN-AJ
conf/sigmod/AndersonBKW98,H6eMdbXATmkJ
conf/sigmod/AshleyFHLNP95,9uxj2XzGt9UJ
conf/sigmod/AshleyFHLNP95,FnnILIjz08EJ
conf/sigmod/BarbosaMKL02,ueKnwQCE3nIJ
conf/sigmod/BergstraesserBPS99,qcZ2tYThtK0J
conf/sigmod/BersonGMJ94,wsG_Q2jbgCAJ
conf/sigmod/BertinoCF01,JSzfxAgs4pgJ
conf/sigmod/BettiniWBJ95,c57d3rgd3IcJ
conf/sigmod/BhattacharyaMBNHS02,cg01BqanXhUJ
conf/sigmod/BhattacharyaMBNHS02,tsQbSCfQTooJ
conf/sigmod/BohrerBBCFHKKMNRRSUUW97,oulaZpEWkMQJ
conf/sigmod/BozkayaO97,37lliRw_cOQJ
conf/sigmod/BraumandlKK99,ywe7qzk4E5MJ
conf/sigmod/BressanGFJHKLMPQSS97,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D0294191CI
conf/sigmod/BressanGOT00,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D336587%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
conf/sigmod/BreunigKNS00,4ZBs-U7sOk0J
conf/sigmod/BreunigKNS00,KILdAgEb2OsJ
conf/sigmod/BrodskySCE99,jnBo-gBTmAcJ
conf/sigmod/Bussler01,UYIeOe280OwJ
conf/sigmod/Bussler02,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D564801%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222
conf/sigmod/Carey00,x6n6Ev8WnhEJ
conf/sigmod/CareyDNAGS97,mt8Q1YmVRkMJ
conf/sigmod/CareyDNAGS97,xc1E6MOfP80J
conf/sigmod/Cattell94,QgR0DgMbdgIJ
conf/sigmod/Cattell94,zSoTbEtLuqEJ
conf/sigmod/ChangBCLLS00,bqtRaOoJ87AJ
conf/sigmod/ChangBCLLS00,dM9iTzhspEUJ
conf/sigmod/ChangG99,8Yt1Mba9-wQJ
conf/sigmod/ChangG99,BYkCvtDCxzcJ
conf/sigmod/ChaudhuriGS03,OFGtGwUHhUQJ
conf/sigmod/ChaudhuriMN98,3fEogSGG3wQJ
conf/sigmod/ChaudhuriMN98,TqXFdQBTW6kJ
conf/sigmod/ChenGMV02,IqV3EploPP4J
conf/sigmod/ChenJDTW00,EKNLKC2nEGwJ
conf/sigmod/ChenJDTW00,OsfWKJek9L8J
conf/sigmod/ChenRW02,05ShsIGjnKkJ
conf/sigmod/ChenZCKR01,q49c-IEX7N8J
