1,2
rec-18-dup-0,rec-18-dup-1
id-458,rec-458-dup-0
rec-19-dup-1,rec-19-dup-0
id-181,rec-181-dup-0
rec-317-dup-0,rec-317-dup-1
id-45,rec-45-dup-0
id-568,rec-568-dup-0
id-803,rec-803-dup-0
id-450,rec-450-dup-0
id-279,rec-279-dup-0
id-614,rec-614-dup-1
rec-196-dup-0,rec-196-dup-1
id-16,rec-16-dup-0
rec-448-dup-0,rec-448-dup-1
rec-364-dup-1,rec-364-dup-0
id-539,rec-539-dup-0
rec-166-dup-0,rec-166-dup-1
id-847,rec-847-dup-0
rec-207-dup-0,rec-207-dup-1
id-826,rec-826-dup-1
rec-568-dup-1,rec-568-dup-0
id-775,rec-775-dup-0
id-829,rec-829-dup-0
rec-42-dup-1,rec-42-dup-0
rec-317-dup-1,rec-317-dup-0
id-82,rec-82-dup-0
rec-311-dup-1,rec-311-dup-0
rec-239-dup-0,rec-239-dup-1
rec-590-dup-1,rec-590-dup-0
id-252,rec-252-dup-0
rec-252-dup-0,rec-252-dup-1
id-101,rec-101-dup-0
id-166,rec-166-dup-0
id-740,rec-740-dup-0
id-829,rec-829-dup-1
rec-836-dup-0,rec-836-dup-1
rec-616-dup-0,rec-616-dup-1
rec-37-dup-0,rec-37-dup-1
id-33,rec-33-dup-0
rec-540-dup-1,rec-540-dup-0
id-547,rec-547-dup-0
rec-3-dup-1,rec-3-dup-0
id-813,rec-813-dup-0
rec-240-dup-1,rec-240-dup-0
rec-824-dup-1,rec-824-dup-0
rec-207-dup-1,rec-207-dup-0
rec-889-dup-0,rec-889-dup-1
id-540,rec-540-dup-0
rec-161-dup-1,rec-161-dup-0
id-872,rec-872-dup-0
rec-52-dup-1,rec-52-dup-0
id-252,rec-252-dup-1
id-801,rec-801-dup-0
id-768,rec-768-dup-0
rec-773-dup-0,rec-773-dup-1
id-557,rec-557-dup-0
rec-835-dup-1,rec-835-dup-0
rec-375-dup-0,rec-375-dup-1
id-96,rec-96-dup-1
id-300,rec-300-dup-0
rec-614-dup-1,rec-614-dup-0
id-214,rec-214-dup-0
id-382,rec-382-dup-1
id-142,rec-142-dup-0
id-52,rec-52-dup-0
rec-3-dup-0,rec-3-dup-1
rec-520-dup-0,rec-520-dup-1
