tid,species,local_language,name,genus
231227,id-538,4,投摔,柔k道寶可夢
225492,id-12,,バタフリdー,ちょうちょポケモン
234368,id-852,5,Poulaf,Pokémon Caorice
236338,rec-846-dup-0,,Arrol<usa,Rush Pokémon
229188,id-348,,アーマルドc,かっちゅうポケモン
228877,id-320,7,Waixlmer,Pokérnon Ballenabola
234408,id-856,5,Bibichut,Pokémon Calme
234409,id-856,6,Brimova,Geruhsam-Pokémon
239325,rec-190-dup-0,4,長怪,長尾寶可z夢
228840,id-317,3,꿀꺽몬,독봉지포켓몬
228845,id-317,8,Swalot,Pokémon Velenosacco
228846,id-317,9,Swalot,Poison Bag Pokémon
228848,id-317,12,吞食兽,毒袋宝可梦
231463,id-561,11,シンボー,とりもどきポvケモン
237002,rec-314-dup-0,,甜甜,螢火蟲寶可夢
233997,id-815,,閃焰王牌,前鋒寶可
232024,id-617,12,敏捷虫,脱壳宝可梦
232020,id-617,7,Accelgor,Pokémon Sincaparazón
232132,id-628,,Bravsry,Valiant Pokémon
234173,id-832,11,バイウルー,ひつじケモ
226500,id-104,6,Tragosso,Einsam-Pokémon
226501,id-104,7,Cubone,Pokémon Solitario
226505,id-104,12,卡拉卡拉,孤独宝可梦
237686,rec-489-dup-0,11,フィオネy,かいようポケモンc
228879,id-320,9,Wallmer,Ball Whal Pokémon
229187,id-348,9,Armwldo,Platd Pokémon
236142,rec-450-dup-0,,Hippodocus,P0kémon Pids Lourd
232170,id-632,7,Durajmt,Pokémon Hormgacero
230839,id-499,6,Ferkockel,Feuerferkecl
231813,id-596,,デンュラ,でんきグモポケモン
231455,id-561,,シンボラvー,とりもどきポケモン
233764,id-791,12,索尔迦雷欧,日轮宝可梦
233762,id-791,9,Solgaleo,Sunne Pokémon
233763,id-791,11,ソルガレオ,にちりんポケモン
230841,id-499,8,P:gnitr,Pokérnon Suinfuoco
239168,rec-372-dup-0,9,Shelhgaon,Endurancs Pokémon
225966,id-55,,,鸭宝可梦
231353,id-550,11,バスラ,らんぼうポcケモン
228967,id-328,,Trapnch,Ant Pit Pokémon
226572,id-111,,サイホーeン,とげとげポケモン
231811,id-596,8,Galvwntula,Pokémom Elettroragno
227508,id-196,,Ex'lfie,
237684,rec-489-dup-0,12,霏欧纳t,海洋可梦
231678,id-583,,Sorboul,Pokéjon Grêle
227461,id-191,11,ヒマナッツw,たねケモン
235272,rec-249-dup-0,11,ルギア,せんすいポケモン
235274,rec-249-dup-0,6,Lugia,Taucher-Pokémon
233759,id-791,,Solgal3o,Sonnenkreis-Pokémon
230120,id-433,7,Chinglinge,Pokémon Carnpama
228839,id-317,,Marynoom,
232165,id-632,,アイアント,てつアリポモン
228872,id-320,,,
228773,id-311,,Pradleu,
229267,id-356,1,サマヨrール,てまねきポケモoン
235892,rec-505-dup-0,,,けいかいポケモン
235113,rec-852-dup-0,,Povlpaf,Pokémon Caprice
227457,id-191,6,S0nkern,Samebn
239384,rec-387-dup-0,,모부기,
