tid,tconst,averageRating,numVotes
3,tt12543237,6.0,10
5,tt12533088,5.4,138
6,tt12538154,7.9,92
7,tt12535755,6.3,150
11,tt12534868,6.3,922
12,tt12541355,6.1,124
13,tt0040146,5.6,14
14,tt2578260,6.6,5
15,tt12534907,7.3,18812
16,tt12543213,4.9,5
18,tt12540399,6.0,6
19,tt12542391,8.0,16
20,tt0108622,6.7,355
21,tt12532849,8.3,5
22,tt12540390,6.6,60
23,tt12531237,7.7,7
28,tt12535746,7.6,-1
31,tt12541831,4.4,9
33,tt12533929,7.3,11
34,tt12532783,6.5,39
36,tt9035628,5.1,60
37,tt12531849,6.8,2
38,tt12533952,7.8,258
39,tt12539741,5.1,29
40,tt0039847,6.7,377
42,tt12534268,6.8,42
43,tt12533076,9.3,6
44,tt12535785,9.1,28006
46,tt12545610,7.1,17
47,tt12534667,7.6,7
49,tt8181336,6.4,19
51,tt12541653,6.5,24
52,tt12543032,5.6,6
54,tt12540418,7.2,842
55,tt12538716,5.9,39
58,tt12541427,8.3,12
63,tt12538434,8.6,21
64,tt12541634,5.3,15
65,tt12538062,7.4,52
67,tt12543825,4.8,24
68,tt12543926,5.1,247
73,tt12531999,5.9,13
76,tt12544195,4.6,30
78,tt12532254,7.4,61
80,tt0015156,5.2,5
81,tt2083932,5.9,15
83,tt12531395,5.8,28
84,tt12535617,6.9,23538
85,tt4708408,2.2,8
86,tt0499179,8.6,16
88,tt12542257,9.1,15
90,tt12535633,4.5,11
91,tt12545654,5.5,48
95,tt0035697,7.4,8
97,tt12531800,5.0,755
98,tt12543138,6.5,5
99,tt12539478,8.2,11
100,tt12531600,4.9,10
101,tt1337354,7.2,847
103,tt12533288,6.6,247
104,tt12542862,7.3,15
105,tt12531413,6.7,1811
106,tt12532204,2.6,24
107,tt0471839,5.2,31
108,tt12535644,4.9,8
109,tt12534926,6.4,126
110,tt12544497,7.2,8
111,tt3399368,5.0,290
112,tt12537316,6.6,7
113,tt12540297,6.1,10
119,tt12545974,6.4,143
121,tt12534531,4.7,68
122,tt12535718,7.7,25
125,tt12543702,7.4,165
126,tt12533194,7.3,7
129,tt12542733,7.5,66
130,tt12539070,6.0,8
131,tt12538966,5.0,285
134,tt12533392,4.6,7
135,tt0494712,2.3,805
136,tt12535808,6.2,28
137,tt12539959,5.8,304
138,tt12536340,7.0,184
139,tt7388830,7.7,16
141,tt12534020,1.5,11
142,tt12541380,4.4,1189
143,tt12540779,5.9,6
144,tt12539473,5.4,10
145,tt12545636,7.2,439
146,tt12533448,4.5,386
147,tt12543668,6.3,2400
148,tt12531194,7.5,17
150,tt1124107,7.3,21
152,tt12534147,6.4,7
153,tt0865634,8.4,52
154,tt12535270,8.0,12
158,tt12545148,9.0,7602
159,tt0828149,8.6,12
160,tt12531236,7.1,11
161,tt12536038,6.0,-4
162,tt1674052,6.6,5
163,tt12545536,5.1,22995
165,tt12533850,6.9,10
167,tt12540137,5.6,1057
169,tt12532474,7.0,7
170,tt12544580,7.2,-4
171,tt12541929,6.9,0
172,tt12531231,5.0,7
173,tt8667604,8.3,12
175,tt12540048,7.6,9
176,tt12536968,9.1,2113
177,tt12539622,6.0,-4
178,tt0378450,8.0,23
179,tt12536033,7.1,9
180,tt12539386,6.2,6
183,tt12534312,7.9,18
184,tt12541915,4.4,299
186,tt12539885,7.0,6
187,tt7203520,6.0,909
188,tt12536369,8.0,79
189,tt3073216,6.4,5
190,tt12532745,6.6,7
192,tt12537971,5.9,5
194,tt12531452,8.0,3124
195,tt12536221,7.0,13
198,tt12532677,8.1,91
199,tt10410130,9.1,8
200,tt12532294,6.3,404
201,tt12538572,6.9,30
202,tt12545683,5.4,188
203,tt1879071,5.5,10
204,tt12545482,7.8,53
205,tt12544326,4.6,52
206,tt12534789,6.0,22
207,tt12536731,6.2,-1
208,tt1024156,9.0,111
210,tt12537038,4.0,2173
211,tt12543923,5.6,15
215,tt12535069,5.7,21
216,tt12536445,7.0,256
217,tt12537273,6.7,149
220,tt12542760,7.5,167
221,tt12543412,8.0,45
223,tt12544082,6.8,7
224,tt12540343,7.5,56
226,tt12532053,7.4,7
227,tt12544403,5.9,5
229,tt12537583,6.6,59
230,tt12545128,5.8,96
231,tt12532919,7.7,176
233,tt12535438,5.4,55
235,tt12536034,7.2,9
237,tt12545129,5.3,95
239,tt2302511,6.8,20
240,tt12542126,5.5,15
243,tt12542065,7.2,17
245,tt12541919,7.1,28
246,tt12532013,6.4,7
248,tt12543632,5.9,8
249,tt12543415,5.0,6
255,tt12532704,1.7,26
257,tt12541697,8.8,18
258,tt0457121,7.4,43
260,tt12535614,6.8,13
263,tt12541068,6.0,231
264,tt12544636,7.9,981
265,tt2141569,7.4,15
266,tt12531325,7.3,29
267,tt0493322,3.6,552
268,tt12539664,6.1,116
270,tt12544050,6.4,92
271,tt12543140,5.4,-5
273,tt0030861,6.8,24
274,tt12545091,7.4,44
275,tt12531863,4.6,2149
276,tt12538615,6.5,96
277,tt12538867,7.8,33
278,tt12543861,4.7,28
279,tt12534428,7.5,26
280,tt12542375,1.9,103
281,tt12535196,5.3,34
283,tt12542142,5.6,4
284,tt12543389,7.1,19
285,tt0314490,6.0,5
287,tt12544049,6.5,84
288,tt12532319,8.0,13
289,tt12537970,6.2,6
290,tt4995922,6.0,5
292,tt12544866,4.7,20
293,tt1096871,6.0,52
294,tt12545898,7.6,15
295,tt12538176,8.0,4
298,tt12536597,6.1,5
299,tt12539619,7.7,7
300,tt12541993,6.1,19
301,tt12542555,6.6,29
302,tt12544459,8.0,131
304,tt12539679,4.3,5
305,tt12532255,7.1,61
306,tt12541213,6.4,-4
307,tt12536125,6.9,163
308,tt12544079,6.0,1551
309,tt12532389,7.1,17
310,tt12537301,6.4,36
311,tt1672376,6.4,5
312,tt1754315,8.8,11
313,tt12532006,6.3,25
315,tt12536433,8.5,13
316,tt12536045,6.5,332
317,tt12534012,8.3,12
318,tt12536696,7.0,18
319,tt12538412,5.9,14
322,tt0448136,4.0,27
323,tt12535434,7.2,24
324,tt12537920,4.8,-3
325,tt12536682,6.7,31
326,tt12542380,6.8,11
328,tt7897052,8.2,11
333,tt12532520,7.0,218
334,tt12540918,5.6,426
335,tt12535716,7.2,9
336,tt0036374,7.8,44
337,tt12536713,8.5,8
338,tt12540974,6.8,11
340,tt12531232,4.7,5
341,tt12539456,7.1,30
342,tt12531526,5.0,835
343,tt12544532,4.0,2
345,tt12532225,6.2,940
348,tt12537456,7.9,504
350,tt9652752,7.6,13
351,tt12544011,5.6,5
354,tt12543216,8.7,7
355,tt1144924,6.2,23
357,tt0253409,6.6,36
358,tt12536026,5.8,149
361,tt1296418,6.4,5
362,tt12541407,8.8,53
363,tt12534492,5.5,25
364,tt12533973,6.8,-5
365,tt12545395,5.3,16
368,tt12539290,7.5,1483
369,tt12534401,4.8,448
371,tt3314940,7.6,5
372,tt12541426,7.7,14
373,tt12535110,5.4,87
374,tt12537278,7.3,25
375,tt0003158,6.0,12
378,tt12533587,4.7,1710
379,tt1351264,8.6,20
380,tt12533308,7.9,65
382,tt12545743,7.4,6
384,tt12531670,9.7,6
385,tt12539291,7.1,1475
387,tt12532955,6.2,86
388,tt12532727,6.2,6
389,tt0328285,8.4,5
390,tt0205948,7.5,11
391,tt12536511,6.1,32
392,tt12543975,7.1,8
393,tt12541032,6.2,16
394,tt12541076,6.5,29
395,tt12539967,6.9,219
396,tt12535557,7.9,350
397,tt12539278,5.9,96
398,tt0956193,7.1,30
399,tt12545793,6.1,8
400,tt12539742,5.0,29
402,tt2309949,4.3,7
404,tt12540214,6.8,19
405,tt12535618,5.2,125
406,tt12543236,5.8,6
407,tt12535725,5.5,131
409,tt12543995,7.7,12
410,tt7867852,6.3,6
413,tt12539448,6.0,330
415,tt12531828,7.6,1143
417,tt12541324,6.7,5
418,tt3554298,6.0,94
419,tt12540322,4.9,18
422,tt12542141,5.2,5
423,tt12540495,7.6,12
426,tt0366371,6.1,191
427,tt12545335,3.2,552
430,tt12538548,7.3,109
431,tt12540629,6.8,3
432,tt12539385,5.9,6
433,tt12541491,6.0,5
434,tt12535619,5.7,123
435,tt0175904,6.8,41
441,tt12532295,6.4,404
442,tt0395657,7.0,5
443,tt2953038,8.0,9
444,tt12532981,8.3,12
445,tt12545092,7.2,44
448,tt12533348,7.6,353
450,tt12533466,9.0,7
452,tt12537042,6.0,5
453,tt12541777,6.2,25
454,tt5742374,6.8,94405
455,tt12537206,7.7,8
456,tt12538013,8.4,5
458,tt12543009,7.4,267
459,tt0387616,8.1,516
461,tt5533118,7.7,6
462,tt12545568,7.5,13
465,tt12544496,6.9,8
466,tt0017883,5.9,10
467,tt12536414,5.6,119
469,tt12540074,9.1,2
471,tt6662506,7.3,22
472,tt12540720,4.7,79
473,tt12541583,6.4,5
474,tt12542966,6.3,24
475,tt12542067,7.1,2
476,tt1545097,4.7,1710
477,tt12544877,6.4,527
478,tt4241804,8.8,9
480,tt12535340,7.4,8
481,tt9409854,4.5,86
482,tt12535161,7.0,76
483,tt12537759,7.9,88
484,tt12545749,7.3,7
485,tt12531181,7.8,68
486,tt12538130,6.6,63
487,tt8305258,7.5,167
488,tt12541356,6.1,116
489,tt12542309,6.9,15
493,tt1773466,5.6,8
496,tt2836540,8.5,10
497,tt12539963,6.1,206
498,tt12531801,4.7,774
499,tt12537392,6.0,231
500,tt12540764,3.6,15
501,tt12538017,7.0,15
502,tt12533476,6.6,13
503,tt7510284,7.7,175
504,tt12542273,7.7,178
506,tt12532647,7.0,-1
507,tt12534800,5.3,358
