tid,species,local_language,name,genus
231227,id-538,4,投摔,柔k道寶可夢
225492,id-12,,バタフリdー,ちょうちょポケモン
238922,rec-230-dup-0,,,
232066,id-622,,골비람,골렘포켓r몬
233715,id-787,1,カプ・ブルル,とちwがみポwケモン
229316,id-360,6,Iss0,Strahlelcind-Pokémon
233507,id-766,,投擲m猴,配合寶可夢
227246,id-172,,皮丘t,小鼠寶可夢
237329,rec-534-dup-0,3,노보,골포켓몬
234463,id-861,11,オーロwン,ビルドアッポケモン
232494,id-664,,粉蝶虫j,喷粉宝可梦
227169,id-165,,芭瓢蟲,五星寶m可夢
227493,id-194,9,Wooper,Water Fish Pokémon
227492,id-194,8,Wooper,Pokémon Acquapesce
227490,id-194,6,Felino,Fisch-Pokémon
227494,id-194,11,ウパー,みずうおポケモン
230622,id-479,,로토무,플라스마포몬
230007,id-423,4,海兔k獸,海兔寶可
229319,id-360,,Wynavyt,Bright Pokémon
233929,id-808,6,,Mutter-Pol<émon
231048,id-520,5,Colombeau,Pokémon Sauvapigeon
231590,id-574,7,Gotyita,Pokémon Inqujsitivo
232389,id-654,6,Rutemrna,Fucbs
230582,id-475,7,Ga|lade,Pokém0n Cuchilla
231587,id-574,,哥德寶,凝視寶可夢
233177,id-733,,銃嘴大鳥,銃炮寶可夢w
232025,id-618,1,マッギョ,トラップポケモン
230877,id-503,4,大劍鬼,威嚴寶可夢
230876,id-503,3,대검귀,관록포켓몬
230878,id-503,5,Clamiral,Pokémon Dignitaire
228477,id-284,,비나방,안구포켓
232132,id-628,,Bravsry,Valiant Pokémon
231874,id-602,12,麻麻小,电鱼宝梦
237713,rec-829-dup-0,12,幼棉,花饰宝可i梦
226500,id-104,6,Tragosso,Einsam-Pokémon
226501,id-104,7,Cubone,Pokémon Solitario
226505,id-104,12,卡拉卡拉,孤独宝可梦
231836,id-599,3,기어르,톱니바퀴포켓몬
231838,id-599,5,Tic,Pokémon Engrenage
229681,id-393,,Piplup,Pokém9n Pinguino
237686,rec-489-dup-0,11,フィオネy,かいようポケモンc
233506,id-766,,내던숭,연계포켓몬
225618,id-24,4,阿柏,眼鏡蛇寶夢
237962,rec-786-dup-1,,Tokopiyo,Pokémon Tutélaire
229859,id-409,11,ラムパルド,ずつきポケモン
238535,rec-448-dup-0,1,ルカリオ,はどうポケモン
229857,id-409,8,Rampardos,Pokémon Cranioso
228640,id-299,1,ノズパ,
239487,rec-345-dup-0,4,觸手百合,海百合寶可夢
239484,rec-345-dup-0,6,Liliep,Seeanemonen-Pokémon
239481,rec-345-dup-0,7,Lileep,Pokémon Lirio de Mar
239480,rec-345-dup-0,12,触手百合,海百合宝可梦
228104,id-250,4,鳳王,虹色寶可夢
228105,id-250,5,Ho-Oh,Pokémon Arcenciel
228101,id-250,1,ホウオウ,にじいろポケモン
239489,rec-345-dup-0,3,릴링,바다나리포켓몬
231002,id-515,9,Panprour,Spray Pokéon
231941,id-609,,Chandelure,Pokémon Artiranime
