tid,titleId,ordering,title,region,isOriginalTitle
6901,tt12540984,1,Back to OZ,US,0
6903,tt12538541,4,Vera,PL,0
6916,tt12543129,7,Supa Modo,IT,0
6918,tt0055719,4,300 Spartanere,NO,0
6922,tt2907394,3,Sameer Abu Alneel,SE,0
6926,tt12532330,14,Deliciosa Mentira,BR,0
6927,tt12533289,7,Tempo de Espera,BR,0
6929,tt0220626,1,Hölmölän kylän veijarit,FI,0
6930,tt12537650,6,El diablo blanco,ES,0
6937,tt0055719,13,Der Löwe von Sparta,XWG,0
6939,tt12545484,4,The Prodigals Mother,US,0
6940,tt12538616,6,Kwelling,BE,1
6947,tt12543922,1,Kiusaus,FI,0
6952,tt12535616,5,在夜幕降臨前,TW,1
6953,tt0354068,2,Superprodukcja,PL,0
6956,tt12541654,8,The Mystery of St Pauls Hospital,XWW,0
6957,tt0202181,9,Koara bôi kokkî,JP,0
6961,tt3399368,7,Убийствен финал,BG,0
6962,tt0085273,2,Brandende liefde,NL,0
6972,tt0203189,1,Radar,US,0
6973,tt12545482,3,La madre pródiga,MX,0
6974,tt12535121,3,Tainted in Red,XWW,1
6978,tt1145500,11,Puissance planète,FR,0
6980,tt0047434,5,The Runaway Bus,GB,0
6981,tt1620956,4,Sania i Wróbel,PL,0
6982,tt0075922,25,The House by the Lake,US,0
6983,tt12538616,1,Domanda di grazia,IT,0
6989,tt12539289,2,Létang tragique,FR,0
6990,tt1684914,6,Po nakljucju zaljubljena,SI,0
6993,tt12534909,2,Les bouchers verts,FR,0
7000,tt12532330,1,Een lied in de wind,BE,0
7001,tt0047400,7,Jarretières rouges,BE,0
7005,tt12532052,1,Sal Santen rebel,NL,0
7008,tt0047291,12,Du sollst nicht töten,AT,0
7009,tt12544495,3,MTVs Club Dead,XWW,0
7014,tt0075922,11,Fin de semana sangriento,AR,0
7015,tt12542324,1,The Demonology of Desire,CA,0
7017,tt12540494,1,Wicked Conclusions,US,0
7026,tt1684914,2,Mulligan,PL,0
7028,tt0328285,3,Sarah Youngs Private Affairs Vol 7,US,0
7031,tt12535644,1,Részletkérdések,HU,0
7032,tt1366332,1,Distortion,CA,0
7034,tt1613875,1,The Boy Who Saw Through,US,0
7037,tt7272242,4,Killing Jesus,XEU,0
7040,tt12534909,9,Oi prasinoi hasapides,GR,0
7048,tt12534909,8,De grønne slagtere,IN,0
7056,tt12531863,6,The Wiccan,US,0
7057,tt12542310,5,I Am Tiger Woods,GB,1
7058,tt12538283,1,Tromos stous lofous,GR,0
7063,tt0195054,5,Härligt syndiga Miss Aggies memoarer,SE,0
7066,tt0055719,11,De tappra 300,SE,0
7067,tt12534575,7,A háromszáz spártai,HU,0
7068,tt0202181,1,Las aventuras del pequeño koala,MX,0
7070,tt12537406,1,The Land Where the Blues Began,US,0
7073,tt0077946,3,Montreal Main,GB,0
7074,tt2277728,3,Dream Defenders,SG,0
7079,tt0395804,2,Verborgen gebreken,NL,0
7086,tt12532111,3,The Fourth Reich,GB,1
