tid,tconst,averageRating,numVotes
7,tt12535755,6.3,150
9,tt12541408,8.6,53
11,tt12534868,6.3,922
15,tt12534907,7.3,18812
22,tt12540390,6.6,60
25,tt12533523,8.5,10
29,tt12539879,5.5,85
31,tt12541831,4.4,9
32,tt12539977,6.4,23
34,tt12532783,6.5,39
36,tt9035628,5.1,60
43,tt12533076,9.3,6
47,tt12534667,7.6,7
48,tt12540917,5.8,432
50,tt12535723,5.8,121
52,tt12543032,5.6,6
59,tt12542918,7.0,14
71,tt0977637,6.3,1034
75,tt12539123,4.0,-1
77,tt12544362,7.8,89
80,tt0015156,5.2,5
82,tt6548410,4.0,10
84,tt12535617,6.9,23538
86,tt0499179,8.6,16
87,tt12535533,7.3,754
88,tt12542257,9.1,15
89,tt6620638,6.5,8
90,tt12535633,4.5,11
93,tt12532992,5.3,17
96,tt12542144,5.7,1172
97,tt12531800,5.0,755
98,tt12543138,6.5,5
101,tt1337354,7.2,847
104,tt12542862,7.3,15
107,tt0471839,5.2,31
108,tt12535644,4.9,8
111,tt3399368,5.0,290
114,tt12541775,6.1,18
116,tt12536172,7.0,5
121,tt12534531,4.7,68
125,tt12543702,7.4,165
129,tt12542733,7.5,66
131,tt12538966,5.0,285
133,tt12533597,7.2,673
138,tt12536340,7.0,184
139,tt7388830,7.7,16
148,tt12531194,7.5,17
149,tt12531668,10.0,15
154,tt12535270,8.0,12
159,tt0828149,8.6,12
165,tt12533850,6.9,10
166,tt12537406,8.2,16
170,tt12544580,7.2,-4
181,tt12544812,6.4,114
186,tt12539885,7.0,6
188,tt12536369,8.0,79
191,tt12535271,8.2,15
194,tt12531452,8.0,3124
196,tt0350037,6.3,149
201,tt12538572,6.9,30
202,tt12545683,5.4,188
204,tt12545482,7.8,53
205,tt12544326,4.6,52
207,tt12536731,6.2,-1
209,tt0350750,3.8,13
214,tt12536429,7.6,83
215,tt12535069,5.7,21
231,tt12532919,7.7,176
232,tt12531870,6.3,0
236,tt12537252,6.5,6
245,tt12541919,7.1,28
252,tt12534589,7.1,7
255,tt12532704,1.7,26
256,tt12532279,5.4,13
266,tt12531325,7.3,29
269,tt12539069,5.9,14
271,tt12543140,5.4,-5
273,tt0030861,6.8,24
275,tt12531863,4.6,2149
281,tt12535196,5.3,34
289,tt12537970,6.2,6
292,tt12544866,4.7,20
294,tt12545898,7.6,15
300,tt12541993,6.1,19
303,tt12534406,5.2,36
304,tt12539679,4.3,5
307,tt12536125,6.9,163
314,tt12539242,7.0,6
315,tt12536433,8.5,13
323,tt12535434,7.2,24
325,tt12536682,6.7,31
326,tt12542380,6.8,11
329,tt3364888,6.1,11
331,tt12541325,7.2,5
337,tt12536713,8.5,8
338,tt12540974,6.8,11
340,tt12531232,4.7,5
342,tt12531526,5.0,835
347,tt12532954,6.5,88
348,tt12537456,7.9,504
351,tt12544011,5.6,5
352,tt12543390,7.1,13
354,tt12543216,8.7,7
356,tt2770480,6.9,11052
358,tt12536026,5.8,149
362,tt12541407,8.8,53
364,tt12533973,6.8,-5
374,tt12537278,7.3,25
386,tt2180561,7.6,68
388,tt12532727,6.2,6
389,tt0328285,8.4,5
395,tt12539967,6.9,219
396,tt12535557,7.9,350
401,tt4288938,9.2,9
402,tt2309949,4.3,7
404,tt12540214,6.8,19
407,tt12535725,5.5,131
412,tt12545226,7.0,17
416,tt12534909,7.2,18816
419,tt12540322,4.9,18
426,tt0366371,6.1,191
429,tt0052919,6.1,11
430,tt12538548,7.3,109
431,tt12540629,6.8,3
435,tt0175904,6.8,41
438,tt12533534,7.3,137
439,tt1807409,3.6,16
443,tt2953038,8.0,9
447,tt12538458,8.3,29
451,tt0804223,5.1,17
452,tt12537042,6.0,5
455,tt12537206,7.7,8
456,tt12538013,8.4,5
458,tt12543009,7.4,267
459,tt0387616,8.1,516
465,tt12544496,6.9,8
467,tt12536414,5.6,119
468,tt12532782,6.2,39
469,tt12540074,9.1,2
470,tt0047400,6.0,304
471,tt6662506,7.3,22
477,tt12544877,6.4,527
478,tt4241804,8.8,9
481,tt9409854,4.5,86
482,tt12535161,7.0,76
490,tt12535121,8.0,7
493,tt1773466,5.6,8
495,tt12536921,8.8,15
496,tt2836540,8.5,10
497,tt12539963,6.1,206
503,tt7510284,7.7,175
508,tt12535436,5.4,64
509,tt12531853,8.7,9
512,tt12542147,7.7,735
514,tt12532317,7.6,3
515,tt12535341,7.4,8
523,tt12532925,6.3,29
524,tt12532982,7.6,12
526,tt12543431,6.1,23
532,tt9747450,7.1,672
535,tt12543284,6.7,18
539,tt12538793,6.9,30
540,tt12534945,6.0,10
542,tt12538943,8.0,11
544,tt12538616,7.0,91
546,tt10036886,7.8,25
548,tt12531827,7.5,1153
549,tt12540494,7.3,17
550,tt12531251,7.4,4
556,tt12534960,8.9,25
557,tt1113723,8.1,54
558,tt12542003,6.2,13
562,tt12532394,6.6,36
565,tt0391140,5.2,5
573,tt1961844,8.2,12
574,tt12536184,3.6,9
575,tt12533404,7.2,37
578,tt12537205,7.9,6
579,tt12533821,7.7,13
582,tt12541734,5.2,64
584,tt7272242,7.0,867
592,tt12543129,7.7,236
594,tt1145500,8.7,1892
595,tt12540839,5.9,900
598,tt12535448,6.0,94
602,tt12540772,7.2,7
603,tt0052547,5.1,56
604,tt2099698,7.3,76
608,tt0195054,6.4,120
611,tt12540201,5.5,17
612,tt12535275,3.9,-4
620,tt12545446,8.2,71
621,tt12540328,8.4,494
622,tt1943035,3.8,298
623,tt5376904,7.4,20
630,tt12536518,4.3,6
636,tt0019924,6.4,8
638,tt2568154,5.4,5
639,tt12533972,6.9,-3
642,tt12533048,6.8,7
644,tt1151649,5.8,96
649,tt3105448,6.0,10
657,tt12544083,6.5,11
661,tt12536223,7.5,4
665,tt1612099,7.9,8
675,tt0058975,8.3,37
677,tt0212254,6.1,18
679,tt0482220,7.4,14
680,tt12543137,6.8,5
684,tt12534866,6.2,926
690,tt0385541,4.8,20
693,tt0990310,5.5,28
698,tt12539758,5.4,150
702,tt12543762,4.5,10
704,tt12537315,5.3,94
706,tt12543673,6.0,12
708,tt12535878,7.1,23
709,tt12545911,7.2,24
714,tt12537875,3.4,250
715,tt12541725,6.8,22
717,tt12540985,4.6,8
718,tt0092451,7.7,107
722,tt12542069,6.2,10
723,tt12531611,5.1,53
725,tt12538659,7.8,48
728,tt12539152,7.4,66
729,tt12532432,6.7,6
732,tt0204694,5.5,23
733,tt1010401,6.1,124
734,tt0047291,6.6,101
738,tt12541134,6.7,29
740,tt12544586,7.4,13
741,tt12535257,6.3,13
748,tt12542687,5.0,12
749,tt12543406,5.5,26
751,tt3811966,4.4,5
752,tt12539244,6.6,6
756,tt12540215,6.5,21
760,tt5582984,6.4,5
761,tt12545082,5.1,9
764,tt12543655,5.8,81
