idDBLP,idScholar
conf/sigmod/AbadiCCCCEGHMRSSTXYZ03,eBnT7lhV2LwJ
conf/sigmod/AcharyaAFZ95,h2z51QPXcSkJ
conf/sigmod/AcharyaFZ97,FDPwbRQbfIAJ
conf/sigmod/Atkinson95,url:http://portal.acm.org/citation.cfm%3Fid%3D223874
conf/sigmod/BreunigKNS00,4ZBs-U7sOk0J
conf/sigmod/BreunigKNS00,vezxTIGxNywJ
conf/sigmod/ChaudhuriN98,eHM4OCdJA9YJ
conf/sigmod/ChaudhuriN98,qGTxTpQXTDsJ
conf/sigmod/ChawatheRGW96,xPkLZK36UBUJ
conf/sigmod/ChenJDTW00,OsfWKJek9L8J
conf/sigmod/CorralMTV00,TsShfxPwF6YJ
conf/sigmod/DanielsDDEHJJLSSS94,fLNHwVFqnbIJ
conf/sigmod/DasuJMS02,POt1WbTBB4cJ
conf/sigmod/DasuJMS02,zTF5z0v_nh0J
conf/sigmod/DavulcuFKR99,TDyW6V4cc7MJ
conf/sigmod/DobraGGR02,v7A9Otp7OjsJ
conf/sigmod/Gerber95,Cha3zvFBfDsJ
conf/sigmod/GillmannWW02,Pbjz4-UPrZ8J
conf/sigmod/GravanoCGP97,1xxRTUP64bwJ
conf/sigmod/GravanoCGP97,PsoYENGEh9cJ
conf/sigmod/GravanoGT94,mO77XJl45iEJ
conf/sigmod/GravanoGT94,nAJnhh70_0kJ
conf/sigmod/GravanoGT94,VxiP2MuiMM0J
conf/sigmod/GravanoGT94,z26H2tQo7bkJ
conf/sigmod/GraySEBW94,JT61IMQEZ-QJ
conf/sigmod/GrumbachRS98,RQTFVFT_w9gJ
conf/sigmod/HammerGNYBV97,PziDM429oXQJ
conf/sigmod/HammerGNYBV97,W0IbuSAyBcoJ
conf/sigmod/HernandezS95,CckDkmI4U3wJ
conf/sigmod/Hope95,w3Aykr4vDVwJ
conf/sigmod/ImielinskiVB94,1H_A7k3QsbQJ
conf/sigmod/ImielinskiVB94,V-LO20klzSYJ
conf/sigmod/KotidisR99,ZknlFLRnqLYJ
conf/sigmod/KrollW94,kUzm9ofgc1UJ
conf/sigmod/KrollW94,zd_8s13rNRoJ
conf/sigmod/Lassettre98,7p2MaOtr7u8J
conf/sigmod/LeeKOTM00,C8RLbWKCgicJ
conf/sigmod/LiVCAHMWBCHIKSS99,WSQzzj42AkEJ
conf/sigmod/MayrS99,1lRZz4bZvxEJ
conf/sigmod/MeccaAMMS98,I-fmtPvluKEJ
conf/sigmod/MeccaAMMS98,J-7xdqqW5RwJ
conf/sigmod/NgWY01,TShyzmLNvtoJ
conf/sigmod/PalmerF00,cnNLe97Pd2sJ
conf/sigmod/ParkCY95,pN4pq6qELakJ
conf/sigmod/ParkCY95,x5By8kBxxpwJ
conf/sigmod/RodriguezR00,UF4wxbIa6FMJ
conf/sigmod/RundensteinerKRCJM96,CXih3vmijaoJ
conf/sigmod/SchleimerWA03,nCRFjDfhOmcJ
conf/sigmod/ShashaB02,3HUnvGuXtZEJ
conf/sigmod/ShuklaD00,kcrWfQEI9G8J
conf/sigmod/WangZS95,QHrpE-XaLoMJ
conf/sigmod/WhitneyS01,bZj9gl0_YUIJ
conf/sigmod/WilschutFA95,vgoFTdXYHZ0J
conf/sigmod/WilschutFA95,Zdfxvjh6ca8J
conf/sigmod/YangYW00,JQuwW88-2_0J
conf/sigmod/ZhuS03,QZs7L6Y94_UJ
conf/vldb/AgrawalKSX02,XK-KPRa2qjcJ
conf/vldb/AltinelF00,JhWxdEDCPdUJ
conf/vldb/AltinelF00,onPj3O8mJEAJ
conf/vldb/BouguettayaEMO01,n-tA57d7ydcJ
conf/vldb/Brin95,srjTPThCwrwJ
conf/vldb/CareyD96,5HV8kccLoZ4J
conf/vldb/CarinoOBS99,47kAOej6WIQJ
conf/vldb/CasatiS00,OjOQRHgD-qwJ
conf/vldb/ChanFFGR02,ZFI7XBuonJAJ
conf/vldb/ChenL03,WaSgR87oMpcJ
conf/vldb/CherniackZ98,So_H9Oer6lsJ
conf/vldb/Chiueh94,PKK2ak_IzrgJ
conf/vldb/ChungCLL01,mJiDvbtTKWoJ
conf/vldb/DeutschPT99,0aJOXauNqYIJ
conf/vldb/DeWittKLPY94,WbnSYesbN8QJ
