1,2
id-458,rec-458-dup-0
id-130,rec-130-dup-0
id-45,rec-45-dup-0
id-826,rec-826-dup-0
id-568,rec-568-dup-0
id-892,rec-892-dup-0
id-356,rec-356-dup-0
id-16,rec-16-dup-0
rec-556-dup-1,rec-556-dup-0
id-34,rec-34-dup-0
rec-364-dup-1,rec-364-dup-0
id-274,rec-274-dup-0
rec-207-dup-0,rec-207-dup-1
id-826,rec-826-dup-1
rec-568-dup-1,rec-568-dup-0
id-775,rec-775-dup-0
id-829,rec-829-dup-0
rec-42-dup-1,rec-42-dup-0
rec-571-dup-1,rec-571-dup-0
rec-397-dup-1,rec-397-dup-0
rec-590-dup-1,rec-590-dup-0
id-252,rec-252-dup-0
id-437,rec-437-dup-0
rec-124-dup-1,rec-124-dup-0
id-166,rec-166-dup-0
id-829,rec-829-dup-1
rec-836-dup-0,rec-836-dup-1
rec-616-dup-0,rec-616-dup-1
rec-704-dup-0,rec-704-dup-1
rec-37-dup-0,rec-37-dup-1
id-547,rec-547-dup-0
rec-3-dup-1,rec-3-dup-0
rec-828-dup-0,rec-828-dup-1
id-812,rec-812-dup-1
rec-240-dup-1,rec-240-dup-0
rec-207-dup-1,rec-207-dup-0
rec-161-dup-1,rec-161-dup-0
rec-316-dup-0,rec-316-dup-1
rec-52-dup-1,rec-52-dup-0
id-801,rec-801-dup-0
id-356,rec-356-dup-1
id-124,rec-124-dup-1
rec-773-dup-0,rec-773-dup-1
id-598,rec-598-dup-1
rec-835-dup-1,rec-835-dup-0
rec-375-dup-0,rec-375-dup-1
id-579,rec-579-dup-0
id-300,rec-300-dup-0
rec-486-dup-1,rec-486-dup-0
id-786,rec-786-dup-1
id-255,rec-255-dup-1
id-142,rec-142-dup-0
rec-3-dup-0,rec-3-dup-1
rec-520-dup-0,rec-520-dup-1
rec-835-dup-0,rec-835-dup-1
id-456,rec-456-dup-0
id-118,rec-118-dup-0
id-866,rec-866-dup-1
id-448,rec-448-dup-0
id-520,rec-520-dup-1
rec-341-dup-0,rec-341-dup-1
id-247,rec-247-dup-0
rec-152-dup-1,rec-152-dup-0
rec-829-dup-1,rec-829-dup-0
id-583,rec-583-dup-0
rec-738-dup-0,rec-738-dup-1
