tid,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,genres
12681,tt12542934,movie,He matado a un hombreb,He matado a un hombrem,0,1961,Crime-Drama-Mystery
12687,tt12541831,movie,La kermesse érotique,La kermesse érotiqueL,0,1974,Comedy
12688,tt11898442,short,Playdate with Destiny,Playdate with Destiny,0,2020,Animation-Comedy-Family
12689,tt0081586,movie,Swift Sword,Qing xia zhui feng jian,0,1980,Action
12690,tt12540239,tvMovie,Du Mahe Shamsi,Du Mahe Shamsi,0,2025,History
12694,tt0029646,movie,Texas Trail,Texas Trail,0,1937,Action-Adventure-Romance
12695,tt1358894,short,This Is This,This Is This,0,2008,Drama-Short
12696,tt3728382,movie,It Is What It Is,It Is What It Is,0,2014,Comedy-Drama-Romance
12697,tt1691892,movie,999,999,0,2010,Drama
12699,tt12545687,short,Shark Out of WaterU,Shark Out of Water,0,2015,Drama-Short
12700,tt12542021,videoGame,Star Wars The Clone Wars,Star Wars The Clone Wars,1,2002,Adventure
12701,tt12543032,tvSeries,Felipeg,Felipea,1,1960,Comedy
12702,tt12537274,tvMovie,The Ebony Towero,The Ebony Tower,0,1993,Drama
12706,tt12533429,movie,10000 Km,10000 Km,0,2015,Romance
12708,tt12533393,tvSeries,Sleeping with the Family,Sleeping with the FamilyG,0,2010,RealityTV
12709,tt4516496,videoGame,The Divergent Series Insurgent  Shatter Reality,The Divergent Series Insurgent  Shatter Reality,0,2015,Action-Short
12712,tt12542503,movie,Familien JulK,Familien JulO,0,2023,Fantasy
12716,tt12539456,video,Men Cry in the Dark,Men Cry in the Dark,0,2003,Comedy-Drama
12726,tt0277359,tvSpecial,Superstunt II,Superstunt II,0,1979,Documentary
12729,tt12531670,video,Town Bizzness Pt 2r,Town Bizzness Pt 2,0,2022,Music-RealityTV
12731,tt12538564,video,Pi  IQ,Pi  IQ,1,2017,Music-Short
12733,tt5576992,movie,Welcome to Nowhere,Welcome to Nowhere,0,2018,Comedy
12734,tt12538951,movie,Los años de Greta,Los años de Greta,1,1991,Drama
12737,tt12537760,tvSeries,Dil Se Di Dua Saubhagyavati Bhava,Dil Se Di Dua Saubhagyavati Bhava,1,2011,Drama-Thriller
12738,tt0412270,video,100 Blowjobs 15,100 Blowjobs 15,1,2003,Adult
12740,tt0050282,movie,Czlowiek na torze,Czlowiek na torze,0,1957,Drama
12741,tt12536969,tvSeries,Tiflisi,Tiflisi,0,2006,Action-History-Thriller
