idDBLP,idScholar
conf/sigmod/AcharyaAFZ95,cHxtmO9talkJ
conf/sigmod/AcharyaAFZ95,ZdWKBKSoMUQJ
conf/sigmod/BargaL99,hf84fEpX5agJ
conf/sigmod/CandanLLHA01,efYVCK07AwMJ
conf/sigmod/Chakravarthy97,pCsAI2xXTPoJ
conf/sigmod/ChenJDTW00,fg5EE6R7xYwJ
conf/sigmod/ChenJDTW00,JcnZJ-eE2XsJ
conf/sigmod/ColeG94,_6wwPJEGUiAJ
conf/sigmod/CranorGJSS02,Up9QQITiHzAJ
conf/sigmod/DanS95,qjHzY4uEG7gJ
conf/sigmod/FreireHRRS02,YKkMxZntSUQJ
conf/sigmod/GehrkeKS01,KIp3KSU4whsJ
conf/sigmod/GingrasLSPS97,D0EVu0EZM-UJ
conf/sigmod/GoyalHKMSZ97,D-1jnVnmWnQJ
conf/sigmod/GunopulosKTD00,ASfROcKWFmgJ
conf/sigmod/HanPY00,mwSZ7Yejt8sJ
conf/sigmod/HanPY00,R-ERjYdCskcJ
conf/sigmod/HanPY00,Ywgd3RbAfl0J
conf/sigmod/IvesLPST00,4-FwpSOweRAJ
conf/sigmod/KaushikBNK02,xJQAjLzvlB0J
conf/sigmod/KeoghCMP01,_nOW6fmEcTEJ
conf/sigmod/KeoghCMP01,Cy8VDlIamc8J
conf/sigmod/KeoghCMP01,eHY42LnL_lsJ
conf/sigmod/KriegelBKPS03,i0c65loyE60J
conf/sigmod/LakshmananPZ03,F1aaWSFF8TcJ
conf/sigmod/LibkinMW96,OfZWx8jhQvwJ
conf/sigmod/MaddenH02,NXakCefUcdUJ
conf/sigmod/MerialdoAMMP00,Qq0WheHyVv8J
conf/sigmod/PangCL94,beMsu5ebf30J
conf/sigmod/RoussopoulosKV95,efwTNo1wRnMJ
conf/sigmod/SaltenisJLL00,LMm4_4_uNNoJ
conf/sigmod/SaltenisJLL00,QZQt-pSMhYQJ
conf/sigmod/SaltenisJLL00,wnMZjFGvYVQJ
conf/sigmod/SrikantA96,KwgLlNLlaTcJ
conf/sigmod/SrikantA96,Sf7DDYXGGD8J
conf/sigmod/SrikantA96,tTQpdbZYZGoJ
conf/sigmod/SrikantA96,WSVs3nCRe8EJ
conf/sigmod/SzalayGKT00,oPgy1SYoptgJ
conf/sigmod/VanceM96,5eHH3hxffFUJ
conf/sigmod/WangCMSSZ94,W1IuO3EFDJ8J
conf/sigmod/YanMHF01,8hRWaIVZ2ykJ
conf/sigmod/YanMHF01,z1HqFeqNEjgJ
conf/sigmod/ZhangRL96,8UbrDL0jsOYJ
conf/sigmod/ZhangRL96,CcBKCycL0gwJ
conf/sigmod/ZhangRL96,ICoe8GLPWMIJ
conf/sigmod/ZhangRL96,PdBcau_cG-AJ
conf/sigmod/ZhangRL96,Q4JDSTBf5_oJ
conf/vldb/AbiteboulBMMW02,0MJZbBBMixgJ
conf/vldb/AbiteboulBMMW02,YtqWhs8DYBUJ
conf/vldb/AgarwalADGNRS96,pRIP3vfQtpEJ
conf/vldb/AgrawalCN00,3s20zaTMLZQJ
conf/vldb/AgrawalCN00,49BUF_66HgcJ
conf/vldb/AgrawalCN00,Jx63MEaw52oJ
conf/vldb/AksoyZF01,z6Z1hQYHTAMJ
conf/vldb/BernsteinHSSZ97,62aA4DYB0MQJ
conf/vldb/BestavrosB95,LDv4my6gWJQJ
conf/vldb/BestavrosB95,lGyhpsPV6ogJ
conf/vldb/BonczMK99,6GAoBRINv7kJ
conf/vldb/BonczMK99,8yhbBSPKZEoJ
conf/vldb/ChandrasekaranF02,nqosSM46lCkJ
conf/vldb/ChandrasekaranF02,y-0iu9SS36YJ
conf/vldb/ChangG00,H4BAFnrsTbwJ
conf/vldb/ChaudhuriG99,l-Sn0enuHxkJ
conf/vldb/ChenDZ03,cCpHMzAXRnsJ
conf/vldb/FlodinR95,b5vbAhJ4xxMJ
conf/vldb/GalhardasFSSS01,nlOAkKW_ry8J
conf/vldb/GalhardasFSSS01,OEpwAcnqlWwJ
conf/vldb/GalhardasFSSS01,otGW0G5B6AYJ
conf/vldb/GalhardasFSSS01,XtFcz806WQEJ
conf/vldb/GantiLR00,Vd-lSpZc0cYJ
conf/vldb/GarofalakisRS99,7BITau8qhpEJ
conf/vldb/GarofalakisRS99,poso7AKokFMJ
conf/vldb/GarofalakisRS99,q87jrCR_GqQJ
conf/vldb/GarofalakisRS99,Xm3ygCvkmN8J
conf/vldb/GolabO03,6K9FhI2pFEgJ
conf/vldb/GoldsteinR00,FncQ86sO2agJ
conf/vldb/GoldsteinR00,ylZFc8RNoeQJ
conf/vldb/HaasB03,-sWlL27yCP0J
conf/vldb/HaberIL95,UM1ZozyrJnIJ
conf/vldb/HoskingC99,8Pt19BiLeHEJ
conf/vldb/KalusD95,r1xwwqWr2K0J
conf/vldb/KonopnickiS95,cA1Zsnlz-tIJ
conf/vldb/KonopnickiS95,VbPeo_JSln8J
conf/vldb/KonopnickiS95,z5Z9vSNOznMJ
conf/vldb/LakshmananPZ03,tcnjvKELfs0J
conf/vldb/LakshmananSS96,7Xoa7OiZLXMJ
conf/vldb/LakshmananSS96,XPjpq3h5BhUJ
conf/vldb/LempelM02,DcSYGPdhxwoJ
conf/vldb/LockemannKKKN97,mFJzfuwL1jcJ
conf/vldb/Mattos03,HeE1NxaX5t8J
conf/vldb/MedianoCD94,qwjRkZuiMHsJ
conf/vldb/MengLLA03,_dOpWA3QWOEJ
conf/vldb/Mohan96,wYwNJy4GsEYJ
conf/vldb/Mohan99,4N472VSotmMJ
conf/vldb/MorishimaKKT01,8hDo6qczOzMJ
conf/vldb/NathDKGKS03,pF6EW_yKYyYJ
conf/vldb/NatsevCSLV01,173qcCip5coJ
conf/vldb/NatsevCSLV01,2CYtbbiwv-AJ
conf/vldb/PapadiasMD98,7vbPCi-dbawJ
conf/vldb/PatonG01,mHCrMuxQnBsJ
conf/vldb/RamsakMFZEB00,4fN0QEu0KeAJ
conf/vldb/RizviH02,3ku_XOqYuawJ
conf/vldb/StaudtJ96,6moFnThDHW0J
conf/vldb/YuPM03,ZEEZqsnVCyYJ
journals/sigmod/BarbaraBFLS94,sF4xdH31mDAJ
journals/sigmod/BernsteinDK99,MsK0xHsckUIJ
journals/sigmod/BernsteinDK99,ne7WhiSL9QYJ
journals/sigmod/BernsteinDK99,Ye5fTBiMoUwJ
journals/sigmod/BrunieK96,spI2g7jFHuYJ
journals/sigmod/CeriKKLOSV00,nLbW09uNfmsJ
journals/sigmod/DogacDKOONEHAKKM95,oAO74aolStoJ
journals/sigmod/EisenbergM00,4mD1eFCHKKwJ
journals/sigmod/EisenbergM00,O5S8QV9TOXAJ
journals/sigmod/JainH94,iQMUP3fkvo4J
journals/sigmod/Ouksel03,8M_z-OUkoxYJ
journals/sigmod/PitouraB95,KlM6IrItVpcJ
journals/sigmod/Seshadri98,XijyPb231fAJ
journals/sigmod/ShethGJRSWW96,yI5E8TGu5BwJ
journals/sigmod/SonDT96,62uEWBKYqgoJ
journals/sigmod/Suciu01,KuYVVTlHVXcJ
journals/sigmod/SureSS02,v0tY6g0DHMcJ
journals/sigmod/SycaraKWL99,foOIj5nrS-gJ
journals/sigmod/SycaraKWL99,-IaXJNRxKVEJ
journals/sigmod/TanK03,qIzj09N-Qr8J
journals/sigmod/Vianu03,JgenqfLQC1UJ
journals/sigmod/Widom94,lAbG3uFZvVUJ
journals/tods/BohlenJS00,6eheB6Kct4MJ
journals/tods/ChakrabartiKMP02,_nOW6fmEcTEJ
journals/tods/ChakrabartiKMP02,Cy8VDlIamc8J
journals/tods/ChakrabartiKMP02,eHY42LnL_lsJ
journals/tods/GunopulosKMSTS03,5cAIVZJShAEJ
journals/tods/KarpSP03,mAQIVsd2VOMJ
journals/tods/LakshmananLRS97,dOscxZFxArwJ
journals/tods/LakshmananLRS97,UByN6paxEXwJ
journals/tods/MokNE96,xUeP4X8k5SoJ
journals/tods/SalemGS94,7IBL1cudvR0J
journals/tods/StoreyCDGS97,NL_8pNIYC-0J
journals/tods/Subrahmanian94,KnKwXVSXN_wJ
journals/tods/Subrahmanian94,MWxdDHB-vH8J
journals/tods/Subrahmanian94,UumKoUpnFSwJ
journals/tods/TaoSP03,FBp7oibu4ygJ
journals/vldb/AguileraCMVV02,itG_XrygxXIJ
journals/vldb/EyalM01,ntrSSBumclMJ
journals/vldb/Guting94,TruJ2Gi7fiQJ
journals/vldb/GutingS95,ceBWKDUmKDAJ
journals/vldb/GutingS95,dm3xutmyi_0J
journals/vldb/HansonCDERTX98,F6Ko8ZvWypUJ
journals/vldb/HelmerM03,lqAgqxpXpxMJ
journals/vldb/NybergBCGL95,RhKSGU-DhQUJ
journals/vldb/PucheralBVB01,8DRB_dYz2CgJ
journals/vldb/SivasankaranSTPR96,url:http://ieeexplore.ieee.org/iel2/997/7843/00331718.pdf%3Farnumber%3D331718
journals/vldb/SivasankaranSTPR96,x2c_pMyVtCoJ
journals/vldb/WhiteD95,qeHXdJ2x7eMJ
