tid,titleId,ordering,title,region,isOriginalTitle
6901,tt12540984,1,Back to OZ,US,0
6921,tt0055630,30,Yojimbo el mercenario,MX,0
6925,tt12537166,4,Un Amore Per Due,IT,1
6926,tt12532330,14,Deliciosa Mentira,BR,0
6931,tt12541706,10,El médico alemán,MX,0
6933,tt0247196,18,Πριν πέσει η νύχτα,GR,0
6938,tt0247196,6,Antes que anochezca,PE,0
6941,tt0043677,7,Inside the Walls of Folsom Prison,US,0
6942,tt0019035,10,Paixão Sem Freio,BR,0
6945,tt12534801,2,Les clichés de la haine,CM,0
6947,tt12543922,1,Kiusaus,FI,0
6954,tt1663660,5,On the Ice,FR,0
6956,tt12541654,8,The Mystery of St Pauls Hospital,XWW,0
6958,tt12535879,2,Upptäcka kon,SE,0
6960,tt0457495,16,Alex Rider Stormbreaker,FR,0
6962,tt0085273,2,Brandende liefde,NL,0
6967,tt12532884,5,Motín,AR,0
6968,tt0055630,17,大鏢客,TW,0
6975,tt0387937,3,Cipriano,DE,0
6977,tt12539291,11,Sumpfwasser,AT,0
6982,tt0075922,25,The House by the Lake,US,0
6986,tt12538247,2,Последний вздох,RU,0
6987,tt0043677,13,Inside the Walls of Folsom Prison,CA,0
6995,tt0457495,19,Алекс Райдър Операция Стормбрейкър,BG,0
6996,tt12534013,10,See Plum Run,CA,1
7000,tt12532330,1,Een lied in de wind,BE,0
7009,tt12544495,3,MTVs Club Dead,XWW,0
7012,tt7773250,1,Khotat Alshaitan,EG,0
7014,tt0075922,11,Fin de semana sangriento,AR,0
7023,tt0036374,5,Someone to Remember,US,0
7025,tt0024542,1,Self Defense,US,0
7028,tt0328285,3,Sarah Youngs Private Affairs Vol 7,US,0
7034,tt1613875,1,The Boy Who Saw Through,US,0
7049,tt0457495,17,Alex Rider Operation Stormbreaker,CA,0
7050,tt12538878,1,The Forest Legends Reflection of the New Awakening,FI,0
7056,tt12531863,6,The Wiccan,US,0
7059,tt12538864,5,Impulsion,CA,1
7062,tt0351716,4,Sheng Baoluo yi yuan zhi mi,CN,0
7067,tt12534575,7,A háromszáz spártai,HU,0
7072,tt0055630,2,Yojimbo  Der Leibwächter,XWG,0
7078,tt1754567,1,Ta mig,SE,0
7079,tt0395804,2,Verborgen gebreken,NL,0
7081,tt12545834,1,Chrysalis,US,0
7083,tt12541995,1,Sanya and the Sparrow,XWW,0
7084,tt12535856,5,Ladies Who Do,US,0
7087,tt12533429,8,Medan vi dansar,SE,0
7088,tt12544326,3,Ein oraio n agapas,GR,0
7092,tt12545092,9,Il pane,IT,0
7100,tt12533587,3,Χάριετ η Κατάσκοπος Ο Πόλεμος των Μπλογκ,GR,0
7104,tt12532254,9,GOLDFIEBER Der Ritt ins Todestal,DE,1
7116,tt0247196,15,Mielőtt leszáll az éj,HU,0
7117,tt12533381,9,Death weekend,SE,1
7126,tt6988208,10,Дом Ведьмы,RU,0
7133,tt12541706,17,Den tyske læge,DK,0
7140,tt12541068,1,Napjainkban,HU,0
7141,tt7089878,6,Liz und der Blaue Vogel,DE,0
7144,tt12542568,10,The Devil,HK,1
7153,tt0055630,36,The Bodyguard,XWW,0
7155,tt12545862,1,The Strange Calls,US,0
7171,tt0055630,5,Yojimbo o GuardaCostas,BR,0
7177,tt0342492,11,Jeongyukjeomui bimil,KR,0
7180,tt0015156,1,The Price They Pay,US,0
7187,tt12544326,4,Alle lieben Peter,XWG,0
7188,tt12532136,14,Tre Draaber Gift,DK,0
7189,tt7089878,7,Liz and the Blue Bird,XWW,0
7199,tt12539504,9,Hot Rods to Hell,GB,1
7202,tt12534801,14,Squilli di sangue,IT,0
7204,tt12534801,11,Nattens bøddel,NO,0
7206,tt12541065,1,Beyond Black Mesa,GB,0
7210,tt3697868,2,Los Reyes del Juego,MX,0
7211,tt0169268,5,ステイト・オブ・ドッグス,JP,0
7214,tt0247196,17,Bevor es Nacht wird,DE,0
7216,tt12540108,4,Victoria,FR,0
7234,tt1255975,3,Обреченные,RU,0
7238,tt0034251,9,Farligt område,SE,0
7242,tt12536103,6,Keine Angst vor Liebe,DE,0
7243,tt12535245,8,Waco II the Big Lie Continues,US,1
7247,tt0457495,15,Громобой,RU,0
7250,tt12535437,1,Trick Shooting with Kenne Duncan,US,1
7256,tt12540281,9,Shanks Mare,GB,1
7258,tt0247196,28,Antes que anochezca,US,0
7297,tt0303418,1,Agua y aceite,MX,0
7303,tt0086973,9,Gi Rio skylden,DK,0
7314,tt12541276,4,Bedrooms,US,0
7317,tt0395804,3,Hidden Flaws,XWW,0
7319,tt0055630,18,Yojimbo the Bodyguard,US,0
7321,tt0086973,34,To cholerne Rio,PL,0
7325,tt12534799,8,Flash mortal,ES,0
7342,tt0471839,1,Night Pastor,GB,0
7344,tt7712392,1,The Romantics Talking in Your Sleep,US,0
7346,tt0019035,14,Tre Draaber Gift,DK,0
7347,tt0015156,5,Fiskaren på Stormskär,FI,0
7351,tt0247196,29,Preden se znoci,SI,0
7353,tt0034251,25,Mocvara,XYU,0
7359,tt12534242,3,Treinta minutos para morir,ES,0
7364,tt0034251,5,O Segredo do Pântano,BR,0
7371,tt11898442,2,Rendezvous avec le destin,FR,0
7373,tt12544325,5,Peter spiller op,DK,0
7374,tt5643380,6,Taekwondo,ES,0
7375,tt12536010,9,Pop Aye,FR,1
7382,tt12542273,2,Balcony,GB,0
7383,tt12539278,3,Enzeva,IR,1
7392,tt12533381,3,Trágico fin de semana,MX,1
7398,tt5660288,1,The Sideling Hill,US,0
7399,tt12541731,9,El día después,ES,1
7402,tt12538729,7,Ta mig,SE,0
7403,tt12531236,1,Transit,GB,0
7407,tt0342492,15,Marinadimestari,FI,0
7413,tt12532924,5,Un marido a precio fijo,ES,0
7416,tt4266402,1,Tiflisi,GE,0
