tid,tconst,averageRating,numVotes
2,tt12532752,9.5,16
6,tt12538154,7.9,92
11,tt12534868,6.3,922
12,tt12541355,6.1,124
16,tt12543213,4.9,5
19,tt12542391,8.0,16
25,tt12533523,8.5,10
30,tt12540401,7.0,59
31,tt12541831,4.4,9
44,tt12535785,9.1,28006
51,tt12541653,6.5,24
54,tt12540418,7.2,842
58,tt12541427,8.3,12
59,tt12542918,7.0,14
63,tt12538434,8.6,21
91,tt12545654,5.5,48
96,tt12542144,5.7,1172
101,tt1337354,7.2,847
102,tt12538281,2.5,803
108,tt12535644,4.9,8
120,tt12531195,7.9,11
122,tt12535718,7.7,25
123,tt1459073,7.4,11
125,tt12543702,7.4,165
126,tt12533194,7.3,7
130,tt12539070,6.0,8
133,tt12533597,7.2,673
136,tt12535808,6.2,28
150,tt1124107,7.3,21
158,tt12545148,9.0,7602
159,tt0828149,8.6,12
166,tt12537406,8.2,16
167,tt12540137,5.6,1057
172,tt12531231,5.0,7
173,tt8667604,8.3,12
183,tt12534312,7.9,18
192,tt12537971,5.9,5
198,tt12532677,8.1,91
208,tt1024156,9.0,111
209,tt0350750,3.8,13
222,tt12534923,6.7,348
231,tt12532919,7.7,176
237,tt12545129,5.3,95
241,tt2513610,8.0,5
251,tt12545321,7.4,5
256,tt12532279,5.4,13
262,tt12536044,6.5,335
275,tt12531863,4.6,2149
280,tt12542375,1.9,103
282,tt12542127,5.5,21
296,tt12534252,5.9,10
298,tt12536597,6.1,5
303,tt12534406,5.2,36
304,tt12539679,4.3,5
325,tt12536682,6.7,31
344,tt12535285,5.9,30
359,tt12545773,7.3,10
367,tt12535122,8.2,7
370,tt6829094,7.4,89
378,tt12533587,4.7,1710
381,tt1107906,5.0,6
382,tt12545743,7.4,6
385,tt12539291,7.1,1475
392,tt12543975,7.1,8
393,tt12541032,6.2,16
399,tt12545793,6.1,8
403,tt12531574,7.9,8
408,tt11757862,6.4,15
417,tt12541324,6.7,5
425,tt12543416,4.5,6
432,tt12539385,5.9,6
438,tt12533534,7.3,137
443,tt2953038,8.0,9
447,tt12538458,8.3,29
454,tt5742374,6.8,94405
476,tt1545097,4.7,1710
480,tt12535340,7.4,8
482,tt12535161,7.0,76
495,tt12536921,8.8,15
496,tt2836540,8.5,10
499,tt12537392,6.0,231
512,tt12542147,7.7,735
515,tt12535341,7.4,8
518,tt12539678,4.3,18
521,tt12540773,7.5,11
522,tt0063241,5.7,74
525,tt12541619,7.7,18
538,tt12533122,7.5,504
542,tt12538943,8.0,11
547,tt12543927,5.0,250
549,tt12540494,7.3,17
552,tt2390480,6.0,31
553,tt12542568,5.8,127
554,tt12531131,6.8,53
555,tt5937980,10.0,6
558,tt12542003,6.2,13
562,tt12532394,6.6,36
568,tt12531610,5.2,53
575,tt12533404,7.2,37
584,tt7272242,7.0,867
586,tt12538451,6.2,13
589,tt12536910,7.1,13
596,tt12541834,3.7,40
604,tt2099698,7.3,76
605,tt12532402,4.8,33
606,tt5120734,6.7,91
608,tt0195054,6.4,120
610,tt0249008,9.0,7602
613,tt12532318,7.4,2
623,tt5376904,7.4,20
637,tt2234551,7.7,62
641,tt12534776,10.4,0
652,tt12537839,7.1,101
655,tt1693592,7.9,8206
658,tt0354946,5.4,150
662,tt12537608,6.6,6
670,tt12541438,5.5,6
676,tt12531639,8.1,-4
679,tt0482220,7.4,14
686,tt12535643,3.9,47
691,tt2574518,7.1,12
695,tt12539057,8.2,20
697,tt1370191,9.5,8
700,tt0441517,7.8,12
701,tt12532422,6.8,9
704,tt12537315,5.3,94
715,tt12541725,6.8,22
718,tt0092451,7.7,107
720,tt5784568,6.1,231
725,tt12538659,7.8,48
728,tt12539152,7.4,66
739,tt12544846,7.2,38
742,tt12540412,6.7,138
748,tt12542687,5.0,12
752,tt12539244,6.6,6
757,tt12536909,7.0,13
769,tt12538617,6.0,43
771,tt12537919,4.8,5
772,tt12537290,4.9,20
777,tt12544297,5.1,5
782,tt12533398,7.7,14
784,tt12537516,7.7,55
788,tt12540200,5.5,-1
791,tt12538791,6.7,11
795,tt12538663,7.6,5
809,tt12534799,5.3,353
818,tt0397843,8.2,19
828,tt12545340,6.9,56
839,tt12539808,7.7,13
840,tt12539054,7.0,6
844,tt12539218,8.2,15
847,tt0813734,8.0,742
854,tt12539804,3.3,225
861,tt12539964,6.5,204
871,tt0034251,7.1,1483
872,tt9168706,7.0,7
880,tt0467771,8.1,13
889,tt12533192,7.0,7
893,tt1865769,5.9,11910
895,tt12536072,3.7,14
902,tt2080042,3.7,43
905,tt12533099,6.9,863
909,tt0285073,8.2,165
910,tt12532885,6.6,221
911,tt2173450,7.6,23
920,tt12539279,6.0,96
921,tt12531474,4.1,88
923,tt3399706,7.1,248
931,tt12531625,6.5,10
940,tt12544285,7.5,8
942,tt12532393,6.1,36
944,tt12545862,7.1,615
950,tt12532008,6.3,29
959,tt12541163,7.1,128
969,tt12544734,9.1,9
970,tt12536018,6.0,45
977,tt12538450,6.2,8
980,tt2257246,5.5,131
994,tt12545397,5.2,17
995,tt12542407,7.3,5
999,tt12543703,7.1,164
1001,tt12543430,6.8,16
1002,tt12531669,10.0,8
1003,tt0303418,7.7,6
1018,tt12543269,5.3,26
1033,tt12541591,6.2,423128
1035,tt12545328,6.8,14
1058,tt12532061,8.7,14
1063,tt0277359,7.3,11
1071,tt12533643,6.2,23
1076,tt12543266,7.7,55
1078,tt12533249,6.1,228
1079,tt12538605,8.6,46
1082,tt12542736,6.6,3
1085,tt12536209,7.3,3042
1092,tt12537609,6.1,3
1101,tt12540081,7.3,52
1109,tt0043750,6.2,21
1120,tt12536747,5.0,10
1124,tt12540202,5.5,16
1141,tt12531364,4.0,175
1143,tt12538648,5.4,17
1150,tt12532200,7.0,5
1152,tt0161597,6.8,6
1174,tt12538900,2.1,22
1178,tt12544736,9.6,0
1196,tt12543211,5.0,0
1197,tt12543484,7.1,456
1199,tt12531396,5.8,28
1201,tt0109082,5.0,5
1215,tt12540975,6.8,12
1225,tt12542919,7.1,14
1239,tt12541331,3.5,125
1244,tt12544633,6.4,19
1259,tt12531159,7.4,215
1266,tt12542571,5.9,13
1272,tt12540308,3.6,21
1287,tt12533047,7.3,15
1299,tt12536103,4.2,9
1302,tt12531523,7.8,9
1304,tt12531893,6.2,8
1315,tt12531624,6.7,3
1337,tt0015700,6.7,42
1339,tt12540259,8.4,747
1343,tt12543649,7.6,21
1344,tt8485166,7.9,14
1349,tt12531394,6.0,37
1356,tt12536236,5.0,58
1370,tt12540765,4.0,17
1386,tt12544284,7.5,8
1387,tt12541620,7.2,8
1391,tt1984239,4.9,8
1399,tt12536993,5.9,9662
1410,tt12538520,5.4,1722
1430,tt12534722,6.9,50
1432,tt5916942,5.7,16
1443,tt12545742,7.0,6
1458,tt12537437,8.1,1
1460,tt12534571,6.2,8
1475,tt12544196,4.6,30
1487,tt12540025,5.9,222
1488,tt12536813,6.3,17
1489,tt12544518,5.7,456
1492,tt12539334,7.1,78
1495,tt12539759,5.7,144
1497,tt12532646,6.7,6
1499,tt6064440,7.7,91
1512,tt12544095,7.2,872
1520,tt12532431,6.7,5
1525,tt1992126,5.8,40
1528,tt12544292,5.8,23
1532,tt12538729,6.6,116
1544,tt12531261,4.6,8
1552,tt12532239,6.3,221
1553,tt12540325,6.6,2
1586,tt12534982,6.8,290
1589,tt12534376,8.2,14
1591,tt12545393,7.0,37876
1596,tt1588349,7.0,13
1599,tt12542569,6.3,13
1605,tt12540622,7.0,12
1608,tt0400623,6.4,7
1611,tt12540864,8.0,6
1631,tt12539408,3.1,10
1642,tt12535152,7.3,17
1646,tt12537416,3.5,815
1660,tt4462242,6.8,6
1666,tt0056432,6.8,37
1678,tt12534135,6.4,7
1687,tt12531760,7.1,106
1690,tt12532676,7.7,84
1700,tt4048584,7.4,10
1703,tt12535807,6.1,33
1704,tt0074235,7.3,4549
1711,tt12544495,7.2,-2
1716,tt12540984,4.3,16
1717,tt0320558,6.4,89
1729,tt12538744,6.8,20
1732,tt12536024,6.3,149
1734,tt2277728,5.9,14
1735,tt12540430,6.6,9
1741,tt12536222,7.2,6
1744,tt6988208,4.8,2143
1745,tt0197267,6.6,16
1748,tt12542881,5.7,171
1752,tt12531869,6.0,18
1753,tt12540341,7.0,60
1789,tt0461693,6.5,43
1793,tt12532310,6.2,358
1794,tt12539187,8.6,11
1795,tt6800764,5.2,6
1798,tt0379560,7.3,17
1808,tt0110818,4.3,366
1817,tt12542934,6.1,16
1842,tt12542381,7.6,20
1846,tt12540527,7.9,10371
1851,tt12536371,8.2,71
1853,tt12538864,5.1,1597
1868,tt12533379,6.5,985
1873,tt12535459,8.1,20
1876,tt12532427,4.3,7
1880,tt0165818,6.5,10
1886,tt12533586,4.7,1710
1889,tt3740066,6.6,794
1894,tt12536173,7.0,8
1898,tt12540413,6.6,148
1903,tt12537166,6.7,9
1905,tt12535747,7.5,7
1906,tt12545834,4.3,294
1907,tt7410352,6.2,482
1915,tt12541066,5.2,18
1929,tt12532395,6.6,36
1930,tt12531626,6.9,2
1934,tt12545225,7.6,9
1940,tt12542550,6.8,178
1943,tt12537314,4.9,94
1945,tt4930646,6.4,5
1947,tt12533428,6.7,4077
1949,tt0168007,7.3,74
1960,tt12539710,7.6,68
1966,tt12542970,4.3,368
1970,tt12533520,6.7,6
1990,tt12543102,8.0,17
1993,tt12540692,4.3,15
1995,tt4266402,9.2,2113
1996,tt12541527,5.4,10
2000,tt12538585,8.1,55
2002,tt12542790,6.4,11
2005,tt12531392,6.0,37
2018,tt12533394,4.9,9
2036,tt0260948,7.6,3118
2037,tt12541167,6.2,8
2040,tt1160455,5.2,5
2045,tt12538942,7.8,14
2048,tt0862799,7.1,54
2049,tt12538951,7.1,26
2050,tt0069639,8.3,92
2053,tt2148964,8.8,17
2057,tt12537041,5.2,313
2058,tt12540575,3.9,20
2065,tt1558859,6.2,13
2067,tt0076210,5.9,5459
2073,tt12538433,8.7,24
2097,tt12545940,6.3,10
2098,tt12545362,5.8,40
2100,tt0044979,5.6,29
2108,tt12544078,5.6,1551
2112,tt7689182,1.2,142
2130,tt12532308,5.9,359
2132,tt12543413,8.1,43
2144,tt0085057,7.5,26
2147,tt12536680,7.4,80
2157,tt5644396,7.3,7
2179,tt12536101,4.2,12
2193,tt6053480,6.7,6
2200,tt12537040,5.3,313
2201,tt12533506,4.3,6
2217,tt12533615,7.2,9
2218,tt12542471,6.5,38
2219,tt12531172,7.3,147
2225,tt12534925,6.4,120
2237,tt12536431,8.0,79
2239,tt12531699,6.8,19
2242,tt0103893,5.7,38514
2250,tt12533045,5.3,33
2253,tt12541360,7.2,94405
2257,tt12537313,5.1,94
2259,tt12537778,7.3,4549
2263,tt12545571,6.3,6
2265,tt0158117,6.2,645
2266,tt12538792,7.1,21
2270,tt12538619,6.1,61
2274,tt12534503,7.4,23
2285,tt12534373,6.1,7
2288,tt12537043,6.0,3
2305,tt12543103,8.3,23
2308,tt12539973,8.1,8
2310,tt0229335,5.4,127
2313,tt12533316,4.2,1
2314,tt12533064,7.1,110
2318,tt12539365,7.4,20
2319,tt12542982,6.8,48
2326,tt1436347,5.3,45
2331,tt12541553,8.0,22
2333,tt12538061,7.0,52
2341,tt12541592,6.4,423130
2346,tt1225592,7.9,27
2350,tt0030944,7.3,3050
2361,tt12534303,9.2,32
2375,tt12535580,7.6,35
2377,tt12533439,4.6,475
2387,tt12539618,8.0,11
2394,tt12541967,6.0,71
2402,tt12541009,5.9,4
2405,tt12545806,5.7,126
2407,tt12545572,5.9,17
2415,tt12542503,4.6,121
2423,tt6111338,9.0,7
2424,tt12537287,6.7,1
2430,tt12544264,7.4,63
2437,tt12540431,6.9,15
2448,tt12532238,6.4,213
2456,tt12538295,5.2,12
2463,tt12543139,6.8,-3
2467,tt12544440,9.4,19
2480,tt0029646,6.7,148
2508,tt12532774,6.6,10
2509,tt4295226,7.2,32
2524,tt4037876,6.5,168
2525,tt12536239,7.9,27
2533,tt0070695,4.3,55
2540,tt12543361,7.7,23
2554,tt12531608,7.2,11
2557,tt5033472,6.4,19
2566,tt12531799,4.7,765
2569,tt12544867,4.6,20
2570,tt2989060,8.3,9
2571,tt12532349,4.5,86
2580,tt12540339,7.1,-2
2593,tt12533519,7.0,6
2601,tt12536352,4.8,19
2611,tt0155505,8.3,6
2618,tt12543674,6.0,12
2623,tt12535286,6.2,30
2634,tt12541953,7.9,27
