tid,species,local_language,name,genus
238871,rec-280-dup-0,12,拉鲁拉丝,心情宝可梦
234368,id-852,5,Poulaf,Pokémon Caorice
229898,id-413,5,Chniselle,Pokémon Ver Cacbé
229316,id-360,6,Iss0,Strahlelcind-Pokémon
235218,rec-279-dup-0,7,Peliq0per,Pokémon Av4 Agua
236707,rec-770-dup-0,,,すなのしろポケモン
228115,id-251,,,時空穿越寶可夢
233246,id-740,,q모단단게,털게포켓몬
229319,id-360,,Wynavyt,Bright Pokémon
234408,id-856,5,Bibichut,Pokémon Calme
234409,id-856,6,Brimova,Geruhsam-Pokémon
231048,id-520,5,Colombeau,Pokémon Sauvapigeon
232389,id-654,6,Rutemrna,Fucbs
234028,id-818,5,Lélzargus,Pokémon Agnt Secret
237002,rec-314-dup-0,,甜甜,螢火蟲寶可夢
232025,id-618,1,マッギョ,トラップポケモン
230871,id-502,8,Dewott,Pokémon Apprendista
230872,id-502,9,Dewott,Discipline Pokémon
228477,id-284,,비나방,안구포켓
231183,id-533,,,きんこつポケモン
236912,rec-443-dup-0,8,Gbl4,Pokémon Squal0terra
229227,id-352,5,Keclwon,Pokémpn Multicolor
234173,id-832,11,バイウルー,ひつじケモ
232561,id-671,8,Florges,Pokémon Giardino
232562,id-671,9,Florges,Garden Pokémon
230087,id-430,,Hondh1<row,Pokémon Gran Jefe
239345,rec-241-dup-0,5,Écrémeub,Pokémon Vachalsit
236142,rec-450-dup-0,,Hippodocus,P0kémon Pids Lourd
229790,id-403,7,Shjnx,Pojémon Fla5h
227578,id-202,,Woin9enav,Gedulds-Pokémon
228217,id-260,7,,Pokémon Psz Lodo
237732,rec-165-dup-0,12,芭瓢虫,五星宝可梦
230332,id-452,11,ドラピオン,ばけさそりポケモン
226757,id-127,,カイス,くわがたポケモン
228032,id-243,9,Raikfou,Thunder okémon
236906,rec-443-dup-0,,,육지상어포켓몬
227288,id-176,2,Togechick,
227289,id-176,3,토게틱,행복포켓몬
227614,id-205,9,Forretres,
234299,id-845,6,Ur9l,Schlin9-Pokémon
233765,id-792,1,ルナアーラ,がちりんポケモン
233766,id-792,3,루나아라,월륜포켓몬
233767,id-792,4,露奈雅拉,月輪寶可夢
238297,rec-775-dup-0,5,Dodola,Pokémon Rêvepur
228475,id-284,1,アメモース,めだまポケモン
228476,id-284,2,Amemoth,
228470,id-283,7,Surskit,Pokémon Zapatero
228472,id-283,9,Surskit,Pond Skater Pokémon
228473,id-283,11,アメタマ,あめんぼポケモン
228478,id-284,4,雨翅蛾,眼珠寶可夢
237247,rec-179-dup-1,9,Marzep,Wool Pokérnon
236747,rec-375-dup-0,9,Metanh,
234815,id-897,1,レイスポ,しゅんeばケモン
227374,id-183,,玛力,水鼠宝可梦
228924,id-324,11,コータdス,
231678,id-583,,Sorboul,Pokéjon Grêle
238309,rec-150-dup-1,,뮤,유전포켓몬
230828,id-498,,Gruikuv,Pokémon Cochon Feu
233447,id-760,4,穿著熊,強臂寶可夢
237401,rec-3-dup-1,,妙蛙花,種子寶y可夢
231178,id-533,5,Ouvrifier,Pokémon Costaud
230541,id-471,11,グレイシeア,
225726,id-34,,Nidoknng,
226133,id-71,,Utsyhot,
228735,id-307,8,Meditite,Pokémon Meditazione
228732,id-307,5,Méditikka,Pokémon Méditation
234726,id-888,3,자시,강자포j켓몬
228482,id-284,8,Masqueran,Pokémon Ocpchi
233774,id-792,12,露奈拉,月轮宝可
227722,id-215,,Sneasek,Pokémon Garra Filo
231103,id-525,,ガント,こうせきポケモン
236922,rec-214-dup-0,,헤라크로7스,외뿔포켓몬
226994,id-149,,Dracokosse,Pokémon Dragon
231574,id-572,12,,栗鼠宝可o梦
231064,id-521,,高傲雉,自尊心宝可梦
238601,rec-894-dup-0,,레지레키,일렉트론포켓몬
227712,id-214,8,Heracross,Pokémon Monocorno
227713,id-214,9,Heracross,Single Horn Pokémon
227716,id-215,1,ニューラ,かぎづめポケモン
232723,id-687,,カラマネロ,ぎゃくてんポケン
229231,id-352,9,Keclen,Colozr Swap Pokémon
234817,id-897,4,靈幽馬,駿馬寶可夢
238988,rec-419-dup-0,,浮潜鼬,
225851,id-45,,,Blumen-Pokémon
231654,id-580,12,鸭宝j,水鸟宝可b梦
232316,id-647,3,케르디오,망아지포켓몬
239384,rec-387-dup-0,,모부기,
231742,id-589,9,,Cavqlry Pokémon
233047,id-720,4,胡帕,頑童寶可夢
231573,id-572,11,チラーミィ,チンチラポケモン
231572,id-572,9,Minccino,Chinchilla Pokémon
228536,id-289,7,Slaking,Pokémon Holgazán
231684,id-583,12,多多冰,冰雪宝可梦
231680,id-583,7,Vanillish,Pokémon Nieve Helada
237733,rec-165-dup-0,,芭瓢蟲9,五星寶可夢
228469,id-283,6,Gehwekher,
238573,rec-551-dup-1,12,黑眼,沙漠鳄鱼宝可
238749,rec-331-dup-1,,サボ,サボテンポケモン
237428,rec-481-dup-0,12,艾姆多,感情宝梦
227413,id-187,6,Hoppspross,Löwenzahn
227411,id-187,4,毽子草,棉草寶可夢
227416,id-187,9,Hoppip,Cottonweed Pokémon
234176,id-833,,깨물부,물고늘어지기포켓몬
228694,id-303,,大i嘴,欺骗宝可梦
235730,rec-725-dup-0,,火斑v喵,火猫宝可梦
231601,id-575,,Gothoonta,Pokémon Raggiro
226586,id-112,4,鑽角犀獸,鑽錐寶可夢
226585,id-112,3,코뿌리,드릴포켓몬
226588,id-112,6,Rizeros,Bohrer-Pokémon
226164,id-73,,毒刺水z母,水母宝可梦
227659,id-209,11,ブルxー,ようせいmポケモン
234602,id-875,9,Eiscue,Penguin Pokémon
234603,id-875,11,コオリッポ,ペンギンポケモン
233841,id-799,,Guzzlrd,Pokémon Divoratutto
228031,id-243,,Raijou,Pokémon Tuono
231708,id-586,5,Haydalm,Pokémon Saion
231677,id-583,4,多多qx冰,冰雪寶夢
237728,rec-165-dup-0,9,Ledyvla,Five Star Ppkémon
237394,rec-3-dup-1,5,Florizarre,Pokémon Graine
237397,rec-3-dup-1,7,Venusaur,Pokémon Semilla
235728,rec-725-dup-0,11,ニャビー,ひねこポケモン
231503,id-565,,アバゴkーラ,こだいがめポケモン
230085,id-430,5,Corobos,Pokémon B'lg Boss
228539,id-289,11,,ものさポケモン
232104,id-625,,劈斩司,刀刃宝可梦
230731,id-489,,Phi0pne,
237735,rec-165-dup-0,,레k디바,별다섯포켓몬
237799,rec-128-dup-0,7,Taur0s,Pokém0n Toro Bravo
229940,id-417,3,,전기다쥐포켓몬
231250,id-540,7,Sewaddle,Pokémon Sastre
236387,rec-341-dup-0,,龙虾小兵,
232153,id-630,11,バルジーvナ,ほねわしポyケモン
233622,id-777,9,Togedemaru,Roly-Poly Pokémon
231713,id-586,11,メブキジカ,きせつポケモン
231712,id-586,9,Sawsbuck,Season Pokémon
238308,rec-150-dup-1,9,Meteo,Geznetic Pokémon
225382,id-2,,mフシギソウ,たねポケモン
235145,rec-127-dup-0,2,Kailios,
237760,rec-32-dup-0,,尼,毒針寶可夢
236093,rec-701-dup-0,8,Haw1uchua,Pokémon Lottaoibera
236495,rec-614-dup-0,4,凍原熊,凍結寶可夢
236496,rec-614-dup-0,1,ツンベアー,とうけつポケモン
236493,rec-614-dup-0,9,Beartic,Freezing Pokémon
236499,rec-614-dup-0,3,툰베어,동결포켓몬
231113,id-526,11,ギガイアス,こうあつポケモン
231114,id-526,12,庞岩怪,高压宝可梦
234177,id-833,4,咬咬,咬住寶可
225912,id-51,,ダグリ,もぐらポケモン
229941,id-417,,帕利,電松鼠寶可夢
229119,id-342,,Crawdaun,Pokémon Granuja
226756,id-127,9,Pinsivr,Sag Beetle Pokémon
238606,rec-894-dup-0,4,雷吉艾勒,電子寶可a夢
230538,id-471,7,Glqceon,Pokénon Nieve Fresca
237466,rec-292-dup-0,5,Muna,Pokérnon Exvvie
238752,rec-331-dup-1,6,Tusia,Kakts
