tid,species,local_language,name,genus
238206,rec-865-dup-0,4,,黃嘴鴨寶可h夢
233507,id-766,,投擲m猴,配合寶可夢
237329,rec-534-dup-0,3,노보,골포켓몬
236338,rec-846-dup-0,,Arrol<usa,Rush Pokémon
232494,id-664,,粉蝶虫j,喷粉宝可梦
233205,id-736,,アゴムシ,ようちゅうポケモン
233929,id-808,6,,Mutter-Pol<émon
233542,id-769,,Sandygaat,Sand Heap Pokémon
236912,rec-443-dup-0,8,Gbl4,Pokémon Squal0terra
233506,id-766,,내던숭,연계포켓몬
232568,id-672,5,Cabriolaine,Pokémon Monture
232565,id-672,1,メェークル,ライドポケモン
229859,id-409,11,ラムパルド,ずつきポケモン
229857,id-409,8,Rampardos,Pokémon Cranioso
228640,id-299,1,ノズパ,
239487,rec-345-dup-0,4,觸手百合,海百合寶可夢
239484,rec-345-dup-0,6,Liliep,Seeanemonen-Pokémon
239481,rec-345-dup-0,7,Lileep,Pokémon Lirio de Mar
239480,rec-345-dup-0,12,触手百合,海百合宝可梦
228104,id-250,4,鳳王,虹色寶可夢
228105,id-250,5,Ho-Oh,Pokémon Arcenciel
228101,id-250,1,ホウオウ,にじいろポケモン
239489,rec-345-dup-0,3,릴링,바다나리포켓몬
226308,id-87,1,ジュゴン,あしかポケモン
226702,id-122,11,バリヤーyド,バリアーポモン
237333,rec-534-dup-0,,修建老,筋骨宝可梦
236142,rec-450-dup-0,,Hippodocus,P0kémon Pids Lourd
237732,rec-165-dup-0,12,芭瓢虫,五星宝可梦
236051,rec-97-dup-0,,スリーパixー,さいみんポケモン
225706,id-32,,尼多a朗,毒針寶可夢
228181,id-257,,火焰雞r,猛火寶可夢
231823,id-597,11,テシード,とげのみケモン
227985,id-239,6,E1ekid,Elektro-Pokéiiion
236906,rec-443-dup-0,,,육지상어포켓몬
227614,id-205,9,Forretres,
237281,rec-445-dup-0,5,Crcgacrok,Pokémon Supe4sonic
227135,id-162,3,다꼬리,긴몸통포켓몬
227136,id-162,4,大尾立,長軀幹寶可夢
232122,id-627,9,,Eaglet okémon
228585,id-294,1,ドゴー,おおごえポケrモン
226814,id-133,1,イーブ,
227139,id-162,7,Furr4t,Pokémon Alargad0
239213,rec-889-dup-1,,ザマゼンhタ,つわものポケモン
231353,id-550,11,バスラ,らんぼうポcケモン
227374,id-183,,玛力,水鼠宝可梦
228735,id-307,8,Meditite,Pokémon Meditazione
228732,id-307,5,Méditikka,Pokémon Méditation
234714,id-886,,多龙奇,保姆宝可梦l
231064,id-521,,高傲雉,自尊心宝可梦
232723,id-687,,カラマネロ,ぎゃくてんポケン
234516,id-867,,데스판,원념포켓
239384,rec-387-dup-0,,모부기,
231347,id-550,4,野蠻鱸,粗暴寶n可夢
230616,id-478,,Ffolass,Pokémon Suolnevoso
226598,id-113,,Leveinard,Poképn Œuf
233597,id-775,4,樹枕尾熊,半夢半醒寶可夢
225885,id-48,7,Venonatg,Pokém0n Insecto
237733,rec-165-dup-0,,芭瓢蟲9,五星寶可夢
233864,id-801,12,玛机雅娜,人造宝可梦
233863,id-801,11,マギアナ,じんぞうポケモン
233862,id-801,9,Magearna,Artificial Pokémon
226053,id-63,,ケーシィ,ねんりポケモン
236367,rec-481-dup-1,9,Miespit,
236334,rec-846-dup-0,11,サシカマス,とつげきポケモン
236337,rec-846-dup-0,8,Arrokuda,Pokémon Carica
228008,id-241,7,wMiltank,Pokémom Lechera
230043,id-426,7,Dribli,Pokémon Djrigible
234176,id-833,,깨물부,물고늘어지기포켓몬
237280,rec-445-dup-0,8,Garmchomo,Pokémon Mah
230355,id-454,,毒骷蛙p,毒击宝可梦
231090,id-524,7,Roggemrooa,Pokémon gManto
236124,rec-36-dup-0,11,ピクシーq,ようせいケモン
229544,id-381,,라티오스,무한포켓몬w
228178,id-257,,バシャモ,もうかポケモン
232007,id-616,4,小嘴,蝸牛寶可k夢
235455,rec-636-dup-1,9,Larhvexta,Torcb Pokémon
226164,id-73,,毒刺水z母,水母宝可梦
229514,id-378,,Re9jce,Eisberg-Pokémon
227659,id-209,11,ブルxー,ようせいmポケモン
232297,id-645,4,土地雲,豐饒寶可夢
232295,id-645,1,ランドロス,ほうじょうポケモン
226225,id-79,,Flegm9n,Schnarcher-Pokémon
229052,id-336,6,Vipitiz,Reiß2ahn
228186,id-257,9,Blaziken,Blaze Pokémon
228182,id-257,5,Braségali,Pokémon Ardent
237282,rec-445-dup-0,,烈咬陆q鲨,音速宝可梦
228188,id-257,12,火焰鸡,猛火宝可梦
236518,rec-714-dup-1,4,嗡蝠,音波寶可夢
236516,rec-714-dup-1,3,음뱃,음파포켓몬
237728,rec-165-dup-0,9,Ledyvla,Five Star Ppkémon
236271,rec-337-dup-0,8,Lunatome,Pokémon M3teorite
229693,id-394,9,Prinpiup,Penguin Pokémoh
226703,id-122,,,屏障宝可梦
226171,id-74,7,Geodide,Pokémon Rocs
226413,id-96,,Drow2ee,Pokémon Hipnosis
231128,id-528,5,Rhinolosv,Pokémon Cpupidon
237735,rec-165-dup-0,,레k디바,별다섯포켓몬
236283,rec-246-dup-1,1,ヨーギラ,いわはだポケモzン
237799,rec-128-dup-0,7,Taur0s,Pokém0n Toro Bravo
230549,id-472,7,Gliscr,Pokémon Colmic0rpio
237336,rec-534-dup-0,8,Conkeldrr,Pokémon Forzsimmane
226824,id-133,12,伊,进化宝w可梦
238926,rec-192-dup-0,5,Hélatronc,Pokémon Sileil
236387,rec-341-dup-0,,龙虾小兵,
231423,id-557,,イシズマeイ,いしやどポケモン
226693,id-122,,バリヤード,
225382,id-2,,mフシギソウ,たねポケモン
235574,rec-136-dup-0,5,Pyr0i,Pokém9n Flamme
230047,id-426,,随风球r,热气球宝可梦
229171,id-347,4,太古羽蟲,古蝦寶可夢
232489,id-664,6,Purmel,Puderinsekt
232486,id-664,3,분이벌레,가루뿜기포켓몬
232485,id-664,1,コフキムシ,こなふきポケモン
230390,id-458,2,Tamanta,
235145,rec-127-dup-0,2,Kailios,
230648,id-481,7,Mesprit,Pokémon Sensorio
230649,id-481,8,Mesprit,Pokémon Emozione
234177,id-833,4,咬咬,咬住寶可
235662,rec-442-dup-1,,Milcaryge,
225912,id-51,,ダグリ,もぐらポケモン
231129,id-528,,Fleitiamo,Balz-Pokémon
234340,id-849,,Toxtricisty,Pokémon Punki
233192,id-734,9,Yun9oos,Loiterimg Pokémpn
233286,id-744,,암멍,강아지포켓몬
231057,id-521,4,,自尊心寶可
238821,rec-152-dup-0,,Chikorita,Pokémom Foglia
235410,rec-67-dup-0,6,Mascbock,Kraftprot5-Pokémon
233189,id-734,,Mangunir,Patrouille
237287,rec-445-dup-0,,Knakrsck,Rasanz-Pokémon
226517,id-106,,サワムー,キックポケモン
227078,id-157,1,バクフーン,かざんポケモン
236286,rec-246-dup-1,,애버s스,바위표면포켓몬
227138,id-162,6,Wieseni0r,Lamgieib
230408,id-459,9,Snover,Frost Tree Pokémon
230400,id-459,1,ユキカブリ,じゅひょうポケモン
230402,id-459,3,눈쓰개,얼음나무포켓몬
228946,id-326,11,,
239483,rec-345-dup-0,5,Lilia,Pokémon Lis dEau
239482,rec-345-dup-0,9,Lileep,Sea Lily Pokémon
228103,id-250,3,칠색조,무지개색포켓몬
232804,id-695,12,光电伞蜥,发电宝可梦
232802,id-695,9,Heliolisk,Generator Pokémon
235714,rec-601-dup-0,,齿轮a怪,齿轮宝可梦
233881,id-803,8,,Pokémon Veenago
232110,id-626,7,Bouffalant,Pokémon Torocabezazo
232115,id-627,1,ワシボン,ヒナわしポケモン
232116,id-627,3,수리둥보,새끼독수리포켓몬
232117,id-627,4,毛頭小鷹,雛鷹寶可夢
230987,id-514,4,爆香猿,火花寶可夢
230981,id-513,8,Pansear,Pokémon Testacalda
230395,id-458,7,iMantyle,Pokémon Mfilano
226784,id-130,,,凶惡寶可夢
236913,rec-443-dup-0,9,Gible,Land Shark Pokémon
227367,id-183,4,瑪露,水鼠寶夢
228937,id-326,1,ブーピッdグ,あやつりポケン
230097,id-431,,Cgarmiam,Fies
228071,id-247,4,沙基拉斯,子彈寶可夢
226005,id-59,6,Arkqni,Legendär-Pomémon
239474,rec-646-dup-0,9,Kyurezm,Boundary Poiémon
230409,id-459,11,ユキカブzリ,じゅひょうポケモンq
238501,rec-574-dup-0,,,Fixation Pokémon
236909,rec-443-dup-0,11,フカル,りくザポケモン
227616,id-205,12,佛烈托斯,蓑衣虫宝可梦
227610,id-205,5,Foretress,Pokémon Ver Caché
230988,id-514,,Flamouan,Pokémon Braise
234526,id-868,3,마빌p,크림포o켓몬
232379,id-653,6,Fyncz,Fucs
232947,id-710,4,南瓜精n,南瓜寶可
227841,id-226,5,Démarita,Pokém0m Cervolant
232801,id-695,,Heliokmisk,Pokémon Generatore
228106,id-250,,Ho-Oh,Regenl>ogen-Pokémon
236333,rec-846-dup-0,4,,突擊寶p可l夢
237642,rec-456-dup-0,5,Écayon,Pokémon Poisson Ailé
237640,rec-456-dup-0,6,Finneon,Flügelfisch
237646,rec-456-dup-0,7,Finneon,Pokémon Pez Ala
237644,rec-456-dup-0,12,荧光鱼,飞翅鱼宝可梦
237648,rec-456-dup-0,9,Finneon,Wing Fish Pokémon
236277,rec-337-dup-0,4,月石,隕石寶可夢
236272,rec-337-dup-0,5,Séléroc,Pokémon Météorite
226414,id-96,8,Drowwee,Pokémon Ipbnosi
232923,id-707,11,クレッフィn,かぎたばポケkモン
234989,rec-368-dup-1,,サラビス,なんかいポケモン
227372,id-183,9,Mariil,Aqua Mouse Pokém0n
238956,rec-803-dup-0,3,베베,독침포켓m
