tid,tconst,averageRating,numVotes
7,tt12535755,6.3,150
21,tt12532849,8.3,5
31,tt12541831,4.4,9
49,tt8181336,6.4,19
54,tt12540418,7.2,842
57,tt12532968,7.0,39
73,tt12531999,5.9,13
75,tt12539123,4.0,-1
77,tt12544362,7.8,89
84,tt12535617,6.9,23538
87,tt12535533,7.3,754
94,tt12542350,6.7,20
101,tt1337354,7.2,847
114,tt12541775,6.1,18
120,tt12531195,7.9,11
135,tt0494712,2.3,805
136,tt12535808,6.2,28
141,tt12534020,1.5,11
142,tt12541380,4.4,1189
143,tt12540779,5.9,6
146,tt12533448,4.5,386
149,tt12531668,10.0,15
153,tt0865634,8.4,52
190,tt12532745,6.6,7
199,tt10410130,9.1,8
208,tt1024156,9.0,111
210,tt12537038,4.0,2173
213,tt12536970,9.3,2105
218,tt6083652,8.4,5
220,tt12542760,7.5,167
221,tt12543412,8.0,45
228,tt3526322,7.2,5
230,tt12545128,5.8,96
242,tt12538563,5.0,9
265,tt2141569,7.4,15
280,tt12542375,1.9,103
283,tt12542142,5.6,4
285,tt0314490,6.0,5
286,tt1155541,6.6,9
289,tt12537970,6.2,6
304,tt12539679,4.3,5
308,tt12544079,6.0,1551
309,tt12532389,7.1,17
316,tt12536045,6.5,332
322,tt0448136,4.0,27
329,tt3364888,6.1,11
332,tt12532813,5.3,6
333,tt12532520,7.0,218
339,tt0255901,7.6,7
354,tt12543216,8.7,7
357,tt0253409,6.6,36
358,tt12536026,5.8,149
361,tt1296418,6.4,5
363,tt12534492,5.5,25
376,tt12535108,5.2,85
379,tt1351264,8.6,20
384,tt12531670,9.7,6
393,tt12541032,6.2,16
400,tt12539742,5.0,29
401,tt4288938,9.2,9
411,tt12543380,7.3,450
413,tt12539448,6.0,330
416,tt12534909,7.2,18816
417,tt12541324,6.7,5
432,tt12539385,5.9,6
438,tt12533534,7.3,137
443,tt2953038,8.0,9
447,tt12538458,8.3,29
448,tt12533348,7.6,353
458,tt12543009,7.4,267
465,tt12544496,6.9,8
469,tt12540074,9.1,2
475,tt12542067,7.1,2
481,tt9409854,4.5,86
482,tt12535161,7.0,76
485,tt12531181,7.8,68
488,tt12541356,6.1,116
514,tt12532317,7.6,3
519,tt12539976,6.4,26
522,tt0063241,5.7,74
534,tt12540719,4.6,71
546,tt10036886,7.8,25
559,tt5950092,1.9,103
561,tt1078899,4.8,1597
565,tt0391140,5.2,5
566,tt12533089,5.4,138
567,tt12545460,9.0,1892
570,tt12534757,3.7,293
577,tt12545835,4.2,296
594,tt1145500,8.7,1892
597,tt12535538,6.9,3
602,tt12540772,7.2,7
603,tt0052547,5.1,56
607,tt12545294,6.6,6
612,tt12535275,3.9,-4
617,tt4852398,5.9,13
626,tt12539958,6.1,304
646,tt4575788,6.2,5
649,tt3105448,6.0,10
650,tt0284537,6.0,331
654,tt0340422,6.5,10
670,tt12541438,5.5,6
671,tt12532526,6.2,26
689,tt12535632,4.4,13
698,tt12539758,5.4,150
702,tt12543762,4.5,10
704,tt12537315,5.3,94
711,tt12536681,6.7,31
716,tt12535326,5.0,79
718,tt0092451,7.7,107
724,tt0205872,5.5,62
730,tt3142914,5.0,20
732,tt0204694,5.5,23
738,tt12541134,6.7,29
747,tt12532410,8.9,10
748,tt12542687,5.0,12
749,tt12543406,5.5,26
755,tt12532521,6.7,217
774,tt10954426,6.3,29
775,tt0484802,5.4,153
792,tt12535534,7.3,749
801,tt12533399,7.9,-3
804,tt12538060,7.3,7
805,tt12545311,3.0,33
809,tt12534799,5.3,353
813,tt12531848,6.6,9
814,tt0060746,5.7,29
815,tt4026034,7.1,1688
828,tt12545340,6.9,56
837,tt12533505,4.4,6
846,tt12539124,3.9,7
853,tt0955242,3.6,9
855,tt0072343,7.0,5
858,tt12536927,8.0,8
861,tt12539964,6.5,204
862,tt12537160,7.9,9
865,tt12536015,7.8,6
866,tt12536900,6.8,20
894,tt12531854,8.4,16
896,tt0055719,6.6,6453
898,tt12542565,5.2,64
905,tt12533099,6.9,863
906,tt6766384,5.0,7
910,tt12532885,6.6,221
911,tt2173450,7.6,23
914,tt12538177,7.7,6
919,tt12532519,7.1,209
924,tt0074294,4.7,81
928,tt12533075,9.3,22
948,tt4492840,5.9,7
954,tt12545244,6.5,1
957,tt0861684,7.8,51
959,tt12541163,7.1,128
968,tt12538844,8.1,18
970,tt12536018,6.0,45
971,tt2196603,6.9,33
977,tt12538450,6.2,8
983,tt12534347,7.8,554
987,tt12545280,7.1,1688
991,tt12544010,5.0,5
993,tt1496903,8.1,45
1004,tt2035561,6.5,10
1005,tt12539178,6.8,6
1009,tt12535450,8.1,6
1026,tt12539407,5.6,433
1044,tt12533063,7.5,110
1047,tt12538540,7.6,8209
1051,tt12533515,8.8,2
1065,tt12541275,5.9,11911
1074,tt6736186,4.5,34
1075,tt12533077,9.3,21
1088,tt12541687,7.2,14
1090,tt12531339,6.6,16
1092,tt12537609,6.1,3
1094,tt12541305,5.9,15
1097,tt12535715,7.0,13
1104,tt12534405,5.1,41
1112,tt1202151,5.6,9
1114,tt1461698,5.1,94
1117,tt12544296,4.9,1
1118,tt12544907,8.5,11
1126,tt12531253,7.8,1
1129,tt0258172,3.0,33
1158,tt12541952,8.0,32
1170,tt0407961,6.4,7
1172,tt12533524,8.3,1
1174,tt12538900,2.1,22
1188,tt12534346,7.4,564
1189,tt12532663,5.7,181
1195,tt0218277,5.2,250
1201,tt0109082,5.0,5
1208,tt12542068,6.5,10
1209,tt2305139,6.1,28
1213,tt0301963,6.6,15
1216,tt0949506,6.0,231
1218,tt12545356,1.2,123
1229,tt12542504,5.2,107
1234,tt12537840,7.0,91
1236,tt0247196,7.2,23529
1240,tt12534491,5.5,31
1247,tt0202181,7.3,109
1266,tt12542571,5.9,13
1267,tt4295286,4.0,7
1282,tt12537089,6.5,2469
1286,tt12539430,5.3,192
1289,tt12531262,4.8,8
1296,tt12534903,5.7,46
1300,tt4839424,1.1,122
1304,tt12531893,6.2,8
1307,tt3114132,6.7,4077
1315,tt12531624,6.7,3
1330,tt12543041,6.0,29
1340,tt6000488,7.7,6
1346,tt12544030,7.8,59
1358,tt12536598,6.4,10
1371,tt2154007,3.7,9
1372,tt12534253,6.2,10
1373,tt5974454,6.7,49
1375,tt12542590,7.4,11
1382,tt10445464,1.5,11
1390,tt12537199,4.6,60
1393,tt0103742,7.5,26
1415,tt12545165,8.7,15
1420,tt1010415,4.6,475
1435,tt12545337,3.5,552
1436,tt12544420,6.7,7
1446,tt12542684,5.8,35
1451,tt12540082,7.4,48
1466,tt1787747,7.0,575
1472,tt12532137,7.0,83
1476,tt5635916,3.6,7
1481,tt12535370,5.0,16
1487,tt12540025,5.9,222
1496,tt12538237,6.9,11052
1502,tt12538018,7.2,15
1506,tt0264066,7.1,251
1520,tt12532431,6.7,5
1525,tt1992126,5.8,40
1529,tt12541688,7.2,5
1556,tt12539778,6.2,8
1560,tt12538012,8.2,5
1565,tt12541274,5.5,11914
1582,tt12536430,7.9,77
1588,tt12539806,7.6,8
1591,tt12545393,7.0,37876
1595,tt12544404,6.4,5
1599,tt12542569,6.3,13
1618,tt12539455,7.1,33
1627,tt12533049,7.0,7
1630,tt12543587,5.4,390
1633,tt0395804,6.4,156
1634,tt12542566,5.6,127
1635,tt12545603,5.7,29
1650,tt0161506,5.3,18
1651,tt12535593,6.6,645
1655,tt12543265,7.3,59
1657,tt12535536,7.2,11
1658,tt12532226,6.2,929
1660,tt4462242,6.8,6
1664,tt12541931,7.4,10
1668,tt12538608,5.3,9
1678,tt12534135,6.4,7
1687,tt12531760,7.1,106
1703,tt12535807,6.1,33
1706,tt0035040,6.3,29
1711,tt12544495,7.2,-2
1716,tt12540984,4.3,16
1739,tt12531751,7.4,73
1743,tt12543076,7.0,21
1748,tt12542881,5.7,171
1755,tt12545224,7.4,20
1764,tt12534345,7.8,563
1765,tt12532135,7.0,41
1766,tt12538843,8.5,16
1769,tt12541278,5.6,16
1770,tt1171628,8.9,18
1794,tt12539187,8.6,11
1803,tt12545803,7.7,3
1805,tt0090225,5.5,12
1812,tt12532775,6.4,5
1816,tt1358894,7.7,68
1818,tt12545750,7.3,7
1821,tt12536796,6.0,102
1826,tt12540976,6.9,11
1842,tt12542381,7.6,20
1843,tt12545330,6.8,24
1870,tt0907299,6.7,89
1871,tt1343104,7.7,6
1872,tt12532444,6.4,252
1875,tt12531180,8.1,73
1878,tt4227386,4.9,114
1890,tt12540676,5.3,5
1919,tt12534707,7.5,14
1922,tt0326536,7.2,8
1924,tt12536102,4.2,5
1929,tt12532395,6.6,36
1938,tt12532953,6.7,88
1942,tt12531475,3.5,83
1943,tt12537314,4.9,94
1958,tt1871373,7.4,63
1963,tt5906084,7.0,7
1969,tt12544585,7.0,12
1972,tt12535775,7.3,16
1987,tt2229708,7.6,110
1998,tt12543658,9.4,15
2000,tt12538585,8.1,55
2006,tt12544325,5.5,53
2009,tt12531855,8.0,22
2035,tt12541008,6.1,14
2038,tt0077932,5.5,188
2048,tt0862799,7.1,54
2071,tt3727460,6.3,222
2072,tt12539966,6.7,220
2073,tt12538433,8.7,24
2075,tt12538877,7.5,6
2084,tt12531252,7.4,7
2085,tt12542002,6.2,8
2094,tt12534504,7.6,15
2104,tt7090140,5.4,393
2117,tt0220200,8.0,984
2122,tt0043072,5.9,371
2123,tt12539504,5.3,874
2124,tt12534372,5.9,7
2127,tt12540239,8.5,11
2130,tt12532308,5.9,359
2132,tt12543413,8.1,43
2136,tt12540169,3.5,6
2138,tt1334247,6.9,218
2140,tt12535327,4.8,79
2141,tt4126728,7.5,10
2142,tt12537254,6.9,6
2151,tt12535620,5.7,130
2169,tt1562890,6.8,5
2172,tt1164089,4.3,287
2174,tt12545329,6.9,29
2175,tt12534413,7.8,18
2177,tt12534310,7.6,29
2180,tt12545685,5.5,180
2181,tt12534411,7.2,5
2186,tt12532138,7.0,83
2189,tt12535777,7.7,16
2191,tt12543114,8.2,26
2195,tt12538698,8.0,0
2201,tt12533506,4.3,6
2205,tt12545172,5.6,73
2210,tt12538805,6.6,6
2221,tt12544466,5.5,23
2232,tt12545339,6.9,74
2233,tt12545281,6.8,1685
2238,tt0108822,7.5,65
2242,tt0103893,5.7,38514
2243,tt12535743,5.6,10
2247,tt6166140,6.7,43
2260,tt6131392,7.3,17
2265,tt0158117,6.2,645
2270,tt12538619,6.1,61
2275,tt12533403,7.1,30
2279,tt2014365,7.4,66
2286,tt12545216,6.0,19
2305,tt12543103,8.3,23
2308,tt12539973,8.1,8
2315,tt0300758,5.8,6
2317,tt12545733,7.2,28
2318,tt12539365,7.4,20
2329,tt12535754,6.3,140
2330,tt0066461,8.5,1998
2344,tt12540334,3.1,175
2363,tt12535458,8.1,19
2368,tt0387937,7.2,11
2371,tt6224632,6.0,96
2382,tt12536035,7.3,6
2391,tt12537717,7.6,-1
2397,tt12532691,7.9,20
2419,tt12543267,7.3,55
2427,tt12545483,7.4,50
2430,tt12544264,7.4,63
2432,tt0342492,7.3,18812
2440,tt12543086,3.4,21
2441,tt12531393,6.0,37
2442,tt12544906,8.2,27
2449,tt4194392,6.0,76
2459,tt2564196,8.2,5
2460,tt0036727,8.2,385
2468,tt12534021,1.4,11
2499,tt12539457,6.8,33
2510,tt12542023,6.4,325
2511,tt12545770,6.8,6
2512,tt12534375,8.7,14
2513,tt12536994,5.8,9666
2519,tt12542938,7.2,3
2524,tt4037876,6.5,168
2528,tt12540075,9.0,0
2530,tt12544566,7.4,172
2544,tt0064625,5.0,192
2559,tt12534575,6.6,6462
2572,tt12540780,6.6,6
2576,tt12534576,6.6,6462
2579,tt12541358,6.8,94405
2581,tt12532664,5.7,175
2588,tt3161760,7.7,33
2604,tt12543214,9.0,7
2607,tt0374806,5.2,6
2624,tt12545161,7.7,9
2640,tt12543979,5.1,11
2651,tt12538432,8.8,20
2652,tt12536697,6.3,27
2656,tt1637609,8.5,17
2669,tt4134678,6.7,9
2671,tt12540049,7.4,9
2673,tt12536014,8.2,6
2684,tt12538931,6.7,27
2696,tt12539411,4.6,7
2715,tt0169268,7.3,137
2729,tt12542791,6.1,11
2731,tt12532320,8.1,18
2736,tt12545338,6.9,65
2748,tt3420044,5.3,6
2749,tt12532112,5.5,8
2753,tt0454426,8.0,15
2760,tt12541031,6.6,21
2773,tt12540787,5.7,50
2777,tt12536922,8.6,1
2786,tt12545771,6.8,6
2792,tt3553312,7.0,123
2795,tt12533823,7.7,10
2798,tt3487334,9.4,16
2801,tt3692292,6.0,60
