tid,titleId,ordering,title,region,isOriginalTitle
6910,tt12545337,9,Recuerdos de la guerra,AR,1
6913,tt3142914,3,Ask aglatir,TR,0
6917,tt4213788,1,Kokhon Tomar Asbe Telephone,IN,0
6921,tt0055630,30,Yojimbo el mercenario,MX,0
6922,tt2907394,3,Sameer Abu Alneel,SE,0
6929,tt0220626,1,Hölmölän kylän veijarit,FI,0
6931,tt12541706,10,El médico alemán,MX,0
6935,tt3314940,1,Roar,AU,0
6936,tt0087190,9,No Topo do Mundo,BR,0
6940,tt12538616,6,Kwelling,BE,1
6944,tt6957448,1,Rampage 91,US,0
6945,tt12534801,2,Les clichés de la haine,CM,0
6952,tt12535616,5,在夜幕降臨前,TW,1
6957,tt0202181,9,Koara bôi kokkî,JP,0
6960,tt0457495,16,Alex Rider Stormbreaker,FR,0
6962,tt0085273,2,Brandende liefde,NL,0
6968,tt0055630,17,大鏢客,TW,0
6971,tt1268161,3,21 and a WakeUp,GB,0
6972,tt0203189,1,Radar,US,0
6978,tt1145500,11,Puissance planète,FR,0
6981,tt1620956,4,Sania i Wróbel,PL,0
6982,tt0075922,25,The House by the Lake,US,0
6983,tt12538616,1,Domanda di grazia,IT,0
6990,tt1684914,6,Po nakljucju zaljubljena,SI,0
6991,tt12539476,3,Ensam Tillsammans,SE,0
6993,tt12534909,2,Les bouchers verts,FR,0
6995,tt0457495,19,Алекс Райдър Операция Стормбрейкър,BG,0
6996,tt12534013,10,See Plum Run,CA,1
6998,tt12541100,7,Yojimbo,NZ,1
7002,tt5014322,3,1000 oczu dr Maddina,PL,0
7007,tt0090825,3,Melody of Passion,CH,0
7009,tt12544495,3,MTVs Club Dead,XWW,0
7014,tt0075922,11,Fin de semana sangriento,AR,0
7019,tt12537677,13,El quinto infierno II,AR,0
7025,tt0024542,1,Self Defense,US,0
7026,tt1684914,2,Mulligan,PL,0
7030,tt12542145,6,Varg Veum  El mensaje en la pared,ES,1
7034,tt1613875,1,The Boy Who Saw Through,US,0
7036,tt0107964,3,Rio Diablo  Djävulens flod,SE,0
7037,tt7272242,4,Killing Jesus,XEU,0
7038,tt12532475,3,Vánocní príbeh,CZ,0
7039,tt0103893,6,Buffy  Vampyrdödaren,SE,0
7040,tt12534909,9,Oi prasinoi hasapides,GR,0
7042,tt12537415,9,A Föld ostroma,HU,0
7044,tt12533047,3,Ava Gardner and Frank Sinatra,FR,0
7048,tt12534909,8,De grønne slagtere,IN,0
7049,tt0457495,17,Alex Rider Operation Stormbreaker,CA,0
7051,tt12544460,10,El Zebaq,EG,0
7057,tt12542310,5,I Am Tiger Woods,GB,1
7059,tt12538864,5,Impulsion,CA,1
7063,tt0195054,5,Härligt syndiga Miss Aggies memoarer,SE,0
7067,tt12534575,7,A háromszáz spártai,HU,0
7068,tt0202181,1,Las aventuras del pequeño koala,MX,0
7070,tt12537406,1,The Land Where the Blues Began,US,0
7071,tt12539959,11,Crvene podvezice,XYU,0
7072,tt0055630,2,Yojimbo  Der Leibwächter,XWG,0
7075,tt8181336,2,Tim,IN,0
7078,tt1754567,1,Ta mig,SE,0
7085,tt12545807,5,21 and a WakeUp,US,1
7087,tt12533429,8,Medan vi dansar,SE,0
7088,tt12544326,3,Ein oraio n agapas,GR,0
7092,tt12545092,9,Il pane,IT,0
7100,tt12533587,3,Χάριετ η Κατάσκοπος Ο Πόλεμος των Μπλογκ,GR,0
7101,tt0103893,24,Buffy Caçadora de Vampiros,PT,0
7105,tt0264066,3,WWF Survivor Series,US,0
7114,tt0052538,6,El diablo blanco,ES,0
7123,tt12538281,4,Хиллсайдские каннибалы,RU,0
7127,tt12541356,4,WWE Vengeance,US,0
7130,tt12544031,1,Fuck Sasha Grey,US,0
7132,tt12545461,9,Klodens kræfter,DK,0
7133,tt12541706,17,Den tyske læge,DK,0
7142,tt1078899,6,Impuls,CZ,0
7145,tt12537416,4,Obca krew,PL,0
7153,tt0055630,36,The Bodyguard,XWW,0
7155,tt12545862,1,The Strange Calls,US,0
7158,tt12542548,6,The Damned of the Sea,XWW,1
7161,tt1693592,10,Вера,RU,0
7163,tt12537199,7,MasterChef Turkey,TR,0
7164,tt0494712,4,Хиллсайдские каннибалы,RU,0
7167,tt12533250,1,Fumo e Fumaça,BR,0
7168,tt1548628,8,Vrisak banši,RS,0
7171,tt0055630,5,Yojimbo o GuardaCostas,BR,0
7177,tt0342492,11,Jeongyukjeomui bimil,KR,0
7179,tt12538018,9,Going Vertical,SE,0
7180,tt0015156,1,The Price They Pay,US,0
7181,tt2180561,4,Маркетинг безумия Мы сошли с ума,RU,0
7184,tt12540412,5,Überfall in der Teufelsschlucht,XWG,0
