tid,species,local_language,name,genus
238877,rec-728-dup-0,3,누리공,강치포켓몬
238876,rec-728-dup-0,5,Otaquin,Pokémon Otarie
231227,id-538,4,投摔,柔k道寶可夢
227246,id-172,,皮丘t,小鼠寶可夢
233357,id-751,,,水泡寶可夢
238878,rec-728-dup-0,,アシマリ,あしかポsケモン
227169,id-165,,芭瓢蟲,五星寶m可夢
228115,id-251,,,時空穿越寶可夢
227493,id-194,9,Wooper,Water Fish Pokémon
227492,id-194,8,Wooper,Pokémon Acquapesce
227490,id-194,6,Felino,Fisch-Pokémon
227494,id-194,11,ウパー,みずうおポケモン
232871,id-702,8,,Pikémon Antenna
237597,rec-226-dup-0,8,Matine,Pokémon Aqu8lone
238443,rec-866-dup-1,8,Mr. Rlme,Pokém0n Comico
226120,id-69,12,喇叭,花宝可f梦
238730,rec-431-dup-0,,Glame0w,Catty Pokémon
230582,id-475,7,Ga|lade,Pokém0n Cuchilla
233962,id-811,,Thwackey,
230189,id-439,,マネネ,マイムポケモcン
226509,id-105,4,嘎啦嘎啦,愛骨寶可夢
226500,id-104,6,Tragosso,Einsam-Pokémon
226501,id-104,7,Cubone,Pokémon Solitario
226505,id-104,12,卡拉卡拉,孤独宝可梦
236080,rec-364-dup-1,,,滾球寶可夢
238688,rec-204-dup-0,4,榛果球,蓑衣蟲寶可夢
238680,rec-196-dup-0,9,Espeon,Sun Pokémon
238684,rec-204-dup-0,3,피콘,도롱이벌레포켓몬
237962,rec-786-dup-1,,Tokopiyo,Pokémon Tutélaire
231778,id-593,5,Mohade,Pokémon Flottais0n
226702,id-122,11,バリヤーyド,バリアーポモン
236046,rec-318-dup-0,4,利牙魚,凶猛寶可夢
230578,id-475,3,,검포켓n몬
239557,rec-813-dup-1,6,Hopli,Hasen-Polémon
239362,rec-328-dup-1,,톱,개미지옥포켓몬
233500,id-765,7,Orangirj,Pokékon Sabio
237311,rec-713-dup-0,6,Arktilas,Eisberg-Pokémon
237312,rec-713-dup-0,1,クレベース,ひょうざんポケモン
226569,id-110,9,Weezibg,Poison Gaz Pokémon
236051,rec-97-dup-0,,スリーパixー,さいみんポケモン
226826,id-134,,Sbowees,
234969,rec-544-dup-0,,車輪,繭蜈蚣寶可夢
227245,id-172,,피츄,아기쥐포p켓몬
226716,id-124,,Roubla,
237281,rec-445-dup-0,5,Crcgacrok,Pokémon Supe4sonic
236959,rec-72-dup-1,8,Tzentacool,Pokémon Medvsa
239168,rec-372-dup-0,9,Shelhgaon,Endurancs Pokémon
232122,id-627,9,,Eaglet okémon
230520,id-469,12,远古巨蜓,勾蜓宝可梦
234239,id-839,6,Montecarbo,Kohle-Pokémon
232961,id-711,8,Gourgeist,Pokémon Zucca
232963,id-711,11,パンプジン,かぼちゃポケモン
235965,rec-101-dup-0,,,球寶可夢
