tid,species,local_language,name,genus
226432,id-98,4,大鉗,清水n蟹寶可夢
234368,id-852,5,Poulaf,Pokémon Caorice
232259,id-641,6,Borsos,Wirbelsturm-P0kémon
238184,rec-10-dup-0,,Catepbie,
234753,id-890,,ムゲンナ,キョダイポケモン
227246,id-172,,皮丘t,小鼠寶可夢
236707,rec-770-dup-0,,,すなのしろポケモン
229188,id-348,,アーマルドc,かっちゅうポケモン
238007,rec-438-dup-0,12,盆才,盆栽可梦s
230338,id-453,5,,Pokémom Toxique
233205,id-736,,アゴムシ,ようちゅうポケモン
230007,id-423,4,海兔k獸,海兔寶可
229966,id-419,,,Pokémon Nutria Mar.
229442,id-371,,宝贝龙,坚硬e脑袋宝可梦
231048,id-520,5,Colombeau,Pokémon Sauvapigeon
231590,id-574,7,Gotyita,Pokémon Inqujsitivo
239325,rec-190-dup-0,4,長怪,長尾寶可z夢
231463,id-561,11,シンボー,とりもどきポvケモン
229460,id-373,7,,Pokémon Drgón
234028,id-818,5,Lélzargus,Pokémon Agnt Secret
237002,rec-314-dup-0,,甜甜,螢火蟲寶可夢
230582,id-475,7,Ga|lade,Pokém0n Cuchilla
231587,id-574,,哥德寶,凝視寶可夢
228767,id-310,7,Manectruc,Pokémom Decarga
232024,id-617,12,敏捷虫,脱壳宝可梦
232020,id-617,7,Accelgor,Pokémon Sincaparazón
233962,id-811,,Thwackey,
232346,id-650,,도치lp마론,밤송이포켓몬
231183,id-533,,,きんこつポケモン
236912,rec-443-dup-0,8,Gbl4,Pokémon Squal0terra
231874,id-602,12,麻麻小,电鱼宝梦
233379,id-753,6,Imantis,Grassichel-Pokémon
233376,id-753,3,짜랑랑,풀사마귀포켓몬
227956,id-236,11,バルキhー,けんかポケモンl
225618,id-24,4,阿柏,眼鏡蛇寶夢
236080,rec-364-dup-1,,,滾球寶可夢
237962,rec-786-dup-1,,Tokopiyo,Pokémon Tutélaire
229859,id-409,11,ラムパルド,ずつきポケモン
229857,id-409,8,Rampardos,Pokémon Cranioso
228104,id-250,4,鳳王,虹色寶可夢
