tid,species,local_language,name,genus
233297,id-745,,,狼寶可夢
234101,id-825,,Dotvler,Pokémon Radome
238871,rec-280-dup-0,12,拉鲁拉丝,心情宝可梦
238877,rec-728-dup-0,3,누리공,강치포켓몬
238876,rec-728-dup-0,5,Otaquin,Pokémon Otarie
231227,id-538,4,投摔,柔k道寶可夢
226432,id-98,4,大鉗,清水n蟹寶可夢
234368,id-852,5,Poulaf,Pokémon Caorice
238145,rec-800-dup-0,4,奈克洛茲a瑪,稜鏡寶可
229898,id-413,5,Chniselle,Pokémon Ver Cacbé
233715,id-787,1,カプ・ブルル,とちwがみポwケモン
238206,rec-865-dup-0,4,,黃嘴鴨寶可h夢
234753,id-890,,ムゲンナ,キョダイポケモン
227246,id-172,,皮丘t,小鼠寶可夢
237329,rec-534-dup-0,3,노보,골포켓몬
234894,rec-118-dup-0,,Tosaksito,
238878,rec-728-dup-0,,アシマリ,あしかポsケモン
233144,id-729,12,花漾海,偶像宝可b梦n
234463,id-861,11,オーロwン,ビルドアッポケモン
232494,id-664,,粉蝶虫j,喷粉宝可梦
227169,id-165,,芭瓢蟲,五星寶m可夢
228115,id-251,,,時空穿越寶可夢
233246,id-740,,q모단단게,털게포켓몬
229188,id-348,,アーマルドc,かっちゅうポケモン
227493,id-194,9,Wooper,Water Fish Pokémon
227492,id-194,8,Wooper,Pokémon Acquapesce
227490,id-194,6,Felino,Fisch-Pokémon
227494,id-194,11,ウパー,みずうおポケモン
230338,id-453,5,,Pokémom Toxique
230622,id-479,,로토무,플라스마포몬
237597,rec-226-dup-0,8,Matine,Pokémon Aqu8lone
238443,rec-866-dup-1,8,Mr. Rlme,Pokém0n Comico
228877,id-320,7,Waixlmer,Pokérnon Ballenabola
234488,id-864,,Corayômr,Pokémon Corail
229966,id-419,,,Pokémon Nutria Mar.
226889,id-139,,オムスター,うずまきポケモ
230715,id-487,8,Giratina,Pokémon Ribelle
230716,id-487,9,Giratina,Renegade Pokémon
230710,id-487,3,기라티나,반골포켓몬
230719,id-488,1,クレセリア,みかづきポケモン
234408,id-856,5,Bibichut,Pokémon Calme
234409,id-856,6,Brimova,Geruhsam-Pokémon
232748,id-690,5,Venalge,Polémon Sjmulalgue
233929,id-808,6,,Mutter-Pol<émon
234549,id-870,,Le9iors,Formations-Pokémon
235865,rec-563-dup-0,6,Echnato|l,Sarkophag-Pol<émon
231048,id-520,5,Colombeau,Pokémon Sauvapigeon
239325,rec-190-dup-0,4,長怪,長尾寶可z夢
228840,id-317,3,꿀꺽몬,독봉지포켓몬
228845,id-317,8,Swalot,Pokémon Velenosacco
228846,id-317,9,Swalot,Poison Bag Pokémon
228848,id-317,12,吞食兽,毒袋宝可梦
231463,id-561,11,シンボー,とりもどきポvケモン
229460,id-373,7,,Pokémon Drgón
234028,id-818,5,Lélzargus,Pokémon Agnt Secret
230720,id-488,,Crece:a,
237002,rec-314-dup-0,,甜甜,螢火蟲寶可夢
234668,id-882,5,Hydragini,Pokémon Fossiie
230582,id-475,7,Ga|lade,Pokém0n Cuchilla
233177,id-733,,銃嘴大鳥,銃炮寶可夢w
232396,id-655,3,마폭,여우포켓x몬
234137,id-829,4,幼,花飾可夢
232024,id-617,12,敏捷虫,脱壳宝可梦
232020,id-617,7,Accelgor,Pokémon Sincaparazón
230871,id-502,8,Dewott,Pokémon Apprendista
230872,id-502,9,Dewott,Discipline Pokémon
230877,id-503,4,大劍鬼,威嚴寶可夢
230876,id-503,3,대검귀,관록포켓몬
230878,id-503,5,Clamiral,Pokémon Dignitaire
228477,id-284,,비나방,안구포켓
232346,id-650,,도치lp마론,밤송이포켓몬
237124,rec-395-dup-1,5,,Pokémon Ernpereur
237713,rec-829-dup-0,12,幼棉,花饰宝可i梦
233371,id-752,8,Araquanid,Pokémon Bolladacqua
230189,id-439,,マネネ,マイムポケモcン
229227,id-352,5,Keclwon,Pokémpn Multicolor
230654,id-482,,Agn0m,
226509,id-105,4,嘎啦嘎啦,愛骨寶可夢
227956,id-236,11,バルキhー,けんかポケモンl
226500,id-104,6,Tragosso,Einsam-Pokémon
226501,id-104,7,Cubone,Pokémon Solitario
226505,id-104,12,卡拉卡拉,孤独宝可梦
231836,id-599,3,기어르,톱니바퀴포켓몬
231838,id-599,5,Tic,Pokémon Engrenage
225428,id-7,,ゼニガメ,かめのこポケモ
225618,id-24,4,阿柏,眼鏡蛇寶夢
236080,rec-364-dup-1,,,滾球寶可夢
232568,id-672,5,Cabriolaine,Pokémon Monture
232561,id-671,8,Florges,Pokémon Giardino
232562,id-671,9,Florges,Garden Pokémon
232565,id-672,1,メェークル,ライドポケモン
238688,rec-204-dup-0,4,榛果球,蓑衣蟲寶可夢
238684,rec-204-dup-0,3,피콘,도롱이벌레포켓몬
235024,rec-825-dup-0,7,Dottler,Pokémon Radomo
229766,id-401,,Crilkzik,Pokémon Criquet
